# Variant positions
# Pop ID	Private	Num Indv	Var	StdErr	P	Var	StdErr	Obs Het	Var	StdErr	Obs Hom	Var	StdErr	Exp Het	Var	StdErr	Exp Hom	Var	StdErr	Pi	Var	StdErr	Fis	Var	StdErr
RRO842	70	1.0000	0.0000	0.0000	0.9785	0.0103	0.0005	0.0430	0.0411	0.0010	0.9570	0.0411	0.0010	0.0215	0.0103	0.0005	0.9785	0.0103	0.0005	0.0430	0.0411	0.0010	0.0000	46.8962	0.0000
RRO843	199	1.0000	0.0000	0.0000	0.9860	0.0068	0.0004	0.0280	0.0272	0.0009	0.9720	0.0272	0.0009	0.0140	0.0068	0.0004	0.9860	0.0068	0.0004	0.0280	0.0272	0.0009	0.0000	47.6316	0.0000
RRO844	77	1.0000	0.0000	0.0000	0.9789	0.0101	0.0005	0.0422	0.0405	0.0010	0.9578	0.0405	0.0010	0.0211	0.0101	0.0005	0.9789	0.0101	0.0005	0.0422	0.0405	0.0010	0.0000	46.9312	0.0000
RRO845	6	1.0000	0.0000	0.0000	0.9858	0.0069	0.0004	0.0284	0.0276	0.0009	0.9716	0.0276	0.0009	0.0142	0.0069	0.0004	0.9858	0.0069	0.0004	0.0284	0.0276	0.0009	0.0000	47.6101	0.0000
RRO846	7	1.0000	0.0000	0.0000	0.9862	0.0067	0.0005	0.0277	0.0269	0.0009	0.9723	0.0269	0.0009	0.0138	0.0067	0.0005	0.9862	0.0067	0.0005	0.0277	0.0269	0.0009	0.0000	47.6455	0.0000
RRO847	5	1.0000	0.0000	0.0000	0.9846	0.0075	0.0005	0.0308	0.0299	0.0009	0.9692	0.0299	0.0009	0.0154	0.0075	0.0005	0.9846	0.0075	0.0005	0.0308	0.0299	0.0009	0.0000	47.4910	0.0000
RRO848	4	1.0000	0.0000	0.0000	0.9855	0.0070	0.0004	0.0290	0.0282	0.0009	0.9710	0.0282	0.0009	0.0145	0.0070	0.0004	0.9855	0.0070	0.0004	0.0290	0.0282	0.0009	0.0000	47.5786	0.0000
RRO849	8	1.0000	0.0000	0.0000	0.9844	0.0076	0.0005	0.0312	0.0302	0.0009	0.9688	0.0302	0.0009	0.0156	0.0076	0.0005	0.9844	0.0076	0.0005	0.0312	0.0302	0.0009	0.0000	47.4736	0.0000
RRO850	8	1.0000	0.0000	0.0000	0.9825	0.0084	0.0005	0.0350	0.0338	0.0010	0.9650	0.0338	0.0010	0.0175	0.0084	0.0005	0.9825	0.0084	0.0005	0.0350	0.0338	0.0010	0.0000	47.2851	0.0000
RRO851	7	1.0000	0.0000	0.0000	0.9846	0.0075	0.0005	0.0308	0.0298	0.0009	0.9692	0.0298	0.0009	0.0154	0.0075	0.0005	0.9846	0.0075	0.0005	0.0308	0.0298	0.0009	0.0000	47.4932	0.0000
CPS901	29	1.0000	0.0000	0.0000	0.9790	0.0101	0.0005	0.0421	0.0403	0.0010	0.9579	0.0403	0.0010	0.0210	0.0101	0.0005	0.9790	0.0101	0.0005	0.0421	0.0403	0.0010	0.0000	46.9392	0.0000
CPS902	14	1.0000	0.0000	0.0000	0.9828	0.0083	0.0005	0.0344	0.0332	0.0010	0.9656	0.0332	0.0010	0.0172	0.0083	0.0005	0.9828	0.0083	0.0005	0.0344	0.0332	0.0010	0.0000	47.3177	0.0000
CPS903	16	1.0000	0.0000	0.0000	0.9820	0.0087	0.0005	0.0361	0.0348	0.0010	0.9639	0.0348	0.0010	0.0180	0.0087	0.0005	0.9820	0.0087	0.0005	0.0361	0.0348	0.0010	0.0000	47.2332	0.0000
CPS904	207	1.0000	0.0000	0.0000	0.9775	0.0107	0.0005	0.0450	0.0430	0.0011	0.9550	0.0430	0.0011	0.0225	0.0107	0.0005	0.9775	0.0107	0.0005	0.0450	0.0430	0.0011	0.0000	46.7958	0.0000
CPS905	212	1.0000	0.0000	0.0000	0.9771	0.0109	0.0005	0.0457	0.0436	0.0011	0.9543	0.0436	0.0011	0.0229	0.0109	0.0005	0.9771	0.0109	0.0005	0.0457	0.0436	0.0011	0.0000	46.7601	0.0000
CPS906	14	1.0000	0.0000	0.0000	0.9840	0.0077	0.0005	0.0320	0.0309	0.0009	0.9680	0.0309	0.0009	0.0160	0.0077	0.0005	0.9840	0.0077	0.0005	0.0320	0.0309	0.0009	0.0000	47.4353	0.0000
CPS907	17	1.0000	0.0000	0.0000	0.9847	0.0074	0.0005	0.0305	0.0296	0.0010	0.9695	0.0296	0.0010	0.0153	0.0074	0.0005	0.9847	0.0074	0.0005	0.0305	0.0296	0.0010	0.0000	47.5066	0.0000
CPS908	17	1.0000	0.0000	0.0000	0.9828	0.0083	0.0005	0.0343	0.0331	0.0010	0.9657	0.0331	0.0010	0.0172	0.0083	0.0005	0.9828	0.0083	0.0005	0.0343	0.0331	0.0010	0.0000	47.3201	0.0000
CPS909	21	1.0000	0.0000	0.0000	0.9812	0.0090	0.0005	0.0375	0.0361	0.0010	0.9625	0.0361	0.0010	0.0188	0.0090	0.0005	0.9812	0.0090	0.0005	0.0375	0.0361	0.0010	0.0000	47.1616	0.0000
CPS910	230	1.0000	0.0000	0.0000	0.9754	0.0117	0.0006	0.0493	0.0469	0.0011	0.9507	0.0469	0.0011	0.0246	0.0117	0.0006	0.9754	0.0117	0.0006	0.0493	0.0469	0.0011	0.0000	46.5865	0.0000
PPNP962	82	1.0000	0.0000	0.0000	0.9784	0.0104	0.0005	0.0433	0.0414	0.0011	0.9567	0.0414	0.0011	0.0216	0.0104	0.0005	0.9784	0.0104	0.0005	0.0433	0.0414	0.0011	0.0000	46.8808	0.0000
PPNP963	7	1.0000	0.0000	0.0000	0.9815	0.0089	0.0005	0.0371	0.0357	0.0010	0.9629	0.0357	0.0010	0.0185	0.0089	0.0005	0.9815	0.0089	0.0005	0.0371	0.0357	0.0010	0.0000	47.1855	0.0000
PPNP964	80	1.0000	0.0000	0.0000	0.9783	0.0104	0.0005	0.0434	0.0415	0.0011	0.9566	0.0415	0.0011	0.0217	0.0104	0.0005	0.9783	0.0104	0.0005	0.0434	0.0415	0.0011	0.0000	46.8747	0.0000
PPNP965	9	1.0000	0.0000	0.0000	0.9833	0.0081	0.0005	0.0334	0.0323	0.0010	0.9666	0.0323	0.0010	0.0167	0.0081	0.0005	0.9833	0.0081	0.0005	0.0334	0.0323	0.0010	0.0000	47.3644	0.0000
PPNP966	133	1.0000	0.0000	0.0000	0.9810	0.0091	0.0005	0.0379	0.0365	0.0010	0.9621	0.0365	0.0010	0.0190	0.0091	0.0005	0.9810	0.0091	0.0005	0.0379	0.0365	0.0010	0.0000	47.1422	0.0000
PPNP967	8	1.0000	0.0000	0.0000	0.9864	0.0066	0.0005	0.0271	0.0264	0.0009	0.9729	0.0264	0.0009	0.0136	0.0066	0.0005	0.9864	0.0066	0.0005	0.0271	0.0264	0.0009	0.0000	47.6728	0.0000
PPNP968	6	1.0000	0.0000	0.0000	0.9878	0.0059	0.0004	0.0244	0.0238	0.0009	0.9756	0.0238	0.0009	0.0122	0.0059	0.0004	0.9878	0.0059	0.0004	0.0244	0.0238	0.0009	0.0000	47.8063	0.0000
PPNP969	10	1.0000	0.0000	0.0000	0.9815	0.0089	0.0005	0.0370	0.0356	0.0010	0.9630	0.0356	0.0010	0.0185	0.0089	0.0005	0.9815	0.0089	0.0005	0.0370	0.0356	0.0010	0.0000	47.1881	0.0000
PPNP970	11	1.0000	0.0000	0.0000	0.9841	0.0077	0.0005	0.0318	0.0308	0.0009	0.9682	0.0308	0.0009	0.0159	0.0077	0.0005	0.9841	0.0077	0.0005	0.0318	0.0308	0.0009	0.0000	47.4435	0.0000
PPNP971	10	1.0000	0.0000	0.0000	0.9860	0.0068	0.0005	0.0279	0.0271	0.0009	0.9721	0.0271	0.0009	0.0140	0.0068	0.0005	0.9860	0.0068	0.0005	0.0279	0.0271	0.0009	0.0000	47.6333	0.0000
FPPI1021	94	1.0000	0.0000	0.0000	0.9819	0.0087	0.0005	0.0362	0.0349	0.0010	0.9638	0.0349	0.0010	0.0181	0.0087	0.0005	0.9819	0.0087	0.0005	0.0362	0.0349	0.0010	0.0000	47.2275	0.0000
FPPI1022	16	1.0000	0.0000	0.0000	0.9836	0.0079	0.0005	0.0327	0.0317	0.0010	0.9673	0.0317	0.0010	0.0164	0.0079	0.0005	0.9836	0.0079	0.0005	0.0327	0.0317	0.0010	0.0000	47.3974	0.0000
FPPI1023	19	1.0000	0.0000	0.0000	0.9834	0.0080	0.0005	0.0332	0.0321	0.0010	0.9668	0.0321	0.0010	0.0166	0.0080	0.0005	0.9834	0.0080	0.0005	0.0332	0.0321	0.0010	0.0000	47.3763	0.0000
FPPI1024	12	1.0000	0.0000	0.0000	0.9833	0.0081	0.0005	0.0333	0.0322	0.0010	0.9667	0.0322	0.0010	0.0167	0.0081	0.0005	0.9833	0.0081	0.0005	0.0333	0.0322	0.0010	0.0000	47.3691	0.0000
FPPI1025	10	1.0000	0.0000	0.0000	0.9852	0.0072	0.0005	0.0297	0.0288	0.0010	0.9703	0.0288	0.0010	0.0148	0.0072	0.0005	0.9852	0.0072	0.0005	0.0297	0.0288	0.0010	0.0000	47.5486	0.0000
FPPI1026	78	1.0000	0.0000	0.0000	0.9787	0.0102	0.0005	0.0427	0.0408	0.0011	0.9573	0.0408	0.0011	0.0213	0.0102	0.0005	0.9787	0.0102	0.0005	0.0427	0.0408	0.0011	0.0000	46.9113	0.0000
FPPI1027	12	1.0000	0.0000	0.0000	0.9856	0.0070	0.0005	0.0289	0.0280	0.0009	0.9711	0.0280	0.0009	0.0144	0.0070	0.0005	0.9856	0.0070	0.0005	0.0289	0.0280	0.0009	0.0000	47.5872	0.0000
FPPI1028	13	1.0000	0.0000	0.0000	0.9828	0.0083	0.0005	0.0344	0.0332	0.0010	0.9656	0.0332	0.0010	0.0172	0.0083	0.0005	0.9828	0.0083	0.0005	0.0344	0.0332	0.0010	0.0000	47.3172	0.0000
FPPI1029	16	1.0000	0.0000	0.0000	0.9829	0.0083	0.0005	0.0343	0.0331	0.0010	0.9657	0.0331	0.0010	0.0171	0.0083	0.0005	0.9829	0.0083	0.0005	0.0343	0.0331	0.0010	0.0000	47.3224	0.0000
FPPI1030	119	1.0000	0.0000	0.0000	0.9802	0.0095	0.0005	0.0395	0.0380	0.0010	0.9605	0.0380	0.0010	0.0198	0.0095	0.0005	0.9802	0.0095	0.0005	0.0395	0.0380	0.0010	0.0000	47.0651	0.0000
CRWA1082	4	1.0000	0.0000	0.0000	0.9847	0.0074	0.0005	0.0306	0.0296	0.0009	0.9694	0.0296	0.0009	0.0153	0.0074	0.0005	0.9847	0.0074	0.0005	0.0306	0.0296	0.0009	0.0000	47.5028	0.0000
CRWA1084	9	1.0000	0.0000	0.0000	0.9856	0.0070	0.0005	0.0288	0.0279	0.0009	0.9712	0.0279	0.0009	0.0144	0.0070	0.0005	0.9856	0.0070	0.0005	0.0288	0.0279	0.0009	0.0000	47.5925	0.0000
CRWA1085	5	1.0000	0.0000	0.0000	0.9827	0.0084	0.0005	0.0347	0.0335	0.0009	0.9653	0.0335	0.0009	0.0173	0.0084	0.0005	0.9827	0.0084	0.0005	0.0347	0.0335	0.0009	0.0000	47.3020	0.0000
CRWA1086	5	1.0000	0.0000	0.0000	0.9886	0.0056	0.0004	0.0228	0.0223	0.0009	0.9772	0.0223	0.0009	0.0114	0.0056	0.0004	0.9886	0.0056	0.0004	0.0228	0.0223	0.0009	0.0000	47.8825	0.0000
CRWA1087	89	1.0000	0.0000	0.0000	0.9794	0.0099	0.0005	0.0413	0.0396	0.0010	0.9587	0.0396	0.0010	0.0206	0.0099	0.0005	0.9794	0.0099	0.0005	0.0413	0.0396	0.0010	0.0000	46.9794	0.0000
CRWA1088	7	1.0000	0.0000	0.0000	0.9839	0.0078	0.0005	0.0322	0.0312	0.0009	0.9678	0.0312	0.0009	0.0161	0.0078	0.0005	0.9839	0.0078	0.0005	0.0322	0.0312	0.0009	0.0000	47.4219	0.0000
CRWA1089	6	1.0000	0.0000	0.0000	0.9841	0.0077	0.0005	0.0318	0.0308	0.0009	0.9682	0.0308	0.0009	0.0159	0.0077	0.0005	0.9841	0.0077	0.0005	0.0318	0.0308	0.0009	0.0000	47.4423	0.0000
CRWA1090	3	1.0000	0.0000	0.0000	0.9794	0.0099	0.0005	0.0411	0.0394	0.0010	0.9589	0.0394	0.0010	0.0206	0.0099	0.0005	0.9794	0.0099	0.0005	0.0411	0.0394	0.0010	0.0000	46.9866	0.0000
CRWA1092	130	1.0000	0.0000	0.0000	0.9774	0.0108	0.0005	0.0452	0.0432	0.0010	0.9548	0.0432	0.0010	0.0226	0.0108	0.0005	0.9774	0.0108	0.0005	0.0452	0.0432	0.0010	0.0000	46.7868	0.0000
CRWA1093	115	1.0000	0.0000	0.0000	0.9784	0.0103	0.0005	0.0432	0.0414	0.0010	0.9568	0.0414	0.0010	0.0216	0.0103	0.0005	0.9784	0.0103	0.0005	0.0432	0.0414	0.0010	0.0000	46.8819	0.0000
PCRA1141	8	1.0000	0.0000	0.0000	0.9822	0.0086	0.0005	0.0357	0.0344	0.0009	0.9643	0.0344	0.0009	0.0178	0.0086	0.0005	0.9822	0.0086	0.0005	0.0357	0.0344	0.0009	0.0000	47.2543	0.0000
PCRA1142	9	1.0000	0.0000	0.0000	0.9786	0.0103	0.0005	0.0429	0.0410	0.0010	0.9571	0.0410	0.0010	0.0214	0.0103	0.0005	0.9786	0.0103	0.0005	0.0429	0.0410	0.0010	0.0000	46.8999	0.0000
PCRA1143	2	1.0000	0.0000	0.0000	0.9782	0.0104	0.0005	0.0437	0.0418	0.0010	0.9563	0.0418	0.0010	0.0218	0.0104	0.0005	0.9782	0.0104	0.0005	0.0437	0.0418	0.0010	0.0000	46.8603	0.0000
PCRA1144	8	1.0000	0.0000	0.0000	0.9754	0.0117	0.0005	0.0492	0.0468	0.0011	0.9508	0.0468	0.0011	0.0246	0.0117	0.0005	0.9754	0.0117	0.0005	0.0492	0.0468	0.0011	0.0000	46.5897	0.0000
PCRA1145	8	1.0000	0.0000	0.0000	0.9815	0.0089	0.0005	0.0370	0.0356	0.0010	0.9630	0.0356	0.0010	0.0185	0.0089	0.0005	0.9815	0.0089	0.0005	0.0370	0.0356	0.0010	0.0000	47.1883	0.0000
PCRA1146	11	1.0000	0.0000	0.0000	0.9789	0.0101	0.0005	0.0422	0.0405	0.0010	0.9578	0.0405	0.0010	0.0211	0.0101	0.0005	0.9789	0.0101	0.0005	0.0422	0.0405	0.0010	0.0000	46.9316	0.0000
PCRA1147	12	1.0000	0.0000	0.0000	0.9803	0.0095	0.0005	0.0394	0.0379	0.0010	0.9606	0.0379	0.0010	0.0197	0.0095	0.0005	0.9803	0.0095	0.0005	0.0394	0.0379	0.0010	0.0000	47.0689	0.0000
PCRA1148	112	1.0000	0.0000	0.0000	0.9758	0.0115	0.0005	0.0483	0.0460	0.0011	0.9517	0.0460	0.0011	0.0242	0.0115	0.0005	0.9758	0.0115	0.0005	0.0483	0.0460	0.0011	0.0000	46.6322	0.0000
PCRA1149	109	1.0000	0.0000	0.0000	0.9724	0.0130	0.0006	0.0552	0.0522	0.0011	0.9448	0.0522	0.0011	0.0276	0.0130	0.0006	0.9724	0.0130	0.0006	0.0552	0.0522	0.0011	0.0000	46.2961	0.0000
PCRA1150	110	1.0000	0.0000	0.0000	0.9732	0.0127	0.0006	0.0536	0.0507	0.0011	0.9464	0.0507	0.0011	0.0268	0.0127	0.0006	0.9732	0.0127	0.0006	0.0536	0.0507	0.0011	0.0000	46.3739	0.0000
DHFA1202	16	1.0000	0.0000	0.0000	0.9738	0.0124	0.0006	0.0524	0.0496	0.0012	0.9476	0.0496	0.0012	0.0262	0.0124	0.0006	0.9738	0.0124	0.0006	0.0524	0.0496	0.0012	0.0000	46.4345	0.0000
DHFA1203	20	1.0000	0.0000	0.0000	0.9762	0.0113	0.0006	0.0475	0.0453	0.0011	0.9525	0.0453	0.0011	0.0238	0.0113	0.0006	0.9762	0.0113	0.0006	0.0475	0.0453	0.0011	0.0000	46.6729	0.0000
DHFA1204	17	1.0000	0.0000	0.0000	0.9723	0.0131	0.0006	0.0554	0.0523	0.0012	0.9446	0.0523	0.0012	0.0277	0.0131	0.0006	0.9723	0.0131	0.0006	0.0554	0.0523	0.0012	0.0000	46.2885	0.0000
DHFA1205	13	1.0000	0.0000	0.0000	0.9754	0.0117	0.0006	0.0492	0.0468	0.0011	0.9508	0.0468	0.0011	0.0246	0.0117	0.0006	0.9754	0.0117	0.0006	0.0492	0.0468	0.0011	0.0000	46.5903	0.0000
DHFA1206	16	1.0000	0.0000	0.0000	0.9691	0.0145	0.0006	0.0619	0.0580	0.0013	0.9381	0.0580	0.0013	0.0309	0.0145	0.0006	0.9691	0.0145	0.0006	0.0619	0.0580	0.0013	0.0000	45.9696	0.0000
DHFA1207	179	1.0000	0.0000	0.0000	0.9622	0.0175	0.0007	0.0756	0.0699	0.0014	0.9244	0.0699	0.0014	0.0378	0.0175	0.0007	0.9622	0.0175	0.0007	0.0756	0.0699	0.0014	0.0000	45.2949	0.0000
DHFA1208	24	1.0000	0.0000	0.0000	0.9698	0.0142	0.0006	0.0604	0.0568	0.0012	0.9396	0.0568	0.0012	0.0302	0.0142	0.0006	0.9698	0.0142	0.0006	0.0604	0.0568	0.0012	0.0000	46.0414	0.0000
DHFA1209	225	1.0000	0.0000	0.0000	0.9734	0.0126	0.0006	0.0532	0.0504	0.0012	0.9468	0.0504	0.0012	0.0266	0.0126	0.0006	0.9734	0.0126	0.0006	0.0532	0.0504	0.0012	0.0000	46.3936	0.0000
DHFA1210	196	1.0000	0.0000	0.0000	0.9626	0.0173	0.0007	0.0748	0.0692	0.0014	0.9252	0.0692	0.0014	0.0374	0.0173	0.0007	0.9626	0.0173	0.0007	0.0748	0.0692	0.0014	0.0000	45.3368	0.0000
DHFA1211	23	1.0000	0.0000	0.0000	0.9699	0.0141	0.0006	0.0602	0.0566	0.0012	0.9398	0.0566	0.0012	0.0301	0.0141	0.0006	0.9699	0.0141	0.0006	0.0602	0.0566	0.0012	0.0000	46.0509	0.0000
# All positions (variant and fixed)
# Pop ID	Private	Sites	Variant Sites	Polymorphic Sites	% Polymorphic Loci	Num Indv	Var	StdErr	P	Var	StdErr	Obs Het	Var	StdErr	Obs Hom	Var	StdErr	Exp Het	Var	StdErr	Exp Hom	Var	StdErr	Pi	Var	StdErr	Fis	Var	StdErr
TGCP1	31	1731373.0000	16774.0000	818.0000	0.0472	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0005	0.0005	0.0000	0.9995	0.0005	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0005	0.0005	0.0000	0.0000	48.9769	0.0000
TGCP2	25	1709042.0000	16514.0000	796.0000	0.0466	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0005	0.0005	0.0000	0.9995	0.0005	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0005	0.0005	0.0000	0.0000	48.9772	0.0000
TGCP3	1	1680554.0000	16267.0000	646.0000	0.0384	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.9996	0.0004	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.0000	48.9812	0.0000
TGCP4	2	1685512.0000	16326.0000	690.0000	0.0409	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.9996	0.0004	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.0000	48.9800	0.0000
TGCP5	1	1683604.0000	16295.0000	669.0000	0.0397	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.9996	0.0004	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.0000	48.9806	0.0000
TGCP6	0	1682963.0000	16284.0000	678.0000	0.0403	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.9996	0.0004	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.0000	48.9803	0.0000
TGCP7	2	1682444.0000	16293.0000	672.0000	0.0399	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.9996	0.0004	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.0000	48.9805	0.0000
TGCP8	1	1681545.0000	16277.0000	596.0000	0.0354	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.9996	0.0004	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.0000	48.9827	0.0000
TGCP9	23	1699694.0000	16441.0000	690.0000	0.0406	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.9996	0.0004	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.0000	48.9801	0.0000
TGCP10	5	1679281.0000	16241.0000	646.0000	0.0385	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.9996	0.0004	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.0000	48.9812	0.0000
MRLP123	142	4002607.0000	36578.0000	1369.0000	0.0342	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0003	0.0003	0.0000	0.9997	0.0003	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0003	0.0003	0.0000	0.0000	48.9833	0.0000
MRLP124	122	3979378.0000	35886.0000	1292.0000	0.0325	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0003	0.0003	0.0000	0.9997	0.0003	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0003	0.0003	0.0000	0.0000	48.9841	0.0000
MRLP125	143	4042951.0000	36853.0000	1188.0000	0.0294	1.0000	0.0000	0.0000	0.9999	0.0001	0.0000	0.0003	0.0003	0.0000	0.9997	0.0003	0.0000	0.0001	0.0001	0.0000	0.9999	0.0001	0.0000	0.0003	0.0003	0.0000	0.0000	48.9856	0.0000
MRLP126	4	3969180.0000	36161.0000	1083.0000	0.0273	1.0000	0.0000	0.0000	0.9999	0.0001	0.0000	0.0003	0.0003	0.0000	0.9997	0.0003	0.0000	0.0001	0.0001	0.0000	0.9999	0.0001	0.0000	0.0003	0.0003	0.0000	0.0000	48.9866	0.0000
MRLP127	8	3940411.0000	35654.0000	1198.0000	0.0304	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0003	0.0003	0.0000	0.9997	0.0003	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0003	0.0003	0.0000	0.0000	48.9851	0.0000
MRLP128	6	3944368.0000	35332.0000	1072.0000	0.0272	1.0000	0.0000	0.0000	0.9999	0.0001	0.0000	0.0003	0.0003	0.0000	0.9997	0.0003	0.0000	0.0001	0.0001	0.0000	0.9999	0.0001	0.0000	0.0003	0.0003	0.0000	0.0000	48.9867	0.0000
MRLP129	8	3822703.0000	34117.0000	956.0000	0.0250	1.0000	0.0000	0.0000	0.9999	0.0001	0.0000	0.0003	0.0003	0.0000	0.9997	0.0003	0.0000	0.0001	0.0001	0.0000	0.9999	0.0001	0.0000	0.0003	0.0003	0.0000	0.0000	48.9878	0.0000
MRLP130	6	3756600.0000	33071.0000	992.0000	0.0264	1.0000	0.0000	0.0000	0.9999	0.0001	0.0000	0.0003	0.0003	0.0000	0.9997	0.0003	0.0000	0.0001	0.0001	0.0000	0.9999	0.0001	0.0000	0.0003	0.0003	0.0000	0.0000	48.9871	0.0000
STT183	62	4016342.0000	37011.0000	1251.0000	0.0311	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0003	0.0003	0.0000	0.9997	0.0003	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0003	0.0003	0.0000	0.0000	48.9847	0.0000
STT184	85	4014652.0000	36912.0000	1291.0000	0.0322	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0003	0.0003	0.0000	0.9997	0.0003	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0003	0.0003	0.0000	0.0000	48.9843	0.0000
STT185	6	3426979.0000	28785.0000	638.0000	0.0186	1.0000	0.0000	0.0000	0.9999	0.0000	0.0000	0.0002	0.0002	0.0000	0.9998	0.0002	0.0000	0.0001	0.0000	0.0000	0.9999	0.0000	0.0000	0.0002	0.0002	0.0000	0.0000	48.9909	0.0000
STT186	8	3425106.0000	28701.0000	737.0000	0.0215	1.0000	0.0000	0.0000	0.9999	0.0001	0.0000	0.0002	0.0002	0.0000	0.9998	0.0002	0.0000	0.0001	0.0001	0.0000	0.9999	0.0001	0.0000	0.0002	0.0002	0.0000	0.0000	48.9895	0.0000
STT187	3	3572277.0000	30602.0000	770.0000	0.0216	1.0000	0.0000	0.0000	0.9999	0.0001	0.0000	0.0002	0.0002	0.0000	0.9998	0.0002	0.0000	0.0001	0.0001	0.0000	0.9999	0.0001	0.0000	0.0002	0.0002	0.0000	0.0000	48.9895	0.0000
STT188	10	3962429.0000	36285.0000	1143.0000	0.0288	1.0000	0.0000	0.0000	0.9999	0.0001	0.0000	0.0003	0.0003	0.0000	0.9997	0.0003	0.0000	0.0001	0.0001	0.0000	0.9999	0.0001	0.0000	0.0003	0.0003	0.0000	0.0000	48.9859	0.0000
STT189	80	4065288.0000	37603.0000	1343.0000	0.0330	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0003	0.0003	0.0000	0.9997	0.0003	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0003	0.0003	0.0000	0.0000	48.9838	0.0000
STT190	2	3543319.0000	30324.0000	748.0000	0.0211	1.0000	0.0000	0.0000	0.9999	0.0001	0.0000	0.0002	0.0002	0.0000	0.9998	0.0002	0.0000	0.0001	0.0001	0.0000	0.9999	0.0001	0.0000	0.0002	0.0002	0.0000	0.0000	48.9897	0.0000
STT191	8	3664299.0000	31757.0000	837.0000	0.0228	1.0000	0.0000	0.0000	0.9999	0.0001	0.0000	0.0002	0.0002	0.0000	0.9998	0.0002	0.0000	0.0001	0.0001	0.0000	0.9999	0.0001	0.0000	0.0002	0.0002	0.0000	0.0000	48.9888	0.0000
STT192	9	3514642.0000	29850.0000	661.0000	0.0188	1.0000	0.0000	0.0000	0.9999	0.0000	0.0000	0.0002	0.0002	0.0000	0.9998	0.0002	0.0000	0.0001	0.0000	0.0000	0.9999	0.0000	0.0000	0.0002	0.0002	0.0000	0.0000	48.9908	0.0000
FSSP241	77	3781858.0000	33280.0000	1075.0000	0.0284	1.0000	0.0000	0.0000	0.9999	0.0001	0.0000	0.0003	0.0003	0.0000	0.9997	0.0003	0.0000	0.0001	0.0001	0.0000	0.9999	0.0001	0.0000	0.0003	0.0003	0.0000	0.0000	48.9861	0.0000
FSSP242	8	3259406.0000	27409.0000	543.0000	0.0167	1.0000	0.0000	0.0000	0.9999	0.0000	0.0000	0.0002	0.0002	0.0000	0.9998	0.0002	0.0000	0.0001	0.0000	0.0000	0.9999	0.0000	0.0000	0.0002	0.0002	0.0000	0.0000	48.9919	0.0000
FSSP243	85	3705573.0000	32166.0000	991.0000	0.0267	1.0000	0.0000	0.0000	0.9999	0.0001	0.0000	0.0003	0.0003	0.0000	0.9997	0.0003	0.0000	0.0001	0.0001	0.0000	0.9999	0.0001	0.0000	0.0003	0.0003	0.0000	0.0000	48.9869	0.0000
