populations -P /work/LAS/kjroe-lab/jmahguib/UCSStacks_outputs/TrkNbr-1524n1282n1083_AllPops_UCSStacks_outputs -O /work/LAS/kjroe-lab/jmahguib/Stacks_Populations_outputs/TrkNbr-1524n1282n1083_AllPops_Stacks_Populations_p142_output -M /work/LAS/kjroe-lab/jmahguib/PopMaps/Webbhelix/PopMap_TrkNbr-1524n1282n1083_AllPops_178_IndivPops.txt -b 22540000 -t 30 -k -p 142 --write_single_snp --plink --genepop --vcf --phylip_var
populations version 1.46 executed 2021-03-05 13:03:48

# Distribution of population loci.
# Distribution of valid loci matched to catalog locus.
# Valid samples at locus	Count
between_population	incompatible_locus	77557	un	6980047	5	HNL302	PTP722
between_population	incompatible_locus	345896	un	31130576	24	HNL302	PTP722
between_population	incompatible_locus	394563	un	35510599	17	HNL302	PTP722
between_population	incompatible_locus	400232	un	36020801	9	HNL302	PTP722
between_population	incompatible_locus	436463	un	39281620	38	HNL302	PTP722
between_population	incompatible_locus	444841	un	40035627	25	HNL302	PTP722
between_population	incompatible_locus	476264	un	42863704	32	HNL302	PTP722
between_population	incompatible_locus	69239	un	6231443	21	HNL302	PTP723
between_population	incompatible_locus	114660	un	10319334	22	HNL302	PTP723
between_population	incompatible_locus	345896	un	31130576	24	HNL302	PTP723
between_population	incompatible_locus	444841	un	40035627	25	HNL302	PTP723
between_population	incompatible_locus	476264	un	42863704	32	HNL302	PTP723
between_population	incompatible_locus	4453	un	400701	19	HNL302	PTP724
between_population	incompatible_locus	114660	un	10319334	22	HNL302	PTP724
between_population	incompatible_locus	394563	un	35510599	17	HNL302	PTP724
between_population	incompatible_locus	436463	un	39281620	38	HNL302	PTP724
between_population	incompatible_locus	488155	un	43933935	73	HNL302	PTP724
between_population	incompatible_locus	69239	un	6231443	21	HNL302	PTP725
between_population	incompatible_locus	114660	un	10319334	22	HNL302	PTP725
between_population	incompatible_locus	345896	un	31130576	24	HNL302	PTP725
between_population	incompatible_locus	394563	un	35510599	17	HNL302	PTP725
between_population	incompatible_locus	400232	un	36020801	9	HNL302	PTP725
between_population	incompatible_locus	444841	un	40035627	25	HNL302	PTP725
between_population	incompatible_locus	476264	un	42863704	32	HNL302	PTP725
between_population	incompatible_locus	69239	un	6231443	21	HNL302	PTP726
between_population	incompatible_locus	114660	un	10319334	22	HNL302	PTP726
between_population	incompatible_locus	394563	un	35510599	17	HNL302	PTP726
between_population	incompatible_locus	400232	un	36020801	9	HNL302	PTP726
between_population	incompatible_locus	436463	un	39281620	38	HNL302	PTP726
between_population	incompatible_locus	444841	un	40035627	25	HNL302	PTP726
between_population	incompatible_locus	501514	un	45136188	16	HNL302	PTP726
between_population	incompatible_locus	69239	un	6231443	21	HNL302	PTP727
between_population	incompatible_locus	77557	un	6980047	5	HNL302	PTP727
between_population	incompatible_locus	114660	un	10319334	22	HNL302	PTP727
between_population	incompatible_locus	394563	un	35510599	17	HNL302	PTP727
between_population	incompatible_locus	436463	un	39281620	38	HNL302	PTP727
between_population	incompatible_locus	460523	un	41446998	16	HNL302	PTP727
between_population	incompatible_locus	488155	un	43933935	73	HNL302	PTP727
between_population	incompatible_locus	69239	un	6231443	21	HNL302	PTP728
between_population	incompatible_locus	114660	un	10319334	22	HNL302	PTP728
between_population	incompatible_locus	394563	un	35510599	17	HNL302	PTP728
between_population	incompatible_locus	400232	un	36020801	9	HNL302	PTP728
between_population	incompatible_locus	436463	un	39281620	38	HNL302	PTP728
between_population	incompatible_locus	476264	un	42863704	32	HNL302	PTP728
between_population	incompatible_locus	511415	un	46027306	44	HNL302	PTP728
between_population	incompatible_locus	4453	un	400701	19	HNL302	PTP729
between_population	incompatible_locus	69239	un	6231443	21	HNL302	PTP729
between_population	incompatible_locus	114660	un	10319334	22	HNL302	PTP729
between_population	incompatible_locus	394563	un	35510599	17	HNL302	PTP729
between_population	incompatible_locus	400232	un	36020801	9	HNL302	PTP729
between_population	incompatible_locus	436463	un	39281620	38	HNL302	PTP729
between_population	incompatible_locus	444841	un	40035627	25	HNL302	PTP729
between_population	incompatible_locus	476264	un	42863704	32	HNL302	PTP729
between_population	incompatible_locus	488155	un	43933935	73	HNL302	PTP729
between_population	incompatible_locus	69239	un	6231443	21	HNL302	PTP730
between_population	incompatible_locus	345896	un	31130576	24	HNL302	PTP730
between_population	incompatible_locus	394563	un	35510599	17	HNL302	PTP730
between_population	incompatible_locus	395301	un	35577008	6	HNL302	PTP730
between_population	incompatible_locus	400232	un	36020801	9	HNL302	PTP730
between_population	incompatible_locus	436463	un	39281620	38	HNL302	PTP730
between_population	incompatible_locus	69239	un	6231443	21	HNL302	RRL782
between_population	incompatible_locus	345896	un	31130576	24	HNL302	RRL782
between_population	incompatible_locus	394563	un	35510599	17	HNL302	RRL782
between_population	incompatible_locus	436463	un	39281620	38	HNL302	RRL782
between_population	incompatible_locus	488155	un	43933935	73	HNL302	RRL782
between_population	incompatible_locus	2946	un	265073	21	HNL302	RRL783
between_population	incompatible_locus	69239	un	6231443	21	HNL302	RRL783
between_population	incompatible_locus	114660	un	10319334	22	HNL302	RRL783
between_population	incompatible_locus	345896	un	31130576	24	HNL302	RRL783
between_population	incompatible_locus	394563	un	35510599	17	HNL302	RRL783
between_population	incompatible_locus	400232	un	36020801	9	HNL302	RRL783
between_population	incompatible_locus	413111	un	37179922	20	HNL302	RRL783
between_population	incompatible_locus	444841	un	40035627	25	HNL302	RRL783
between_population	incompatible_locus	460523	un	41446998	16	HNL302	RRL783
between_population	incompatible_locus	488155	un	43933935	73	HNL302	RRL783
between_population	incompatible_locus	514664	un	46319685	13	HNL302	RRL783
between_population	incompatible_locus	43085	un	3877607	45	HNL302	RRL784
between_population	incompatible_locus	53049	un	4774327	5	HNL302	RRL784
between_population	incompatible_locus	69239	un	6231443	21	HNL302	RRL784
between_population	incompatible_locus	114660	un	10319334	22	HNL302	RRL784
between_population	incompatible_locus	163808	un	14742640	8	HNL302	RRL784
between_population	incompatible_locus	345896	un	31130576	24	HNL302	RRL784
between_population	incompatible_locus	394563	un	35510599	17	HNL302	RRL784
between_population	incompatible_locus	400232	un	36020801	9	HNL302	RRL784
between_population	incompatible_locus	427979	un	38518044	22	HNL302	RRL784
between_population	incompatible_locus	436463	un	39281620	38	HNL302	RRL784
between_population	incompatible_locus	444841	un	40035627	25	HNL302	RRL784
between_population	incompatible_locus	69239	un	6231443	21	HNL302	RRL785
between_population	incompatible_locus	86102	un	7749157	65	HNL302	RRL785
between_population	incompatible_locus	114660	un	10319334	22	HNL302	RRL785
between_population	incompatible_locus	345896	un	31130576	24	HNL302	RRL785
between_population	incompatible_locus	394563	un	35510599	17	HNL302	RRL785
between_population	incompatible_locus	400232	un	36020801	9	HNL302	RRL785
between_population	incompatible_locus	436463	un	39281620	38	HNL302	RRL785
between_population	incompatible_locus	444841	un	40035627	25	HNL302	RRL785
between_population	incompatible_locus	488155	un	43933935	73	HNL302	RRL785
between_population	incompatible_locus	503336	un	45300175	23	HNL302	RRL785
between_population	incompatible_locus	511415	un	46027306	44	HNL302	RRL785
between_population	incompatible_locus	532856	un	47956969	17	HNL302	RRL785
between_population	incompatible_locus	543151	un	48883513	11	HNL302	RRL785
between_population	incompatible_locus	69239	un	6231443	21	HNL302	RRL786
between_population	incompatible_locus	98581	un	8872217	15	HNL302	RRL786
between_population	incompatible_locus	104016	un	9361383	31	HNL302	RRL786
between_population	incompatible_locus	114660	un	10319334	22	HNL302	RRL786
between_population	incompatible_locus	345896	un	31130576	24	HNL302	RRL786
between_population	incompatible_locus	394563	un	35510599	17	HNL302	RRL786
between_population	incompatible_locus	400232	un	36020801	9	HNL302	RRL786
between_population	incompatible_locus	436463	un	39281620	38	HNL302	RRL786
between_population	incompatible_locus	444841	un	40035627	25	HNL302	RRL786
between_population	incompatible_locus	488155	un	43933935	73	HNL302	RRL786
between_population	incompatible_locus	511415	un	46027306	44	HNL302	RRL786
between_population	incompatible_locus	45047	un	4054149	7	HNL302	RRL787
between_population	incompatible_locus	69239	un	6231443	21	HNL302	RRL787
between_population	incompatible_locus	86102	un	7749157	65	HNL302	RRL787
between_population	incompatible_locus	114660	un	10319334	22	HNL302	RRL787
between_population	incompatible_locus	138137	un	12432260	18	HNL302	RRL787
between_population	incompatible_locus	345896	un	31130576	24	HNL302	RRL787
between_population	incompatible_locus	394563	un	35510599	17	HNL302	RRL787
between_population	incompatible_locus	400232	un	36020801	9	HNL302	RRL787
between_population	incompatible_locus	413559	un	37220276	54	HNL302	RRL787
between_population	incompatible_locus	436463	un	39281620	38	HNL302	RRL787
between_population	incompatible_locus	444841	un	40035627	25	HNL302	RRL787
between_population	incompatible_locus	455087	un	40957756	14	HNL302	RRL787
between_population	incompatible_locus	511415	un	46027306	44	HNL302	RRL787
between_population	incompatible_locus	4453	un	400701	19	HNL302	RRL788
between_population	incompatible_locus	69239	un	6231443	21	HNL302	RRL788
between_population	incompatible_locus	114660	un	10319334	22	HNL302	RRL788
between_population	incompatible_locus	224352	un	20191601	9	HNL302	RRL788
between_population	incompatible_locus	345896	un	31130576	24	HNL302	RRL788
between_population	incompatible_locus	394563	un	35510599	17	HNL302	RRL788
between_population	incompatible_locus	396720	un	35704726	14	HNL302	RRL788
between_population	incompatible_locus	400232	un	36020801	9	HNL302	RRL788
between_population	incompatible_locus	444841	un	40035627	25	HNL302	RRL788
between_population	incompatible_locus	480710	un	43263833	21	HNL302	RRL788
between_population	incompatible_locus	488155	un	43933935	73	HNL302	RRL788
between_population	incompatible_locus	538045	un	48423969	7	HNL302	RRL788
between_population	incompatible_locus	2946	un	265073	21	HNL302	RRL789
between_population	incompatible_locus	43085	un	3877607	45	HNL302	RRL789
between_population	incompatible_locus	69239	un	6231443	21	HNL302	RRL789
between_population	incompatible_locus	114660	un	10319334	22	HNL302	RRL789
between_population	incompatible_locus	224352	un	20191601	9	HNL302	RRL789
between_population	incompatible_locus	246794	un	22211403	31	HNL302	RRL789
between_population	incompatible_locus	345896	un	31130576	24	HNL302	RRL789
between_population	incompatible_locus	394563	un	35510599	17	HNL302	RRL789
between_population	incompatible_locus	396720	un	35704726	14	HNL302	RRL789
between_population	incompatible_locus	400232	un	36020801	9	HNL302	RRL789
between_population	incompatible_locus	436463	un	39281620	38	HNL302	RRL789
between_population	incompatible_locus	444841	un	40035627	25	HNL302	RRL789
between_population	incompatible_locus	460523	un	41446998	16	HNL302	RRL789
between_population	incompatible_locus	488155	un	43933935	73	HNL302	RRL789
between_population	incompatible_locus	538045	un	48423969	7	HNL302	RRL789
between_population	incompatible_locus	542642	un	48837701	9	HNL302	RRL789
between_population	incompatible_locus	69239	un	6231443	21	HNL302	RRL790
between_population	incompatible_locus	114660	un	10319334	22	HNL302	RRL790
between_population	incompatible_locus	345896	un	31130576	24	HNL302	RRL790
between_population	incompatible_locus	394563	un	35510599	17	HNL302	RRL790
between_population	incompatible_locus	400232	un	36020801	9	HNL302	RRL790
between_population	incompatible_locus	436463	un	39281620	38	HNL302	RRL790
between_population	incompatible_locus	444841	un	40035627	25	HNL302	RRL790
between_population	incompatible_locus	455087	un	40957756	14	HNL302	RRL790
between_population	incompatible_locus	460523	un	41446998	16	HNL302	RRL790
between_population	incompatible_locus	488155	un	43933935	73	HNL302	RRL790
between_population	incompatible_locus	538045	un	48423969	7	HNL302	RRL790
between_population	incompatible_locus	2946	un	265073	21	HNL302	RRL791
between_population	incompatible_locus	69239	un	6231443	21	HNL302	RRL791
between_population	incompatible_locus	86102	un	7749157	65	HNL302	RRL791
between_population	incompatible_locus	114660	un	10319334	22	HNL302	RRL791
between_population	incompatible_locus	234721	un	21124825	23	HNL302	RRL791
between_population	incompatible_locus	246794	un	22211403	31	HNL302	RRL791
between_population	incompatible_locus	345896	un	31130576	24	HNL302	RRL791
between_population	incompatible_locus	394563	un	35510599	17	HNL302	RRL791
between_population	incompatible_locus	400232	un	36020801	9	HNL302	RRL791
between_population	incompatible_locus	413559	un	37220276	54	HNL302	RRL791
between_population	incompatible_locus	436463	un	39281620	38	HNL302	RRL791
between_population	incompatible_locus	444841	un	40035627	25	HNL302	RRL791
between_population	incompatible_locus	460523	un	41446998	16	HNL302	RRL791
between_population	incompatible_locus	488155	un	43933935	73	HNL302	RRL791
between_population	incompatible_locus	532856	un	47956969	17	HNL302	RRL791
between_population	incompatible_locus	542642	un	48837701	9	HNL302	RRL791
between_population	incompatible_locus	544711	un	49023921	19	HNL302	RRL791
between_population	incompatible_locus	4453	un	400701	19	HNL302	RRO842
between_population	incompatible_locus	45047	un	4054149	7	HNL302	RRO842
between_population	incompatible_locus	69239	un	6231443	21	HNL302	RRO842
between_population	incompatible_locus	114660	un	10319334	22	HNL302	RRO842
between_population	incompatible_locus	345896	un	31130576	24	HNL302	RRO842
between_population	incompatible_locus	394563	un	35510599	17	HNL302	RRO842
between_population	incompatible_locus	400232	un	36020801	9	HNL302	RRO842
between_population	incompatible_locus	436463	un	39281620	38	HNL302	RRO842
between_population	incompatible_locus	444841	un	40035627	25	HNL302	RRO842
between_population	incompatible_locus	445560	un	40100354	42	HNL302	RRO842
between_population	incompatible_locus	455087	un	40957756	14	HNL302	RRO842
between_population	incompatible_locus	488155	un	43933935	73	HNL302	RRO842
between_population	incompatible_locus	511415	un	46027306	44	HNL302	RRO842
between_population	incompatible_locus	43085	un	3877607	45	HNL302	RRO843
between_population	incompatible_locus	69239	un	6231443	21	HNL302	RRO843
between_population	incompatible_locus	114660	un	10319334	22	HNL302	RRO843
between_population	incompatible_locus	246794	un	22211403	31	HNL302	RRO843
between_population	incompatible_locus	345896	un	31130576	24	HNL302	RRO843
between_population	incompatible_locus	394563	un	35510599	17	HNL302	RRO843
between_population	incompatible_locus	400232	un	36020801	9	HNL302	RRO843
between_population	incompatible_locus	436463	un	39281620	38	HNL302	RRO843
between_population	incompatible_locus	444841	un	40035627	25	HNL302	RRO843
between_population	incompatible_locus	488155	un	43933935	73	HNL302	RRO843
between_population	incompatible_locus	488794	un	43991403	31	HNL302	RRO843
between_population	incompatible_locus	532856	un	47956969	17	HNL302	RRO843
between_population	incompatible_locus	69239	un	6231443	21	HNL302	RRO844
between_population	incompatible_locus	98581	un	8872217	15	HNL302	RRO844
between_population	incompatible_locus	114660	un	10319334	22	HNL302	RRO844
between_population	incompatible_locus	178062	un	16025579	87	HNL302	RRO844
between_population	incompatible_locus	246794	un	22211403	31	HNL302	RRO844
between_population	incompatible_locus	345896	un	31130576	24	HNL302	RRO844
between_population	incompatible_locus	394563	un	35510599	17	HNL302	RRO844
between_population	incompatible_locus	400232	un	36020801	9	HNL302	RRO844
between_population	incompatible_locus	436463	un	39281620	38	HNL302	RRO844
between_population	incompatible_locus	444841	un	40035627	25	HNL302	RRO844
between_population	incompatible_locus	470453	un	42340689	7	HNL302	RRO844
between_population	incompatible_locus	488155	un	43933935	73	HNL302	RRO844
between_population	incompatible_locus	503336	un	45300175	23	HNL302	RRO844
between_population	incompatible_locus	511415	un	46027306	44	HNL302	RRO844
between_population	incompatible_locus	4453	un	400701	19	HNL302	RRO845
between_population	incompatible_locus	69239	un	6231443	21	HNL302	RRO845
between_population	incompatible_locus	86102	un	7749157	65	HNL302	RRO845
between_population	incompatible_locus	114660	un	10319334	22	HNL302	RRO845
between_population	incompatible_locus	345896	un	31130576	24	HNL302	RRO845
between_population	incompatible_locus	394563	un	35510599	17	HNL302	RRO845
between_population	incompatible_locus	400232	un	36020801	9	HNL302	RRO845
between_population	incompatible_locus	436463	un	39281620	38	HNL302	RRO845
between_population	incompatible_locus	444841	un	40035627	25	HNL302	RRO845
between_population	incompatible_locus	488155	un	43933935	73	HNL302	RRO845
between_population	incompatible_locus	45047	un	4054149	7	HNL302	RRO846
between_population	incompatible_locus	69239	un	6231443	21	HNL302	RRO846
between_population	incompatible_locus	114660	un	10319334	22	HNL302	RRO846
between_population	incompatible_locus	163808	un	14742640	8	HNL302	RRO846
between_population	incompatible_locus	345896	un	31130576	24	HNL302	RRO846
between_population	incompatible_locus	400232	un	36020801	9	HNL302	RRO846
between_population	incompatible_locus	436463	un	39281620	38	HNL302	RRO846
between_population	incompatible_locus	511415	un	46027306	44	HNL302	RRO846
between_population	incompatible_locus	538045	un	48423969	7	HNL302	RRO846
between_population	incompatible_locus	4453	un	400701	19	HNL302	RRO847
between_population	incompatible_locus	45047	un	4054149	7	HNL302	RRO847
between_population	incompatible_locus	69239	un	6231443	21	HNL302	RRO847
between_population	incompatible_locus	114660	un	10319334	22	HNL302	RRO847
between_population	incompatible_locus	345896	un	31130576	24	HNL302	RRO847
between_population	incompatible_locus	394563	un	35510599	17	HNL302	RRO847
between_population	incompatible_locus	400232	un	36020801	9	HNL302	RRO847
between_population	incompatible_locus	436463	un	39281620	38	HNL302	RRO847
between_population	incompatible_locus	444841	un	40035627	25	HNL302	RRO847
between_population	incompatible_locus	488155	un	43933935	73	HNL302	RRO847
between_population	incompatible_locus	489406	un	44046471	19	HNL302	RRO847
between_population	incompatible_locus	45047	un	4054149	7	HNL302	RRO848
between_population	incompatible_locus	69239	un	6231443	21	HNL302	RRO848
between_population	incompatible_locus	345896	un	31130576	24	HNL302	RRO848
between_population	incompatible_locus	394563	un	35510599	17	HNL302	RRO848
between_population	incompatible_locus	436463	un	39281620	38	HNL302	RRO848
between_population	incompatible_locus	444841	un	40035627	25	HNL302	RRO848
between_population	incompatible_locus	470453	un	42340689	7	HNL302	RRO848
between_population	incompatible_locus	488155	un	43933935	73	HNL302	RRO848
between_population	incompatible_locus	69239	un	6231443	21	HNL302	RRO849
between_population	incompatible_locus	114660	un	10319334	22	HNL302	RRO849
between_population	incompatible_locus	345896	un	31130576	24	HNL302	RRO849
between_population	incompatible_locus	394563	un	35510599	17	HNL302	RRO849
between_population	incompatible_locus	400232	un	36020801	9	HNL302	RRO849
between_population	incompatible_locus	436463	un	39281620	38	HNL302	RRO849
between_population	incompatible_locus	444841	un	40035627	25	HNL302	RRO849
between_population	incompatible_locus	489406	un	44046471	19	HNL302	RRO849
between_population	incompatible_locus	511415	un	46027306	44	HNL302	RRO849
between_population	incompatible_locus	4453	un	400701	19	HNL302	RRO850
between_population	incompatible_locus	69239	un	6231443	21	HNL302	RRO850
between_population	incompatible_locus	114660	un	10319334	22	HNL302	RRO850
between_population	incompatible_locus	345896	un	31130576	24	HNL302	RRO850
between_population	incompatible_locus	394563	un	35510599	17	HNL302	RRO850
between_population	incompatible_locus	436463	un	39281620	38	HNL302	RRO850
between_population	incompatible_locus	444841	un	40035627	25	HNL302	RRO850
between_population	incompatible_locus	488155	un	43933935	73	HNL302	RRO850
between_population	incompatible_locus	538045	un	48423969	7	HNL302	RRO850
between_population	incompatible_locus	4453	un	400701	19	HNL302	RRO851
between_population	incompatible_locus	69239	un	6231443	21	HNL302	RRO851
between_population	incompatible_locus	114660	un	10319334	22	HNL302	RRO851
between_population	incompatible_locus	345896	un	31130576	24	HNL302	RRO851
between_population	incompatible_locus	394563	un	35510599	17	HNL302	RRO851
between_population	incompatible_locus	400232	un	36020801	9	HNL302	RRO851
between_population	incompatible_locus	436463	un	39281620	38	HNL302	RRO851
between_population	incompatible_locus	444841	un	40035627	25	HNL302	RRO851
between_population	incompatible_locus	460523	un	41446998	16	HNL302	RRO851
between_population	incompatible_locus	488155	un	43933935	73	HNL302	RRO851
between_population	incompatible_locus	4453	un	400701	19	HNL302	CPS901
between_population	incompatible_locus	69239	un	6231443	21	HNL302	CPS901
between_population	incompatible_locus	113646	un	10228089	37	HNL302	CPS901
between_population	incompatible_locus	114660	un	10319334	22	HNL302	CPS901
between_population	incompatible_locus	163808	un	14742640	8	HNL302	CPS901
between_population	incompatible_locus	345896	un	31130576	24	HNL302	CPS901
between_population	incompatible_locus	394563	un	35510599	17	HNL302	CPS901
between_population	incompatible_locus	400232	un	36020801	9	HNL302	CPS901
between_population	incompatible_locus	436463	un	39281620	38	HNL302	CPS901
between_population	incompatible_locus	444841	un	40035627	25	HNL302	CPS901
between_population	incompatible_locus	501514	un	45136188	16	HNL302	CPS901
between_population	incompatible_locus	511415	un	46027306	44	HNL302	CPS901
between_population	incompatible_locus	538045	un	48423969	7	HNL302	CPS901
between_population	incompatible_locus	69239	un	6231443	21	HNL302	CPS902
between_population	incompatible_locus	114660	un	10319334	22	HNL302	CPS902
between_population	incompatible_locus	189385	un	17044609	47	HNL302	CPS902
between_population	incompatible_locus	224352	un	20191601	9	HNL302	CPS902
between_population	incompatible_locus	345896	un	31130576	24	HNL302	CPS902
between_population	incompatible_locus	400232	un	36020801	9	HNL302	CPS902
between_population	incompatible_locus	436463	un	39281620	38	HNL302	CPS902
between_population	incompatible_locus	472439	un	42519439	17	HNL302	CPS902
between_population	incompatible_locus	69239	un	6231443	21	HNL302	CPS903
between_population	incompatible_locus	86102	un	7749157	65	HNL302	CPS903
between_population	incompatible_locus	104016	un	9361383	31	HNL302	CPS903
between_population	incompatible_locus	345896	un	31130576	24	HNL302	CPS903
between_population	incompatible_locus	394563	un	35510599	17	HNL302	CPS903
between_population	incompatible_locus	436463	un	39281620	38	HNL302	CPS903
between_population	incompatible_locus	444841	un	40035627	25	HNL302	CPS903
between_population	incompatible_locus	488155	un	43933935	73	HNL302	CPS903
between_population	incompatible_locus	69239	un	6231443	21	HNL302	CPS904
between_population	incompatible_locus	114660	un	10319334	22	HNL302	CPS904
between_population	incompatible_locus	224352	un	20191601	9	HNL302	CPS904
between_population	incompatible_locus	345896	un	31130576	24	HNL302	CPS904
between_population	incompatible_locus	394563	un	35510599	17	HNL302	CPS904
between_population	incompatible_locus	436463	un	39281620	38	HNL302	CPS904
between_population	incompatible_locus	444841	un	40035627	25	HNL302	CPS904
between_population	incompatible_locus	488155	un	43933935	73	HNL302	CPS904
between_population	incompatible_locus	69239	un	6231443	21	HNL302	CPS905
between_population	incompatible_locus	114660	un	10319334	22	HNL302	CPS905
between_population	incompatible_locus	345896	un	31130576	24	HNL302	CPS905
between_population	incompatible_locus	394563	un	35510599	17	HNL302	CPS905
between_population	incompatible_locus	400232	un	36020801	9	HNL302	CPS905
between_population	incompatible_locus	436463	un	39281620	38	HNL302	CPS905
between_population	incompatible_locus	438326	un	39449270	18	HNL302	CPS905
between_population	incompatible_locus	444841	un	40035627	25	HNL302	CPS905
between_population	incompatible_locus	488155	un	43933935	73	HNL302	CPS905
between_population	incompatible_locus	524996	un	47249557	5	HNL302	CPS905
between_population	incompatible_locus	544437	un	48999252	10	HNL302	CPS905
between_population	incompatible_locus	69239	un	6231443	21	HNL302	CPS906
between_population	incompatible_locus	104016	un	9361383	31	HNL302	CPS906
between_population	incompatible_locus	114660	un	10319334	22	HNL302	CPS906
between_population	incompatible_locus	246794	un	22211403	31	HNL302	CPS906
between_population	incompatible_locus	345896	un	31130576	24	HNL302	CPS906
between_population	incompatible_locus	400232	un	36020801	9	HNL302	CPS906
between_population	incompatible_locus	436463	un	39281620	38	HNL302	CPS906
between_population	incompatible_locus	472439	un	42519439	17	HNL302	CPS906
between_population	incompatible_locus	501514	un	45136188	16	HNL302	CPS906
between_population	incompatible_locus	524996	un	47249557	5	HNL302	CPS906
between_population	incompatible_locus	69239	un	6231443	21	HNL302	CPS907
between_population	incompatible_locus	114660	un	10319334	22	HNL302	CPS907
between_population	incompatible_locus	163808	un	14742640	8	HNL302	CPS907
between_population	incompatible_locus	345896	un	31130576	24	HNL302	CPS907
between_population	incompatible_locus	394563	un	35510599	17	HNL302	CPS907
between_population	incompatible_locus	400232	un	36020801	9	HNL302	CPS907
between_population	incompatible_locus	436463	un	39281620	38	HNL302	CPS907
between_population	incompatible_locus	444841	un	40035627	25	HNL302	CPS907
between_population	incompatible_locus	69239	un	6231443	21	HNL302	CPS908
between_population	incompatible_locus	86102	un	7749157	65	HNL302	CPS908
between_population	incompatible_locus	114660	un	10319334	22	HNL302	CPS908
between_population	incompatible_locus	189385	un	17044609	47	HNL302	CPS908
between_population	incompatible_locus	345896	un	31130576	24	HNL302	CPS908
between_population	incompatible_locus	400232	un	36020801	9	HNL302	CPS908
between_population	incompatible_locus	413111	un	37179922	20	HNL302	CPS908
between_population	incompatible_locus	436463	un	39281620	38	HNL302	CPS908
between_population	incompatible_locus	444841	un	40035627	25	HNL302	CPS908
between_population	incompatible_locus	524996	un	47249557	5	HNL302	CPS908
between_population	incompatible_locus	4453	un	400701	19	HNL302	CPS909
between_population	incompatible_locus	69239	un	6231443	21	HNL302	CPS909
between_population	incompatible_locus	86102	un	7749157	65	HNL302	CPS909
between_population	incompatible_locus	104016	un	9361383	31	HNL302	CPS909
between_population	incompatible_locus	114660	un	10319334	22	HNL302	CPS909
between_population	incompatible_locus	246794	un	22211403	31	HNL302	CPS909
between_population	incompatible_locus	345896	un	31130576	24	HNL302	CPS909
between_population	incompatible_locus	394563	un	35510599	17	HNL302	CPS909
between_population	incompatible_locus	400232	un	36020801	9	HNL302	CPS909
between_population	incompatible_locus	436463	un	39281620	38	HNL302	CPS909
between_population	incompatible_locus	444841	un	40035627	25	HNL302	CPS909
between_population	incompatible_locus	488155	un	43933935	73	HNL302	CPS909
between_population	incompatible_locus	538045	un	48423969	7	HNL302	CPS909
between_population	incompatible_locus	14491	un	1304107	5	HNL302	CPS910
between_population	incompatible_locus	69239	un	6231443	21	HNL302	CPS910
between_population	incompatible_locus	113385	un	10204594	32	HNL302	CPS910
between_population	incompatible_locus	114660	un	10319334	22	HNL302	CPS910
between_population	incompatible_locus	224352	un	20191601	9	HNL302	CPS910
between_population	incompatible_locus	246794	un	22211403	31	HNL302	CPS910
between_population	incompatible_locus	345896	un	31130576	24	HNL302	CPS910
between_population	incompatible_locus	394563	un	35510599	17	HNL302	CPS910
between_population	incompatible_locus	409015	un	36811283	21	HNL302	CPS910
between_population	incompatible_locus	413111	un	37179922	20	HNL302	CPS910
between_population	incompatible_locus	436463	un	39281620	38	HNL302	CPS910
between_population	incompatible_locus	444841	un	40035627	25	HNL302	CPS910
between_population	incompatible_locus	470453	un	42340689	7	HNL302	CPS910
between_population	incompatible_locus	479703	un	43173212	30	HNL302	CPS910
between_population	incompatible_locus	501514	un	45136188	16	HNL302	CPS910
between_population	incompatible_locus	53628	un	4826443	11	HNL302	PPNP962
between_population	incompatible_locus	86186	un	7756705	53	HNL302	PPNP963
between_population	incompatible_locus	53628	un	4826443	11	HNL302	PPNP964
between_population	incompatible_locus	86186	un	7756705	53	HNL302	PPNP964
between_population	incompatible_locus	107357	un	9662083	41	HNL302	PPNP964
between_population	incompatible_locus	118059	un	10625229	7	HNL302	PPNP964
between_population	incompatible_locus	53628	un	4826443	11	HNL302	PPNP965
between_population	incompatible_locus	86186	un	7756705	53	HNL302	PPNP965
between_population	incompatible_locus	533265	un	47993782	20	HNL302	PPNP965
between_population	incompatible_locus	86186	un	7756705	53	HNL302	PPNP966
between_population	incompatible_locus	118059	un	10625229	7	HNL302	PPNP966
between_population	incompatible_locus	453637	un	40827247	5	HNL302	PPNP966
between_population	incompatible_locus	86186	un	7756705	53	HNL302	PPNP967
between_population	incompatible_locus	118059	un	10625229	7	HNL302	PPNP967
between_population	incompatible_locus	53628	un	4826443	11	HNL302	PPNP968
between_population	incompatible_locus	86186	un	7756705	53	HNL302	PPNP968
between_population	incompatible_locus	50023	un	4501989	7	HNL302	PPNP969
between_population	incompatible_locus	53628	un	4826443	11	HNL302	PPNP969
between_population	incompatible_locus	86186	un	7756705	53	HNL302	PPNP969
between_population	incompatible_locus	533265	un	47993782	20	HNL302	PPNP969
between_population	incompatible_locus	86186	un	7756705	53	HNL302	PPNP970
between_population	incompatible_locus	118059	un	10625229	7	HNL302	PPNP970
between_population	incompatible_locus	53628	un	4826443	11	HNL302	PPNP971
between_population	incompatible_locus	86186	un	7756705	53	HNL302	PPNP971
between_population	incompatible_locus	453637	un	40827247	5	HNL302	PPNP971
