scenario      C1            C2            C3            C4            t2           CA2         HP0_1_1       HP0_1_2       HP0_1_3       HP0_1_4       HM1_1_1       HM1_1_2       HM1_1_3       HM1_1_4       HV1_1_1       HV1_1_2       HV1_1_3       HV1_1_4       HMO_1_1       HMO_1_2       HMO_1_3       HMO_1_4      FP0_1_1&2     FP0_1_1&3     FP0_1_1&4     FP0_1_2&3     FP0_1_2&4     FP0_1_3&4     FM1_1_1&2     FM1_1_1&3     FM1_1_1&4     FM1_1_2&3     FM1_1_2&4     FM1_1_3&4     FV1_1_1&2     FV1_1_1&3     FV1_1_1&4     FV1_1_2&3     FV1_1_2&4     FV1_1_3&4     FMO_1_1&2     FMO_1_1&3     FMO_1_1&4     FMO_1_2&3     FMO_1_2&4     FMO_1_3&4     NP0_1_1&2     NP0_1_1&3     NP0_1_1&4     NP0_1_2&3     NP0_1_2&4     NP0_1_3&4     NM1_1_1&2     NM1_1_1&3     NM1_1_1&4     NM1_1_2&3     NM1_1_2&4     NM1_1_3&4     NV1_1_1&2     NV1_1_1&3     NV1_1_1&4     NV1_1_2&3     NV1_1_2&4     NV1_1_3&4     NMO_1_1&2     NMO_1_1&3     NMO_1_1&4     NMO_1_2&3     NMO_1_2&4     NMO_1_3&4   
  2            9222          9991          1495          4034          1658          9999      0.423913      0.419565      0.771377      0.657971      0.183627      0.177480      0.310072      0.274095      0.028037      0.027071      0.026841      0.026588      0.105785      0.103015      0.070890      0.093748      0.319203      0.568116      0.550725      0.573913      0.550725      0.644565      0.053483      0.150837      0.112606      0.144356      0.103545      0.193772      0.005389      0.032990      0.017942      0.030531      0.016102      0.039179      0.036488      0.065144      0.050591      0.061508      0.046520      0.073647      0.143116      0.357609      0.312319      0.356884      0.313768      0.565217      0.015914      0.055845      0.030721      0.052755      0.029168      0.100692      0.002384      0.016235      0.006383      0.015249      0.005705      0.029512      0.013642      0.035874      0.021148      0.033927      0.020016      0.043852
  2            8943          9978          2141          5489          1476          9995      0.415942      0.433696      0.725000      0.619203      0.186087      0.189494      0.288761      0.257929      0.029167      0.027755      0.026125      0.025914      0.108685      0.107311      0.079409      0.098218      0.352899      0.578261      0.567754      0.560507      0.556522      0.632971      0.051393      0.124378      0.096954      0.118877      0.090166      0.138634      0.004568      0.022088      0.011819      0.020711      0.010530      0.024637      0.033294      0.052455      0.041908      0.052245      0.039987      0.055102      0.161594      0.341667      0.297826      0.357971      0.314130      0.523551      0.013605      0.039567      0.021964      0.039985      0.022503      0.062137      0.001479      0.009665      0.003214      0.009303      0.003350      0.015615      0.011407      0.026077      0.015431      0.025672      0.015459      0.029695
  2            9257          9999          1781          7044          1548          9997      0.436957      0.446014      0.745652      0.581159      0.185729      0.192087      0.296766      0.242337      0.028212      0.028302      0.026332      0.027268      0.104574      0.106414      0.075482      0.101501      0.352174      0.577536      0.534420      0.568478      0.538406      0.630072      0.052887      0.143966      0.088397      0.139196      0.079644      0.141857      0.004786      0.030397      0.009819      0.028694      0.009077      0.028649      0.034300      0.060821      0.041156      0.060066      0.036763      0.057719      0.181159      0.364855      0.286594      0.373551      0.302899      0.499275      0.014455      0.050310      0.019549      0.051481      0.019950      0.065408      0.001705      0.014565      0.002586      0.014706      0.002617      0.018685      0.011837      0.031954      0.013975      0.032250      0.013929      0.032846
  2            8807          9964          1603          2611          1294          9996      0.379348      0.400725      0.734783      0.652536      0.186200      0.194234      0.304070      0.283621      0.028901      0.028621      0.026273      0.027429      0.115565      0.116400      0.080645      0.098548      0.328623      0.555072      0.539130      0.560507      0.533696      0.639855      0.046475      0.144481      0.109105      0.137930      0.108593      0.201732      0.003466      0.031011      0.017269      0.029500      0.016838      0.041389      0.031219      0.064284      0.050283      0.060619      0.050638      0.076161      0.126449      0.319565      0.284783      0.342391      0.307609      0.551087      0.012198      0.051576      0.031252      0.051710      0.034775      0.102469      0.001103      0.014397      0.006062      0.014661      0.006873      0.030457      0.010656      0.035094      0.022363      0.034005      0.024103      0.046111
  2            9207          9996          5023          3284          1402          9998      0.424275      0.442754      0.617029      0.659058      0.181241      0.191473      0.260604      0.278096      0.028575      0.028762      0.027284      0.027565      0.104345      0.106698      0.099804      0.094814      0.364855      0.560507      0.572826      0.567391      0.574638      0.624275      0.050019      0.102831      0.105953      0.092944      0.105314      0.115439      0.004604      0.015491      0.015936      0.011760      0.014920      0.018652      0.031860      0.045194      0.045260      0.040208      0.044797      0.047514      0.176812      0.305072      0.326087      0.327536      0.347101      0.494565      0.014062      0.026351      0.028306      0.024122      0.030368      0.050727      0.001844      0.005046      0.005081      0.003819      0.005668      0.011349      0.011580      0.018322      0.019076      0.016230      0.019849      0.025731
  2            9210          9975          1788          3405          1424          9996      0.379348      0.403986      0.733333      0.664855      0.183544      0.188326      0.294344      0.284045      0.028125      0.027656      0.025976      0.025892      0.113917      0.112245      0.078492      0.095196      0.320652      0.563043      0.550725      0.547464      0.543478      0.645652      0.051018      0.136096      0.103297      0.124603      0.105945      0.168460      0.004625      0.025988      0.015081      0.021644      0.015208      0.031548      0.034696      0.059468      0.046409      0.056387      0.048366      0.062806      0.122464      0.315942      0.292029      0.338406      0.317754      0.560507      0.013895      0.044695      0.028822      0.042738      0.031047      0.078422      0.001587      0.011798      0.005689      0.009991      0.005648      0.021732      0.012204      0.030574      0.020416      0.028275      0.021182      0.034466
  2            9088          9993          1665          4227          1483          9998      0.418116      0.414855      0.750725      0.634420      0.189401      0.186516      0.292062      0.265744      0.028842      0.028304      0.025666      0.027144      0.110209      0.109139      0.072804      0.097150      0.328261      0.566304      0.552174      0.555435      0.552174      0.633696      0.049901      0.138436      0.103920      0.132494      0.097681      0.164285      0.004743      0.026588      0.013559      0.025934      0.013235      0.032363      0.033683      0.060039      0.046538      0.058902      0.043744      0.062738      0.147101      0.351087      0.305435      0.349638      0.307971      0.543841      0.013502      0.048323      0.026251      0.048532      0.028131      0.078032      0.001735      0.013025      0.004324      0.013819      0.005383      0.023074      0.011521      0.031357      0.018233      0.031563      0.019468      0.035623
  2            7632          9937           586          2037           701          9997      0.330435      0.302899      0.752174      0.589855      0.202297      0.197527      0.327673      0.295486      0.030230      0.029074      0.023834      0.025834      0.135451      0.137696      0.081206      0.121192      0.333696      0.526449      0.541667      0.499638      0.525000      0.605435      0.037535      0.147149      0.100581      0.139928      0.090919      0.201816      0.002127      0.028971      0.013256      0.027912      0.011963      0.038989      0.025051      0.069683      0.046100      0.070015      0.043186      0.082481      0.088043      0.293478      0.259420      0.266304      0.235507      0.524275      0.010110      0.058130      0.028304      0.056559      0.026394      0.103849      0.000771      0.016083      0.004257      0.015926      0.004290      0.030490      0.009220      0.041091      0.020971      0.041497      0.020188      0.049516
  2            8356          9907           680          2507           942          9997      0.346739      0.366667      0.804348      0.613406      0.181454      0.187526      0.318671      0.279567      0.026910      0.027202      0.025712      0.026669      0.118537      0.118766      0.062349      0.108079      0.338768      0.544928      0.531884      0.537681      0.522101      0.627174      0.040801      0.155451      0.103868      0.148666      0.096443      0.217600      0.002692      0.037274      0.014492      0.036179      0.013279      0.049057      0.027023      0.070741      0.048622      0.068731      0.046090      0.084911      0.106884      0.309420      0.254348      0.327174      0.276087      0.550362      0.010002      0.063018      0.027189      0.063759      0.027866      0.116885      0.000874      0.022882      0.004721      0.023117      0.004548      0.040074      0.008933      0.043519      0.020274      0.042899      0.020172      0.052598
  2            9270          9992          2203          3775          1685          9999      0.425362      0.427899      0.739130      0.656522      0.183434      0.183366      0.299500      0.275622      0.027776      0.027646      0.025308      0.027098      0.105408      0.104904      0.078131      0.094670      0.334783      0.590580      0.552174      0.576087      0.552536      0.646739      0.051227      0.141546      0.114553      0.125431      0.110983      0.171347      0.004581      0.026862      0.017591      0.021807      0.017253      0.031738      0.034151      0.057952      0.051300      0.053172      0.049661      0.064627      0.150000      0.356884      0.311594      0.356884      0.316667      0.556159      0.013292      0.046242      0.029609      0.041143      0.029604      0.080343      0.001505      0.012180      0.005143      0.009926      0.005595      0.021755      0.011303      0.029739      0.020394      0.026460      0.020240      0.035776
  2            8975          9969          2092          3595          1480          9998      0.413406      0.425000      0.732971      0.650000      0.178389      0.185657      0.296827      0.266335      0.027347      0.028388      0.025977      0.025638      0.104642      0.106753      0.079261      0.093217      0.334420      0.575362      0.548551      0.581522      0.545652      0.635507      0.046679      0.131508      0.108262      0.128844      0.102884      0.160822      0.004285      0.024528      0.016030      0.023613      0.012858      0.031749      0.031170      0.055843      0.048875      0.053918      0.046745      0.062581      0.150725      0.344203      0.303623      0.355435      0.311594      0.544928      0.012602      0.041668      0.028702      0.041581      0.027950      0.077646      0.001431      0.010310      0.005974      0.010203      0.004741      0.022864      0.010702      0.027341      0.019998      0.026801      0.019251      0.035391
  2            8016          9948           939          1757           958          9997      0.341667      0.355797      0.743478      0.676812      0.186908      0.190956      0.320080      0.294008      0.028003      0.028021      0.025370      0.026760      0.123048      0.123014      0.082107      0.095020      0.324638      0.526087      0.530072      0.529710      0.530435      0.642391      0.042372      0.141725      0.112201      0.135695      0.108202      0.223743      0.003124      0.029627      0.019346      0.027126      0.017337      0.048947      0.028678      0.067165      0.052726      0.063816      0.050808      0.083741      0.103261      0.286232      0.273188      0.305072      0.285145      0.572101      0.010960      0.051628      0.034390      0.051375      0.034781      0.125723      0.000981      0.013888      0.007618      0.013940      0.007339      0.040244      0.009832      0.036869      0.025020      0.035720      0.024863      0.053888
  2            8806          9983          1530          1887          1320          9995      0.393478      0.379710      0.743478      0.705072      0.182245      0.186744      0.314027      0.302402      0.028642      0.027961      0.025056      0.026823      0.110536      0.115835      0.080555      0.089187      0.315942      0.566304      0.554348      0.550000      0.547101      0.661232      0.047847      0.139029      0.130993      0.128770      0.121910      0.215706      0.003849      0.028135      0.025809      0.024445      0.022546      0.044954      0.032799      0.060296      0.058377      0.057946      0.055213      0.076904      0.115217      0.327536      0.316667      0.321014      0.309058      0.592391      0.012489      0.047080      0.042412      0.045555      0.040323      0.118802      0.001271      0.012944      0.010177      0.012314      0.009836      0.035760      0.011050      0.031660      0.028997      0.030964      0.027890      0.048511
  2            9138          9971          2378          3065          1504          9994      0.407971      0.417754      0.703623      0.677536      0.181154      0.186539      0.290919      0.283853      0.027966      0.027417      0.026218      0.025823      0.107248      0.108611      0.086222      0.091532      0.333333      0.563043      0.553623      0.561232      0.560507      0.637319      0.049974      0.121789      0.122482      0.118043      0.114349      0.169322      0.004406      0.022618      0.021441      0.020161      0.018530      0.031826      0.033389      0.053217      0.054673      0.051794      0.050255      0.064723      0.144928      0.324275      0.315217      0.335145      0.325725      0.549638      0.013639      0.036928      0.036743      0.035757      0.034156      0.081670      0.001496      0.008619      0.008565      0.008294      0.007640      0.022528      0.011662      0.024953      0.025161      0.023773      0.023030      0.036811
  2            9307          9999          2354          7883          1223          9997      0.413406      0.428986      0.692029      0.571014      0.180304      0.187520      0.281319      0.238829      0.028035      0.027853      0.026252      0.026064      0.105765      0.107077      0.086638      0.102454      0.379710      0.577174      0.578623      0.576812      0.566667      0.626812      0.044842      0.110224      0.076908      0.105535      0.068289      0.107463      0.003317      0.017659      0.006570      0.016727      0.005836      0.016666      0.027880      0.046606      0.032407      0.044661      0.029592      0.043647      0.171014      0.336594      0.282609      0.348551      0.299638      0.478623      0.012005      0.032580      0.015721      0.032188      0.016391      0.044415      0.001235      0.007101      0.001937      0.006730      0.002162      0.009827      0.009956      0.021637      0.011278      0.021004      0.011492      0.023173
  2            9003          9915          1302          2819          1001          9995      0.359783      0.386594      0.730072      0.628986      0.181143      0.189759      0.311693      0.276034      0.027593      0.028145      0.024530      0.026366      0.115971      0.116399      0.084135      0.102412      0.347101      0.551812      0.551087      0.562319      0.556159      0.637681      0.040601      0.120147      0.094874      0.127996      0.093375      0.163673      0.002643      0.022180      0.012695      0.023295      0.012956      0.029540      0.026552      0.053848      0.042590      0.056022      0.041443      0.062860      0.122464      0.302899      0.268841      0.324275      0.296377      0.540580      0.009711      0.038221      0.025195      0.042436      0.026689      0.078688      0.000749      0.008874      0.004345      0.010276      0.004846      0.019981      0.008526      0.026658      0.018431      0.028675      0.018779      0.036180
  2            9662          9976          1495          3093          1321          9996      0.388768      0.396377      0.748551      0.648913      0.187180      0.192892      0.304260      0.274162      0.027869      0.028726      0.025427      0.026057      0.114410      0.116434      0.076506      0.096255      0.335145      0.555797      0.550362      0.550725      0.550000      0.644565      0.046676      0.136214      0.105727      0.128358      0.095468      0.189584      0.003984      0.027951      0.016616      0.023594      0.012644      0.036965      0.031134      0.060507      0.047539      0.057668      0.042961      0.070339      0.131159      0.326812      0.296739      0.338406      0.302536      0.559420      0.013264      0.048964      0.029733      0.047125      0.027454      0.096083      0.001525      0.013662      0.006234      0.012122      0.004804      0.027630      0.011525      0.032962      0.020910      0.031178      0.019158      0.042471
  2            9048          9793          1052          2404           924          9993      0.342029      0.360145      0.748551      0.645290      0.184076      0.184996      0.316893      0.291996      0.027828      0.027775      0.023841      0.025256      0.121117      0.118371      0.079682      0.103574      0.346739      0.546377      0.551449      0.557609      0.544203      0.642029      0.037332      0.127558      0.100390      0.133981      0.096086      0.188522      0.002385      0.024992      0.013584      0.026828      0.012422      0.036336      0.024428      0.057863      0.045030      0.059272      0.043796      0.069671      0.099638      0.299275      0.267754      0.316667      0.281159      0.564493      0.009014      0.046559      0.026747      0.049362      0.026984      0.094199      0.000713      0.012470      0.004482      0.014199      0.004435      0.027057      0.008116      0.032625      0.019595      0.033731      0.019398      0.041161
  2            8759          9944          1470          1968          1180          9992      0.378261      0.360145      0.719565      0.685145      0.191541      0.192172      0.306771      0.303296      0.028650      0.028449      0.025928      0.027584      0.119089      0.122962      0.086029      0.095494      0.322464      0.541304      0.549275      0.524275      0.530797      0.634420      0.043128      0.139417      0.123303      0.132787      0.110773      0.207125      0.003121      0.027157      0.021557      0.024874      0.017989      0.042670      0.029268      0.063950      0.055576      0.063170      0.051975      0.079098      0.115580      0.311957      0.307971      0.293478      0.286957      0.561594      0.010836      0.049751      0.038277      0.047868      0.035960      0.110063      0.000985      0.013955      0.008091      0.012947      0.007410      0.032843      0.009583      0.034231      0.026489      0.033820      0.025641      0.048332
  2            9924          9970          1375          3320          1698          9996      0.383333      0.443841      0.775725      0.668841      0.183190      0.199302      0.306601      0.285747      0.029119      0.028662      0.026010      0.026476      0.112967      0.110844      0.068763      0.094628      0.328986      0.558333      0.548188      0.555797      0.552899      0.642754      0.055979      0.155789      0.117485      0.147753      0.114363      0.200442      0.005622      0.034711      0.018954      0.030948      0.019099      0.042051      0.037644      0.068807      0.053081      0.065632      0.051132      0.075239      0.137681      0.319203      0.286232      0.378985      0.346739      0.573188      0.016159      0.056641      0.033688      0.058678      0.037288      0.104252      0.002126      0.018407      0.007404      0.017451      0.008355      0.032482      0.013934      0.038581      0.024058      0.036440      0.024372      0.044534
  2            9144          9856          1819          3168          1037          9996      0.402899      0.388043      0.712681      0.638406      0.179457      0.179295      0.299637      0.269050      0.026701      0.027950      0.025770      0.026203      0.107154      0.109721      0.086091      0.097287      0.343841      0.575362      0.567029      0.568478      0.554710      0.650362      0.039746      0.122200      0.099111      0.114107      0.089940      0.148976      0.002912      0.020892      0.013577      0.020505      0.011702      0.027164      0.026123      0.051891      0.042912      0.049240      0.040049      0.056028      0.142391      0.334783      0.307971      0.319203      0.291304      0.535870      0.010323      0.036785      0.024848      0.034936      0.023492      0.064464      0.001021      0.007857      0.004487      0.007717      0.003912      0.016893      0.008857      0.024484      0.017222      0.023784      0.016666      0.030107
  2            8905          9994          1762          3399          1289          9996      0.411594      0.399638      0.725725      0.657246      0.182092      0.184855      0.301906      0.274526      0.028171      0.027672      0.027255      0.026110      0.107144      0.110980      0.082805      0.094095      0.338406      0.572101      0.559058      0.546739      0.545652      0.635145      0.046806      0.134459      0.105126      0.126219      0.094026      0.165933      0.003849      0.024866      0.014780      0.021761      0.012225      0.031557      0.031034      0.057535      0.046355      0.057210      0.042720      0.063608      0.144203      0.335145      0.310870      0.328986      0.304710      0.547826      0.012274      0.041249      0.026856      0.041597      0.025972      0.079224      0.001288      0.009560      0.004480      0.009471      0.004120      0.021611      0.010509      0.027425      0.018507      0.027928      0.018058      0.035909
  2            9453          9990          1497          3573          1599          9996      0.405435      0.431884      0.769565      0.660507      0.179137      0.190234      0.316299      0.274563      0.028045      0.029043      0.026026      0.027295      0.106509      0.108075      0.072886      0.093212      0.335145      0.577899      0.563406      0.585145      0.559783      0.655797      0.047621      0.145790      0.109907      0.144506      0.105315      0.194158      0.003521      0.032331      0.017848      0.030987      0.015707      0.042772      0.031764      0.061538      0.047985      0.059949      0.046361      0.072176      0.138768      0.344928      0.300000      0.370290      0.324275      0.570290      0.011900      0.050871      0.028662      0.051687      0.029968      0.102221      0.001049      0.015324      0.005674      0.015383      0.005479      0.032872      0.010253      0.033343      0.020074      0.032548      0.020261      0.043962
  2            8999          9959          1253          3072          1304          9997      0.392754      0.395652      0.781884      0.653623      0.179450      0.182131      0.307296      0.281460      0.027000      0.027475      0.026417      0.026322      0.108970      0.110070      0.067026      0.097491      0.318841      0.566304      0.545290      0.557971      0.538768      0.648188      0.046972      0.151822      0.104229      0.144345      0.102258      0.191949      0.004060      0.034956      0.015324      0.032281      0.014574      0.040058      0.032046      0.065845      0.047394      0.063805      0.047165      0.071425      0.122101      0.341667      0.293841      0.342391      0.299275      0.573188      0.012468      0.057577      0.027048      0.055077      0.028474      0.097592      0.001499      0.019339      0.004907      0.017727      0.005067      0.030424      0.010945      0.037947      0.019120      0.036239      0.019963      0.041654
  2            9106          9980          2371          3705          1528          9994      0.404710      0.425000      0.711232      0.657971      0.187165      0.189807      0.297478      0.280662      0.029088      0.028787      0.026247      0.027235      0.111418      0.109139      0.085902      0.095994      0.343478      0.550725      0.553261      0.562319      0.560507      0.637319      0.048990      0.127037      0.110046      0.130390      0.104882      0.166335      0.004328      0.023112      0.016991      0.023386      0.015988      0.030421      0.032251      0.057074      0.049162      0.057069      0.046095      0.064424      0.146014      0.322826      0.307609      0.346014      0.330072      0.548913      0.014165      0.041596      0.030881      0.044615      0.030251      0.082373      0.001770      0.009714      0.005704      0.010787      0.005327      0.020497      0.012097      0.028168      0.021393      0.029177      0.020288      0.037187
  2            9482          9981          2229          3334          1553          9992      0.413768      0.429710      0.711594      0.674275      0.183232      0.186182      0.288708      0.283844      0.028167      0.028656      0.026367      0.027607      0.107416      0.106178      0.083265      0.092455      0.345652      0.560145      0.557609      0.565217      0.562681      0.637681      0.049286      0.138246      0.113703      0.134930      0.115793      0.174135      0.004461      0.026162      0.018084      0.025542      0.018404      0.033036      0.032339      0.060808      0.050301      0.058665      0.050639      0.066752      0.154348      0.329710      0.321377      0.342029      0.334420      0.547826      0.013084      0.044076      0.032313      0.045540      0.035820      0.083934      0.001503      0.011282      0.006495      0.011772      0.007661      0.022599      0.011065      0.029560      0.021940      0.029981      0.023854      0.038074
  2            8721          9975          1044          3687          1291          9994      0.392391      0.388768      0.778623      0.615942      0.188895      0.188772      0.319974      0.264221      0.028778      0.028041      0.023513      0.026996      0.114774      0.115384      0.070835      0.101476      0.321014      0.556159      0.540942      0.557971      0.539493      0.632971      0.046126      0.155905      0.104878      0.154216      0.097659      0.198287      0.004078      0.033788      0.014627      0.033558      0.013566      0.042203      0.031402      0.069197      0.048145      0.068168      0.044973      0.075723      0.127899      0.337681      0.285145      0.339855      0.288768      0.546014      0.012542      0.060273      0.027876      0.061165      0.027586      0.101705      0.001460      0.018931      0.004339      0.020099      0.004670      0.032358      0.010938      0.039920      0.019927      0.040378      0.019620      0.046246
  2            8937          9969          1835          2817          1393          9993      0.388043      0.400000      0.728985      0.675000      0.185906      0.187742      0.296472      0.297386      0.027825      0.027605      0.025733      0.026213      0.113766      0.112645      0.080348      0.096650      0.315580      0.554710      0.549275      0.555072      0.551449      0.650000      0.050281      0.133007      0.123040      0.124780      0.114069      0.189080      0.004485      0.025375      0.021476      0.022815      0.019051      0.037511      0.034468      0.059227      0.055457      0.055518      0.051166      0.068987      0.119203      0.326449      0.306884      0.334783      0.315942      0.568116      0.014399      0.045726      0.037675      0.043415      0.036650      0.095941      0.001976      0.012222      0.008776      0.011167      0.008487      0.028540      0.012688      0.030799      0.026113      0.028880      0.025071      0.041505
  2            8195          9949          1236          1047          1066          9992      0.353986      0.346739      0.732971      0.753261      0.186358      0.183216      0.315523      0.320495      0.027330      0.027767      0.025323      0.024086      0.120390      0.119688      0.084254      0.079079      0.310145      0.531159      0.525362      0.544565      0.520652      0.654348      0.042554      0.130438      0.141766      0.123737      0.135937      0.243828      0.003147      0.026088      0.029116      0.023992      0.029202      0.051284      0.029387      0.061155      0.067287      0.056354      0.065161      0.086488      0.092029      0.296739      0.297464      0.295652      0.294203      0.606159      0.010653      0.044339      0.052887      0.041908      0.051652      0.141081      0.000938      0.011684      0.015514      0.010733      0.015616      0.046194      0.009677      0.031182      0.037155      0.029518      0.036456      0.055564
  2            8686          9937          1380          1954           984          9998      0.366667      0.372826      0.730797      0.671014      0.180168      0.188364      0.312416      0.287871      0.027663      0.028219      0.026058      0.026345      0.114107      0.118137      0.084103      0.094706      0.340942      0.564493      0.550362      0.557609      0.544565      0.662681      0.037499      0.119199      0.112561      0.113725      0.106550      0.186427      0.002191      0.021419      0.018556      0.018392      0.016279      0.035846      0.024728      0.051912      0.050612      0.050311      0.048527      0.067276      0.113043      0.311594      0.282246      0.319928      0.298551      0.570652      0.008538      0.038584      0.030916      0.038078      0.032398      0.093466      0.000571      0.009090      0.006134      0.008009      0.006214      0.026067      0.007572      0.026576      0.022201      0.025896      0.022773      0.040231
  2            8295          9948          1187          1848           887          9998      0.348913      0.339855      0.718841      0.660145      0.183226      0.183071      0.319294      0.295271      0.027096      0.027587      0.023590      0.025460      0.119296      0.120854      0.089773      0.100349      0.335870      0.551812      0.540580      0.539493      0.542391      0.648913      0.038890      0.124378      0.111201      0.123622      0.101899      0.187282      0.002734      0.023745      0.017990      0.021847      0.015866      0.033258      0.025884      0.055745      0.051088      0.056929      0.046630      0.069213      0.094565      0.294565      0.281884      0.288768      0.277536      0.557246      0.010127      0.039568      0.033392      0.041453      0.032295      0.088719      0.000990      0.010015      0.006565      0.009910      0.006417      0.023330      0.009173      0.027927      0.023979      0.029513      0.023356      0.039441
  2            7713          9893          1154          1054           890          9996      0.347826      0.333333      0.721739      0.739855      0.185374      0.185297      0.306141      0.323061      0.028201      0.028235      0.025181      0.024090      0.120896      0.123531      0.085187      0.084043      0.309058      0.541304      0.541667      0.525362      0.536594      0.652536      0.038072      0.134911      0.135102      0.127717      0.130166      0.233572      0.002439      0.026139      0.026008      0.023160      0.024833      0.046983      0.026347      0.061883      0.061922      0.060619      0.060320      0.083697      0.083333      0.293478      0.297826      0.279348      0.287681      0.602899      0.010068      0.046195      0.046200      0.044401      0.046837      0.133046      0.000925      0.012321      0.011538      0.011284      0.011833      0.040175      0.009229      0.032654      0.032440      0.031997      0.033380      0.052929
  2            8930          9970          1322          5687          1477          9994      0.421377      0.436957      0.778986      0.581884      0.187696      0.192491      0.317489      0.249044      0.028788      0.028371      0.025310      0.027421      0.108605      0.108381      0.070170      0.104129      0.362681      0.580435      0.536957      0.566304      0.539855      0.626449      0.049636      0.153866      0.094951      0.149104      0.089241      0.165143      0.004771      0.031290      0.011488      0.030054      0.010438      0.033039      0.031688      0.064557      0.043966      0.064666      0.041064      0.067314      0.173551      0.357971      0.280435      0.375000      0.295290      0.511957      0.014018      0.053268      0.023496      0.055923      0.022829      0.078453      0.001809      0.015494      0.003518      0.016269      0.003375      0.023162      0.011590      0.034200      0.016924      0.034952      0.016088      0.038345
  2            9446          9976          1842          1886          1238          9997      0.372101      0.382246      0.697464      0.694928      0.186252      0.185251      0.303295      0.308238      0.027319      0.027558      0.025402      0.026044      0.116947      0.114439      0.091758      0.094035      0.327899      0.542754      0.542754      0.550725      0.539855      0.638406      0.043633      0.130110      0.126138      0.124953      0.116470      0.200868      0.003326      0.023723      0.023689      0.022442      0.022013      0.038718      0.029405      0.059492      0.057676      0.056139      0.053593      0.075835      0.116667      0.300000      0.296377      0.312681      0.310870      0.561957      0.011490      0.040185      0.040009      0.039967      0.038749      0.104786      0.001224      0.009490      0.009523      0.009424      0.009124      0.029365      0.010149      0.028130      0.028152      0.027485      0.026717      0.046015
  2            8912          9983          1169          2798          1306          9996      0.384420      0.380072      0.773188      0.660870      0.186536      0.189663      0.332354      0.291327      0.028674      0.029036      0.022477      0.026692      0.114828      0.117577      0.075382      0.098798      0.313043      0.568478      0.550362      0.563406      0.549638      0.648913      0.047686      0.152935      0.112210      0.150756      0.109063      0.207870      0.003891      0.030149      0.018071      0.030227      0.015985      0.043742      0.032827      0.065995      0.050454      0.065819      0.049118      0.076294      0.107971      0.339130      0.294203      0.335145      0.294203      0.577536      0.013242      0.056301      0.031329      0.056614      0.032098      0.109532      0.001473      0.015214      0.006359      0.016017      0.006600      0.034021      0.011813      0.037228      0.022112      0.037640      0.022666      0.046432
  2            9136          9956          1502          2185          1320          9995      0.387319      0.397464      0.743116      0.680072      0.189696      0.190791      0.311407      0.290857      0.028864      0.027830      0.026534      0.026981      0.116223      0.114958      0.079996      0.093053      0.331159      0.549638      0.551087      0.561232      0.549275      0.641304      0.047119      0.138582      0.126634      0.131783      0.122775      0.207618      0.004232      0.027090      0.022126      0.024122      0.020812      0.043931      0.031618      0.062412      0.056848      0.057822      0.055338      0.078233      0.129348      0.319928      0.304710      0.332246      0.315217      0.566667      0.013530      0.048454      0.040817      0.045687      0.041633      0.110387      0.001670      0.012990      0.009707      0.011939      0.010029      0.034132      0.011780      0.032953      0.028395      0.030507      0.028525      0.047954
  2            8517          9963           514          1543          1025          9995      0.353986      0.332609      0.846377      0.693841      0.185733      0.183914      0.318541      0.305696      0.027621      0.027179      0.024229      0.025963      0.119986      0.122742      0.048935      0.093592      0.296377      0.528986      0.532609      0.513768      0.512681      0.667391      0.041081      0.182312      0.128102      0.174401      0.122044      0.314077      0.002825      0.050096      0.024623      0.046613      0.022949      0.076714      0.028980      0.085872      0.059874      0.084799      0.059474      0.107082      0.081884      0.319565      0.290217      0.298551      0.267754      0.619565      0.010490      0.085879      0.043806      0.079722      0.041752      0.197813      0.000922      0.035067      0.010619      0.032547      0.009964      0.077223      0.009635      0.058435      0.031093      0.055921      0.030573      0.075255
  2            9133          9988          1599          2931          1336          9997      0.409420      0.397464      0.728623      0.666304      0.185966      0.181372      0.300370      0.283143      0.028200      0.027827      0.026416      0.026218      0.109828      0.109283      0.081513      0.094484      0.341304      0.556884      0.562681      0.550000      0.544203      0.628623      0.044388      0.147232      0.114593      0.137525      0.105315      0.194734      0.003468      0.029155      0.018579      0.026578      0.016321      0.038014      0.029254      0.065241      0.050113      0.061886      0.048002      0.074930      0.140217      0.333696      0.316667      0.322101      0.306884      0.549638      0.011365      0.049404      0.032322      0.046040      0.030717      0.097334      0.001210      0.013328      0.006679      0.012222      0.005749      0.028692      0.009771      0.032918      0.022087      0.031210      0.021290      0.043835
  2            9246          9992          2301          5372          1540          9970      0.412319      0.439855      0.722826      0.604710      0.187798      0.192304      0.303485      0.257821      0.029781      0.029038      0.027838      0.027550      0.110365      0.107718      0.084118      0.101914      0.350725      0.576087      0.543841      0.566667      0.548551      0.630072      0.048069      0.130211      0.097047      0.128078      0.093312      0.145583      0.004085      0.023370      0.012910      0.021992      0.012135      0.026644      0.031245      0.055198      0.044269      0.055501      0.042125      0.057547      0.165217      0.339855      0.284783      0.364130      0.313406      0.513768      0.012918      0.042141      0.023582      0.043661      0.024644      0.066079      0.001324      0.009622      0.003753      0.009496      0.003793      0.016879      0.010788      0.027819      0.016866      0.027763      0.016929      0.032226
