scenario      C1             C2             C3             C4             t2             CA2      
   1           7588           9965           2460         99.463            535           9999
   1           9934           9935           2244            206            694           9999
   1           6159           9742           1202         23.159            372           9999
   1           7201           9917           3459         97.093            575           9999
   1           7318           9935           2328         76.423            590           9999
   1           6401           9853           1885            139            511           9999
   1           6565           9819           1773         36.287            460           9999
   1           8101           9924           2598            113            752          10000
   1           8778           9910           1864         85.103            517           9999
   1           6295           9827           1807         57.884            419           9998
   1           5944           9661           1530         33.469            421           9999
   1           8237           9999           2252         92.950            688           9999
   1           6027           9753           1498         33.049            386           9999
   1           9841           9963           3748         81.959            821           9999
   1           6849           9757           1078         44.991            521           9999
   1           6663           9892           1950         47.850            524           9999
   1           6543           9789           1030         56.728            451           9999
   1           7354           9948           2018         51.567            606           9999
   1           7360           9951           3166         86.059            650           9999
   1           6400           9844           1683         66.252            501           9999
   1           7855           9866           2019            135            645           9999
   1           7426           9969           2188            155            637           9999
   1           6492           9870           1760         52.332            476           9999
   1           4943           9803           1419         25.700            335           9998
   1           5478           9742            955         46.587            412           9999
   1           7145           9744           1685         39.061            443           9999
   1           7495           9940           2166            163            603           9999
   1           3392           9739            757         25.005            273           9997
   1           7021           9904           2130            105            577           9999
   1           7775           9898           1757         84.723            580           9999
   1           5605           9750           1171         46.955            388           9999
   1           6566           9803           1753         69.925            478           9999
   1           8815           9997           2325            160            715           9999
   1           6928           9879           1451         47.846            521          10000
   1           5793           9820           1631         42.161            449           9999
   1           6127           9848           2213         63.574            522           9999
   1           8748           9934           1883         87.912            605           9999
   1           6921           9890           2086         66.588            539           9999
   1           6794           9947           1914         66.691            511           9999
   1           6985           9885           1698         39.529            588           9999
   1           7453           9927           1870            131            602           9999
   1           7098           9903           1813         70.230            571           9999
   1           7322           9920           2530            117            513           9989
   1           8676           9975           3334         92.340            693          10000
   1           6284           9872           1599         52.778            528          10000
   1           9019           9921           2258         64.021            638           9999
   1           4274           9463           1202         34.196            356           9999
   1           5000           9754           1628         40.094            406           9999
   1           6466           9843           2300         55.844            477           9999
   1           6487           9856           1997         55.367            423           9999
   1           6472           9881           1653         61.061            531           9999
   1           3689           9589            955         27.734            304           9999
   1           6130           9560            921         49.280            387           9999
   1           7623           9937           2540         77.380            938           9978
   1           6335           9681           1139         33.085            393           9999
   1           6316           9904           1950         60.449            499           9998
   1           7784           9979           2364         93.319            653           9999
   1           8042           9967           5898         83.810            742          10000
   1           4435           9513            406         27.704            233           9999
   1           5974           9645            616         37.380            379           9999
   1           8173           9983           2067            199            654           9999
   1           7371           9995           2589         75.626            517           9999
   1           7691           9975           6475            114            631           9999
   1           7030           9970           2141         97.124            571           9999
   1           6978           9932           1805         93.240            575           9999
   1           7785           9998           1588         75.550            647           9999
   1           7010           9814           1342         39.211            412           9999
   1           6935           9893           1805         62.155            506           9999
   1           7279           9873           1907         48.120            516           9999
   1           7200           9872           1666         67.284            520           9999
   1           9068           9956           2625            101            653           9999
   1           8158           9927           2141            198            645           9999
   1           7203           9942           2290            105            651           9993
   1           5955           9668           1715         34.151            401           9999
   1           7215           9903           1966         91.251            536           9999
   1           7412           9932           2142           1076            697           9999
   1           7664           9941           1994            249            639           9999
   1           4750           9401            867         23.380            278           9998
   1           6884           9866           2108            104            601           9999
   1           7813           9938           3442            220            787          10000
   1           5911           9815           1032         51.159            449           9999
   1           6165           9638           1090         50.515            346           9999
   1           9026           9970           2512            117            627           9999
   1           8408           9951           1797            111            653           9999
   1           5492           9752           1420         56.198            435           9999
   1           5941           9677            906         39.026            343           9999
   1           6858           9871           1809         46.924            508           9999
   1           7305           9931           2351            183            733           9999
   1           7548           9933           2062            147            948           9999
   1           7144           9852           1607         59.812            510           9999
   1           8337           9974           2434           1066            712           9999
   1           7437           9926           2014            117            623           9998
   1           6855           9757           1126         54.325            477           9999
   1           6737           9912           2243         67.713            569           9999
   1           4253           9664           1297         36.291            374           9999
   1           6147           9848           1943         49.745            486           9999
   1           6976           9910           1912         81.641            530          10000
   1           7179           9867           2091            112            580           9999
   1           5412           9423           1145         35.249            301           9996
   1           2758           9062            309         17.431            195           9997
   1           9525           9944           2887         69.298            696           9999
   1           8593           9977           1892            157            644          10000
   1           8616           9998           3820         97.820            664           9999
   1           5430           9880           1731         54.013            494           9999
   1           7063           9911           2650            327            635           9999
   1           7249           9967           2067         61.854            525           9999
   1           5779           9949           2062         82.303            548           9999
   1           7449           9918           1664            607            587           9999
   1           7332           9913           1775         75.223            559           9999
   1           7705           9925           1672         47.900            540           9999
   1           7388           9881           1390         57.233            571           9999
   1           8364           9942           2075         91.122            566           9999
   1           6719           9860           2796         62.102            498           9999
   1           3046           9704           1008         34.583            327           9999
   1           5795           9554            983         26.758            339           9999
   1           8059           9921           1521            102            655           9999
   1           7763           9971           2022            374            696           9999
   1           9703           9959           6512            166            750           9999
   1           7046           9882           1956         73.294            534           9999
   1           7665           9968           3234         97.406            651           9999
   1           7357           9912           2240         68.209            605           9999
   1           6896           9753           1789         58.886            514           9999
   1           7308           9898           2649         36.380            527           9998
   1           6825           9926           3729         77.994            613           9999
   1           7126           9893           1866         71.048            523           9999
   1           7378           9927           2725         60.615            594           9999
   1           6981           9813           1934         76.885            484           9994
   1           7807           9978           2464            100            670           9999
   1           5483           9791            940         36.598            387           9999
   1           6854           9928           2035         79.243            589           9999
   1           7668           9988           2065         66.711            651           9999
   1           4206           9842           1454         42.573            407           9999
   1           6749           9854           2047         99.881            501          10000
   1           7274           9924           1962         56.060            605           9999
   1           8295           9977           3117         96.804            680           9999
   1           5322           9570            950         32.475            343           9999
   1           6953           9875           1870         55.953            513           9999
   1           5986           9495           1514         58.951            390           9999
   1           4063           9774           1236         23.831            324           9999
   1           7094           9909           2020         76.013            599           9999
   1           7688           9991           2026         70.009            560           9999
   1           7558           9977           2154            236            628           9999
   1           6679           9777           1581         46.799            425           9999
   1           4450           9671            578         31.635            369           9999
   1           7192           9920           2342         98.752            619          10000
   1           8809           9861           1439         76.672            487           9999
   1           7012           9977           1892         44.950            535           9999
   1           3470           9702            825         43.791            314           9997
   1           6630           9936           1616         56.443            527           9999
   1           7302           9952           2016         87.980            602           9999
   1           7068           9875           1414         44.116            515           9999
   1           7080           9906           1320         78.693            530           9999
   1           7269           9801           2319         73.066            534           9999
   1           7797           9961           2354         81.417            648           9999
   1           9493          10000           4183            125            725           9999
   1           8259           9959           3828         84.586            726           9999
   1           6771           9949           1660         61.473            560           9998
   1           6595           9834           1903         47.872            459           9999
   1           8662           9949           2219         89.832            643           9999
   1           7593           9968           3349            106            592           9999
   1           5689           9863           1854         45.002            420           9999
   1           8590           9922           2603            301            760           9999
   1           7501           9985           2595           1145            797           9999
   1           6140           9889           2059         54.600            518           9999
   1           5463           9892           1358         29.933            368           9999
   1           6206           9861           1709         60.321            481           9999
   1           7340           9978           3775            158            689           9999
   1           7793           9897           2242         82.011            635           9999
   1           6703           9871           2044         78.564            548           9999
   1           7028           9854           1147         48.545            474           9999
   1           9962           9978           2400         74.597            689           9999
   1           5952           9753           1471         52.695            411           9999
   1           4424           9741            740         56.870            361           9999
   1           6881           9917           1914         46.357            465           9999
   1           7418           9935           1502         70.620            589           9999
   1           7263           9875           2047         35.507            591           9998
   1           8036           9968           1866            172           1146           9999
   1           7019           9882           2094         98.376            618           9999
   1           7440           9967           2164         77.593            605          10000
   1           9780           9956           2841         99.207            723          10000
   1           7010           9889           1650            224            563           9999
   1           8006           9950           2648            115            712           9999
   1           8401           9940           1923         82.367            579           9999
   1           7269           9851           2239         86.336            499           9999
   1           6822           9925           3258         60.974            554           9999
   1           5866           9682           1125         41.714            425           9998
   1           9656           9948           2757            171            768           9999
   1           7729           9978           2457         72.603            663          10000
   1           8108           9993           4147            105            713           9999
   1           7344           9874           3270         74.622            579           9999
   1           4694           9654            724         29.212            296           9999
   1           5870           9730            680         24.623            338           9999
   1           6048           9661           1271         30.447            315           9997
   1           7877           9995           2829            155            610           9999
   1           7970           9957           2685            396            669           9999
   1           3993           9813            779         18.958            266           9999
   1           7205           9843           1397         67.584            509           9999
   1           5547           9820            974         52.938            402           9999
   1           5877           9825            986         61.721            465           9999
   1           7356           9987           1535         84.236            775          10000
   1           7402           9921           2120            354            771           9999
   1           7368           9925           1539         67.707            597           9999
   1           8451           9934           1931            138            714          10000
   1           6631           9779           1348         59.046            452           9999
   1           7470           9898           1919         78.151            498          10000
   1           4975           8880           1228         27.560            226           9999
   1           6873           9750           1787         66.360            442          10000
   1           6850           9945           2239         65.084            519           9996
   1           9964           9936           1968         49.664            600           9998
   1           5386           9752           1099         67.408            385           9999
   1           6292           9741            978         39.879            452           9999
   1           6885           9935           1467         58.765            479           9999
   1           6980           9820           1395         72.565            512           9999
   1           7256           9895           1806         52.654            538           9999
   1           7453           9896           1667            269            518           9999
   1           7648           9993           2203            107            628           9999
   1           7744           9911           2146            161            652           9996
   1           4756           9666           1249         32.475            325           9998
   1           6123           9824           1123         58.046            486           9999
   1           6473           9864           1375         53.543            473           9999
   1           7465           9889           1378         57.819            596           9999
   1           7437           9977           4007         75.616            640           9999
   1           6941           9872           1458         41.144            479           9999
   1           7463           9976           2126         78.473            582           9999
   1           6263           9798           1153         33.053            463           9999
   1           4003           9785            959         38.287            298           9999
   1           7496           9985           2041            214            660          10000
   1           7365           9876           1870         33.353            452           9999
   1           8150           9940           2576         92.379            594          10000
   1           6554           9892           1630            103            569           9999
   1           8826           9985           2601         85.654            704           9999
   1           7144           9888           1686         40.436            553           9999
   1           7048           9981           1745            112            530          10000
   1           7885           9883           1987         66.222            557           9999
   1           7941           9944           2288            349            661           9999
   1           6970           9904           1726         45.281            409           9999
   1           6638           9785           1959         26.468            424           9999
   1           7351           9971           2031         64.550            539           9999
   1           4638           9025            796         23.741            233           9999
   1           4830           9433            912         43.194            258           9996
   1           9494           9992           2231         90.282            808           9999
   1           6826           9898           1334         59.357            502           9998
   1           7638           9930           2277         87.002            655          10000
   1           8889           9919           2144            128            688           9999
   1           7777           9993           2229         91.143            649           9999
   1           5793           9842           2131         52.090            467           9999
   1           7016           9773           1570         53.918            501           9999
   1           5431           9833           1014         50.581            426           9999
   1           7674           9984           2681            139            686           9998
   1           6461           9820           1484         63.036            484           9999
   1           7067           9951           3022         94.296            640           9999
   1           8026           9877           1594         51.462            538           9999
   1           7260           9806           1756         59.621            542           9999
   1           7653           9991           2675            188            805           9999
   1           5478           9841           1307         28.903            298           9997
   1           7646           9877           1924         78.299            556           9999
   1           6722           9866           1136         38.465            380           9999
   1           7005           9951           2061         63.364            858           9999
   1           5976           9839           1408         62.396            470           9997
   1           6680           9728           1623         21.724            375           9999
   1           7997           9932           2409         73.799            522           9999
   1           6850           9852           1855         55.264            495           9999
   1           6964           9896           1692         50.717            516           9999
   1           7438           9916           2624         79.976            630           9999
   1           7476           9932           2682            106            609           9999
   1           6037           9759           1681         52.138            471          10000
   1           6137           9838           1215         54.720            458           9999
   1           7476           9934           1918         72.866            550           9999
   1           6769           9789           1991         45.603            415           9999
   1           5057           9932           1624         72.066            485          10000
   1           8750           9940           2571            112            630          10000
   1           6850           9925           1524            120            568          10000
   1           7606           9956           3101            334            638           9999
   1           4922           9827           1195         25.326            348           9999
   1           6346           9780           1637         53.362            432           9996
   1           6462           9712           1164         47.717            387           9999
   1           6671           9828           1054         23.964            371           9999
   1           6941           9820           1490         48.590            458           9996
   1           7885           9951           3859         84.024            622          10000
   1           3693           9569            959         29.042            289           9999
   1           8122           9962           2385         64.992            571           9999
   1           6648           9912           1483         86.634            572           9999
   1           5501           9786           1028         32.147            374           9999
   1           7018           9913           1958         50.480            564           9999
   1           6844           9855           1355         39.206            442          10000
   1           5295           9809           1452         69.762            411           9999
   1           6704           9915           2165            126            562           9999
   1           5648           9784           1565         78.705            521           9999
   1           6960           9906           2755            280            527           9999
   1           6693           9777           1218         48.152            466           9999
   1           6363           9855           1496         48.586            419           9998
   1           7579           9919           2071         83.186            647           9999
   1           5745           9821           1402         53.523            443           9999
   1           6116           9885           1462         67.642            457           9999
   1           6830           9858           1382         81.229            538           9999
   1           6618           9806           1444         58.345            464           9999
   1           8012           9943           2346         69.104            630           9999
   1           7185           9655           1813         28.155            426           9998
   1           6508           9852           1209         40.525            428           9999
   1           6541           9907           1995         76.772            647           9999
   1           4845           9841           1183         56.646            493           9999
   1           7528           9944           2272            111            640          10000
   1           7145           9786           1652            102            527           9999
   1           9743           9956           3140            106            629           9999
   1           5839           9482           1171         66.016            379           9997
   1           7622           9916           1951         69.719            566           9999
   1           7220           9956           2059         67.978            637           9999
   1           6243           9842           1210         71.719            512           9998
   1           6659           9895           1844         76.324            567           9999
   1           7751           9974           2522            142            629           9999
   1           6960           9799           1202            121            457           9999
   1           9790           9990           2456         94.743            719           9999
   1           6480           9886            999         43.721            421           9999
   1           3442           9653            733         32.246            308           9999
   1           8363           9972           3727           1922            903          10000
   1           7558           9904           1567            369            553           9999
   1           7639           9912           1964         81.155            554           9999
   1           6426           9886           2389            100            571           9999
   1           6956           9939           1810         78.691            524          10000
   1           7174           9921           1758         59.656            576           9999
   1           7512           9926           2428            156            685          10000
   1           7468           9954           2601         81.130            595           9999
   1           6688           9846           1154         49.903            467           9981
   1           7532           9871           2812            106            590           9999
   1           5969           9827           1777         24.575            441           9998
   1           8523           9952           2581         94.312            632           9999
   1           6691           9746           1992         25.433            384           9999
   1           5468           9765           1022         40.797            365           9999
   1           7005           9897           1996         57.495            611           9999
   1           5862           9702            910         28.554            397           9999
   1           7436           9994           4485         83.443            993          10000
   1           9522           9992           2234         86.040            721           9999
   1           8215           9946           1923            335            922          10000
   1           5117           9596            600         19.508            297           9998
   1           6731           9826           1466         50.333            451           9999
   1           7221           9957           1952           4721            608           9999
   1           5864           9832           1509         31.168            449           9999
   1           7381           9988           2499            644            717           9999
   1           6475           9699           1057         46.870            433           9999
   1           6204           9709           1359         39.527            414           9998
   1           9238           9960           2197            100            793           9999
   1           7787           9909           2334         61.121            604           9999
   1           8465           9952           4731            235            765          10000
   1           8125           9896           2751         86.148            588           9999
   1           7317           9899           1810         88.090            573           9999
   1           7609           9937           1596            479            625          10000
   1           8118           9973           1846         95.583            805           9999
   1           6247           9842           1022         49.195            428          10000
   1           7938           9988           2754            117            722           9999
   1           5802           9605            730         48.885            318           9999
   1           7824           9940           2694         72.521            688           9999
   1           8946           9933           1966            181            601           9999
   1           7888           9972           2676         91.492            647           9999
   1           9019           9967           5046            136            709           9999
   1           9344           9968           4240            419            759           9999
   1           7120           9990           1391         83.673            533           9999
   1           9814           9954           3595            114            712          10000
   1           7833           9932           4270            108            618           9999
   1           6353           9818           1659         39.627            474           9999
   1           5587           9811            968         50.039            396           9999
   1           5672           9884           1573         74.125            422           9998
   1           5185           9696            962         43.208            427           9999
   1           5155           9921           1459         72.778            519           9999
   1           9827           9959           2016            109            676          10000
   1           6990           9930           1992            112            550           9996
   1           6142           9517            779         47.743            350           9999
   1           7366           9951           1619            102            604           9999
   1           6245           9064           1598         51.565            332           9998
   1           4866           9673            896         25.103            345           9998
   1           9674           9991           2923            270            797           9999
   1           7020           9787           1918         42.979            478           9999
   1           7496           9874           2441         37.871            584           9999
   1           6861           9924           2163         66.301            549           9999
   1           5693           9855           1456         36.903            409           9999
   1           6758           9867           1295         42.754            419           9999
   1           8223           9982           2259         81.980            669           9999
   1           7303           9949           1557         91.516            686           9999
   1           7094           9905           1736         56.159            558           9999
   1           6456           9724           1615         48.543            417           9999
   1           7542           9995           2450            120            654           9999
   1           7149           9989           2679         71.501            577           9999
   1           7046           9779           2131         37.778            448           9999
   1           5064           9429            903         15.216            215           9999
   1           8960           9913           2020            253            673           9999
   1           5855           9709            689         25.417            350           9999
   1           6367           9841            971         52.736            459           9999
   1           6051           9415            674         40.354            296           9999
   1           5736           9774           1029         40.096            415           9999
   1           8005           9912           2028            107            710           9999
   1           4938           9534           1178         29.252            280           9998
   1           6373           9830           1542         33.848            510           9999
   1           6004           9866           1818         75.326            509           9999
   1           7244           9896           1627         52.246            508           9999
   1           4849           9479            859         25.393            302           9998
   1           5411           9736            974         43.910            337           9999
   1           6570           9837           1920         58.505            540           9999
   1           5178           9756           1112         28.178            441           9999
   1           8461           9947           3783            189           1013           9999
   1           7666           9993           2483            625            604           9999
   1           7575           9970           1933            280            723           9999
   1           7104           9925           2284         78.396            647           9955
   1           8638           9967           4229            116            657           9999
   1           6901           9968           4388            106            598           9999
   1           3066           9671            937         35.297            352           9999
   1           7428           9929           2159         71.744            545           9999
   1           6997           9915           1765         78.745            760           9998
   1           7581           9882           2005         73.721            552           9999
   1           6867           9913           1233         85.696            556           9999
   1           7474           9926           1990            203            635           9999
   1           8755           9955           2519            309            720           9999
   1           9209           9958           1512         99.862            566           9999
   1           7531           9949           2145         64.187            556           9999
   1           7787           9993           2737            214            648           9999
   1           8804           9921           1957         90.641            662           9993
   1           6849           9828           1749         30.583            497           9999
   1           4247           9723            986         45.000            372           9999
   1           6278           9856           1548         80.182            511           9999
   1           5759           9626            931         32.005            244           9999
   1           8526           9955           2721            124            718           9999
   1           6825           9879           1267         84.803            433           9999
   1           7683           9969           2034            120            607           9999
   1           6069           9782           2008         68.219            462           9999
   1           9349           9981           2453         87.651            798          10000
   1           8302           9999           2388            198            656          10000
   1           7283           9913           2307         58.177            582          10000
   1           8206           9995           4347            257            713           9999
   1           6533           9916           1270         70.608            525           9998
   1           8477           9909           2107         83.067            584           9999
   1           8096           9963           3915            210            676           9999
   1           7313           9924           3095            111            662           9999
   1           5755           9830           1157         47.580            454           9999
   1           7218           9978           1747         71.904            547           9999
   1           7273           9850           2400            100            560           9999
   1           6296           9923           1949         90.644            551           9999
   1           7781           9898           2216            442            636           9999
   1           7229           9911           2513            278            588           9999
   1           8304           9944           2442            100            584           9994
   1           7457           9943           3572            176            842           9998
   1           2691           9005            303         19.750            181           9998
   1           8841           9931           1825         59.202            580           9999
   1           7286           9993           1816         74.746            638           9997
   1           6518           9836           1297         66.054            453           9999
   1           7919           9990           1965            179            733           9986
   1           8369           9961           1962         66.201            659           9999
   1           9317           9946           3217            952            816           9999
   1           7168           9952           3368         76.335            568           9999
   1           7481           9853           1944         91.086            511           9999
   1           6887           9923           2318         66.726            548          10000
   1           7814           9976           2333         59.776            693           9999
   1           4712           9738           1338         37.113            324           9999
   1           6438           9870           1674         52.315            503           9999
   1           6453           9706            639         32.030            373           9999
   1           6773           9786           1156         28.906            343           9999
   1           8527           9978           1832            126            662           9999
   1           7687           9991           2179            164            645           9999
   1           7929           9957           1811            123            684           9999
   1           5599           9635            956         18.578            272           9999
   1           7482           9919           4714         77.076            573          10000
   1           7330           9953           3035         97.276            597          10000
   1           6067           9685            992         29.817            357           9999
   1           7450           9710           2002         59.942            444          10000
   1           6284           9883           1831         35.982            448           9999
   1           6580           9897           2240         59.585            500           9999
   1           6590           9830           1723         52.568            542           9999
   1           6044           9856           1206         53.783            503           9999
   1           6426           9810           1596         41.031            464           9999
   1           8055           9958           2176         51.152            668           9999
   1           7223           9852           1847         70.668            489           9999
   1           8038           9999           2054         87.252            734           9999
   1           7977           9948           2770         74.274            663           9999
   1           7809           9881           1693         60.989            521           9999
   1           8277           9975           2649            210            596          10000
   1           8726           9964           2458         89.138            596           9999
   1           9750           9970           2443         73.259            697           9999
