scenario      C1            C2            C3            C4            t2           CA2         HP0_1_1       HP0_1_2       HP0_1_3       HP0_1_4       HM1_1_1       HM1_1_2       HM1_1_3       HM1_1_4       HV1_1_1       HV1_1_2       HV1_1_3       HV1_1_4       HMO_1_1       HMO_1_2       HMO_1_3       HMO_1_4      FP0_1_1&2     FP0_1_1&3     FP0_1_1&4     FP0_1_2&3     FP0_1_2&4     FP0_1_3&4     FM1_1_1&2     FM1_1_1&3     FM1_1_1&4     FM1_1_2&3     FM1_1_2&4     FM1_1_3&4     FV1_1_1&2     FV1_1_1&3     FV1_1_1&4     FV1_1_2&3     FV1_1_2&4     FV1_1_3&4     FMO_1_1&2     FMO_1_1&3     FMO_1_1&4     FMO_1_2&3     FMO_1_2&4     FMO_1_3&4     NP0_1_1&2     NP0_1_1&3     NP0_1_1&4     NP0_1_2&3     NP0_1_2&4     NP0_1_3&4     NM1_1_1&2     NM1_1_1&3     NM1_1_1&4     NM1_1_2&3     NM1_1_2&4     NM1_1_3&4     NV1_1_1&2     NV1_1_1&3     NV1_1_1&4     NV1_1_2&3     NV1_1_2&4     NV1_1_3&4     NMO_1_1&2     NMO_1_1&3     NMO_1_1&4     NMO_1_2&3     NMO_1_2&4     NMO_1_3&4   
  1            6104          9897          1786            28           470         10000      0.311232      0.244203      0.556884      0.998913      0.198203      0.184244      0.281519      0.098242      0.028594      0.027854      0.025790      0.002143      0.136516      0.139251      0.124745      0.000107      0.357609      0.537681      0.498188      0.528261      0.467754      0.575725      0.029870      0.083366      0.212642      0.074420      0.202890      0.300428      0.001430      0.009602      0.063559      0.007999      0.062822      0.086086      0.019221      0.038542      0.106706      0.035107      0.107988      0.134213      0.064493      0.234058      0.303261      0.179348      0.237681      0.538406      0.007141      0.020835      0.116363      0.018758      0.105225      0.192315      0.000427      0.002726      0.056970      0.002349      0.052334      0.087241      0.006683      0.015958      0.081075      0.015414      0.080215      0.088771
  1            7998          9933          2410            74           523         10000      0.291304      0.285145      0.542391      0.986957      0.183585      0.182929      0.266295      0.355429      0.027616      0.027385      0.025360      0.024437      0.130106      0.130768      0.121859      0.004636      0.365580      0.533696      0.507609      0.525362      0.497101      0.574275      0.029618      0.076120      0.193876      0.072052      0.194441      0.268161      0.001455      0.007700      0.056913      0.007731      0.057531      0.076306      0.018801      0.035495      0.095463      0.034199      0.097784      0.119895      0.070290      0.208333      0.284058      0.205797      0.278986      0.530435      0.006814      0.016931      0.097774      0.017245      0.098129      0.162368      0.000407      0.001761      0.047388      0.002029      0.047364      0.073257      0.006338      0.013416      0.070001      0.013702      0.070753      0.076243
  1            4757          9786          1149            39           350          9998      0.279348      0.219928      0.565942      0.993841      0.195408      0.186370      0.287599      0.306604      0.028307      0.028228      0.024253      0.031529      0.140822      0.145382      0.124835      0.001889      0.360145      0.523188      0.475362      0.535145      0.458333      0.580797      0.028068      0.088026      0.201350      0.078696      0.195372      0.313669      0.001413      0.010823      0.059048      0.009157      0.055895      0.085863      0.018000      0.041972      0.105636      0.036582      0.105827      0.135696      0.049275      0.214493      0.275362      0.168841      0.216304      0.549638      0.006811      0.023755      0.108683      0.020316      0.096618      0.201076      0.000433      0.003592      0.052230      0.002824      0.046048      0.089770      0.006475      0.018668      0.078756      0.016901      0.075719      0.090557
  1            3267          9739          1345            29           370          9978      0.320652      0.203261      0.537681      0.998188      0.213067      0.187558      0.285675      0.351199      0.027504      0.027964      0.025871      0.035891      0.144746      0.149435      0.132073      0.000636      0.303623      0.499275      0.461957      0.506884      0.433333      0.558333      0.034049      0.091857      0.214556      0.075516      0.204364      0.307838      0.001886      0.010767      0.063953      0.008237      0.061818      0.084668      0.023723      0.045995      0.115441      0.037266      0.115806      0.141873      0.053986      0.243841      0.314130      0.146377      0.198188      0.521739      0.008602      0.025674      0.128598      0.019200      0.107004      0.195927      0.000539      0.003544      0.061568      0.002359      0.052269      0.086629      0.008138      0.019414      0.088201      0.016403      0.085797      0.093704
  1            7159          9864          2224            48           545         10000      0.327174      0.276087      0.552174      0.994928      0.193031      0.185832      0.279777      0.241226      0.028746      0.028014      0.025249      0.036972      0.129876      0.134526      0.125292      0.001224      0.331159      0.534783      0.514493      0.537681      0.495652      0.571739      0.030791      0.088538      0.211687      0.078606      0.202667      0.287829      0.001473      0.010978      0.063458      0.008311      0.059410      0.077510      0.020628      0.041189      0.102776      0.036341      0.102214      0.126707      0.072464      0.236594      0.319928      0.197826      0.268478      0.538768      0.007306      0.020571      0.114689      0.018868      0.102165      0.174360      0.000376      0.002575      0.055913      0.002270      0.049249      0.076340      0.006779      0.015704      0.077997      0.015163      0.074736      0.080420
  1            8166          9984          2002            77           628         10000      0.307609      0.291304      0.595652      0.990580      0.185375      0.181055      0.277636      0.312842      0.027401      0.027720      0.025803      0.028542      0.128352      0.128313      0.112262      0.002947      0.331159      0.539130      0.510145      0.530797      0.510507      0.612681      0.031765      0.087460      0.201940      0.084717      0.204949      0.305083      0.001734      0.011052      0.062961      0.009767      0.063640      0.086191      0.021280      0.040308      0.098921      0.039749      0.100321      0.122365      0.061232      0.237681      0.299638      0.220290      0.284420      0.576449      0.007411      0.021762      0.105512      0.021957      0.103079      0.191173      0.000496      0.003057      0.053626      0.003078      0.052027      0.088453      0.006957      0.016590      0.073897      0.017120      0.073761      0.080972
  1            9176          9948          1865           180           587         10000      0.290942      0.309058      0.588768      0.920290      0.184427      0.189629      0.285501      0.319137      0.028585      0.027812      0.026188      0.026280      0.130769      0.131023      0.117407      0.025438      0.377536      0.546739      0.516667      0.544928      0.497826      0.604348      0.030249      0.089167      0.190970      0.081448      0.190228      0.282675      0.001580      0.011208      0.051784      0.009138      0.053667      0.074443      0.018873      0.040416      0.092302      0.037065      0.095527      0.116040      0.076087      0.219203      0.274638      0.238043      0.293478      0.560870      0.007443      0.022143      0.090055      0.022272      0.096182      0.174744      0.000551      0.003132      0.038910      0.003157      0.042624      0.071588      0.006876      0.017297      0.065323      0.016970      0.067990      0.076799
  1            8114          9896          2046            80           573         10000      0.294565      0.292754      0.595652      0.985145      0.181988      0.186280      0.291701      0.319173      0.027583      0.027995      0.024960      0.027699      0.128381      0.131746      0.117949      0.004741      0.327536      0.555435      0.518841      0.560870      0.509058      0.608333      0.029537      0.083475      0.210381      0.077462      0.208392      0.311594      0.001440      0.009929      0.065388      0.008752      0.062814      0.085296      0.019895      0.037110      0.101227      0.034016      0.102308      0.126896      0.054348      0.233696      0.286594      0.230072      0.286232      0.578261      0.006832      0.019636      0.109595      0.018906      0.107720      0.202745      0.000423      0.002456      0.055293      0.002293      0.052862      0.087447      0.006466      0.015068      0.078186      0.014563      0.076887      0.085505
  1            6693          9483           784            68           411          9999      0.241667      0.251449      0.628261      0.976087      0.192855      0.193135      0.307708      0.340160      0.028739      0.028228      0.024564      0.021742      0.146248      0.144571      0.114387      0.008134      0.355797      0.494565      0.453986      0.509058      0.459420      0.621014      0.028721      0.107714      0.202268      0.103824      0.208192      0.349245      0.001198      0.016469      0.059925      0.015346      0.062197      0.091080      0.018544      0.054442      0.110441      0.050971      0.112544      0.135775      0.041304      0.199275      0.231522      0.210870      0.242029      0.597464      0.006952      0.035152      0.107034      0.033041      0.108556      0.233869      0.000349      0.006759      0.051089      0.006166      0.052899      0.099476      0.006670      0.028160      0.082253      0.026074      0.082322      0.094141
  1            6119          9800          1927            52           518          9999      0.312681      0.264493      0.551449      0.995290      0.196914      0.188773      0.276994      0.225142      0.028048      0.027549      0.026565      0.031791      0.135343      0.138844      0.124246      0.001060      0.329710      0.514855      0.490217      0.518478      0.470652      0.569203      0.032446      0.084389      0.209908      0.075568      0.203277      0.289094      0.001625      0.009723      0.064225      0.007762      0.062143      0.083547      0.021784      0.040941      0.107007      0.036388      0.107604      0.130721      0.070290      0.225362      0.305072      0.189493      0.258333      0.535145      0.008165      0.021251      0.118095      0.019011      0.107125      0.184143      0.000557      0.002840      0.057995      0.002375      0.053112      0.083380      0.007602      0.016462      0.082068      0.015415      0.079451      0.085600
  1            7820          9987          2934            92           646         10000      0.325725      0.301449      0.554710      0.985507      0.188584      0.184377      0.269467      0.296607      0.028286      0.028211      0.027057      0.020531      0.127157      0.128797      0.119991      0.004299      0.346014      0.540942      0.526087      0.536957      0.519203      0.585507      0.033620      0.081705      0.199985      0.074786      0.201568      0.275217      0.001951      0.009112      0.057446      0.007648      0.057824      0.078257      0.022048      0.037507      0.094775      0.034629      0.096913      0.120457      0.080072      0.236232      0.317029      0.216304      0.291667      0.535145      0.007798      0.020079      0.102425      0.018705      0.098863      0.165991      0.000522      0.002467      0.048839      0.002306      0.046750      0.074282      0.007173      0.015357      0.069953      0.014673      0.070028      0.077162
  1            7864          9931          4491            86           677          9999      0.309783      0.324638      0.502174      0.986594      0.189480      0.190132      0.251460      0.290122      0.028170      0.028163      0.025731      0.029316      0.130782      0.128408      0.125183      0.003889      0.352536      0.539855      0.508696      0.547464      0.512319      0.543841      0.034293      0.074641      0.215438      0.066520      0.211934      0.262061      0.001946      0.007099      0.066042      0.005766      0.065387      0.080976      0.022253      0.034346      0.105846      0.030103      0.103356      0.127138      0.090217      0.207971      0.302174      0.219928      0.314855      0.488406      0.008549      0.016349      0.116707      0.015447      0.112763      0.162047      0.000575      0.001829      0.058249      0.001622      0.056097      0.077132      0.007781      0.012949      0.081441      0.012072      0.077259      0.082903
  1            6720          9945          2442            65           564         10000      0.307971      0.267391      0.544203      0.992754      0.194652      0.187379      0.271980      0.305464      0.027903      0.028074      0.025665      0.032571      0.134705      0.137276      0.123968      0.002214      0.341304      0.525362      0.488768      0.539130      0.477536      0.566304      0.034251      0.081993      0.206011      0.074151      0.205349      0.292322      0.001935      0.008701      0.064146      0.007478      0.062629      0.085267      0.022635      0.038917      0.105320      0.034174      0.107287      0.132286      0.068841      0.226812      0.297826      0.194203      0.259420      0.528623      0.008161      0.020428      0.112389      0.018313      0.107351      0.186544      0.000503      0.002607      0.056935      0.002266      0.053105      0.084949      0.007608      0.015802      0.078916      0.014757      0.079502      0.088000
  1            5106          9833          1595            34           444          9999      0.300000      0.230797      0.564855      0.995652      0.204696      0.189633      0.297252      0.241645      0.028182      0.027499      0.025138      0.035620      0.143287      0.145866      0.129348      0.001051      0.328623      0.517391      0.470290      0.526812      0.450362      0.576087      0.031927      0.085987      0.215664      0.077857      0.211654      0.323864      0.001662      0.010270      0.065142      0.008072      0.064591      0.086734      0.021470      0.041498      0.114239      0.036841      0.116333      0.143040      0.048551      0.237319      0.292391      0.180072      0.224638      0.544203      0.007840      0.023242      0.122786      0.020923      0.112568      0.209932      0.000470      0.002881      0.060399      0.002746      0.056079      0.091344      0.007465      0.017726      0.086884      0.017178      0.087281      0.095686
  1            6927          9836          1139            41           450          9999      0.284783      0.255797      0.618841      0.994928      0.191985      0.188117      0.298789      0.382164      0.028187      0.028180      0.024150      0.030965      0.137311      0.139997      0.113886      0.001939      0.340942      0.531159      0.487319      0.522464      0.477536      0.625725      0.027149      0.097593      0.197812      0.096321      0.201427      0.326771      0.001307      0.014174      0.058051      0.014206      0.058744      0.086043      0.017962      0.045756      0.101415      0.045997      0.105238      0.125617      0.042391      0.235507      0.278986      0.205797      0.249275      0.599275      0.006429      0.028023      0.103807      0.028751      0.102092      0.208927      0.000399      0.004685      0.049877      0.005211      0.048958      0.091896      0.006156      0.021423      0.074847      0.022834      0.076643      0.083722
  1            7840          9977          2280            70           528         10000      0.290217      0.275000      0.539855      0.988768      0.188225      0.185947      0.271109      0.289245      0.027911      0.027425      0.025581      0.025531      0.133599      0.134812      0.124749      0.003249      0.364855      0.527899      0.495290      0.530435      0.489130      0.564493      0.030615      0.079163      0.203113      0.074374      0.203427      0.282180      0.001540      0.008669      0.061737      0.007719      0.061457      0.080844      0.019456      0.037373      0.102513      0.034924      0.103925      0.127594      0.068116      0.211232      0.282609      0.201087      0.268841      0.524638      0.007599      0.019126      0.107944      0.018459      0.104890      0.173486      0.000507      0.002302      0.053276      0.002190      0.051962      0.079789      0.007084      0.015086      0.077438      0.014760      0.076691      0.082469
  1            7468          9910          1982            57           508         10000      0.286594      0.268116      0.553623      0.990942      0.192990      0.194240      0.273575      0.306381      0.028277      0.028812      0.025300      0.022574      0.137681      0.142161      0.122118      0.002775      0.356884      0.531159      0.488043      0.524638      0.477899      0.576812      0.030455      0.081426      0.195231      0.073874      0.197228      0.284171      0.001544      0.008723      0.055653      0.007571      0.054370      0.080361      0.019619      0.038176      0.099950      0.035117      0.102973      0.125097      0.063043      0.211232      0.279710      0.198188      0.261594      0.536594      0.007246      0.020807      0.101252      0.018854      0.098661      0.174317      0.000446      0.002741      0.047758      0.002182      0.045473      0.079768      0.006794      0.016419      0.072931      0.015117      0.072852      0.080779
  1            6144          9883          2007            51           502          9995      0.310870      0.261594      0.543478      0.994928      0.196259      0.184077      0.274368      0.242617      0.028132      0.027498      0.025655      0.031542      0.135248      0.135924      0.125255      0.001231      0.338406      0.526449      0.492029      0.532609      0.484783      0.562681      0.030802      0.087006      0.207198      0.077685      0.208895      0.288752      0.001623      0.009855      0.063089      0.008541      0.064579      0.083662      0.020423      0.041202      0.105251      0.036309      0.107626      0.131612      0.060870      0.228986      0.302899      0.192029      0.255797      0.524275      0.007815      0.020383      0.113281      0.018334      0.108008      0.179867      0.000533      0.002476      0.056279      0.002280      0.054469      0.084247      0.007339      0.015723      0.078968      0.014813      0.080380      0.085567
  1            6970          9889          1218           207           482          9999      0.288043      0.253623      0.612681      0.870652      0.194071      0.184167      0.293531      0.342285      0.027812      0.027912      0.024576      0.022512      0.138170      0.137458      0.113690      0.044274      0.341667      0.520652      0.488768      0.509783      0.480072      0.619203      0.029634      0.098491      0.170897      0.088767      0.170078      0.277980      0.001397      0.014015      0.043973      0.011546      0.045057      0.068262      0.019541      0.047211      0.087368      0.043515      0.088428      0.109681      0.055072      0.237681      0.271377      0.204348      0.236232      0.572101      0.006939      0.028711      0.082041      0.025651      0.079085      0.170104      0.000403      0.004806      0.032674      0.004080      0.032059      0.066243      0.006562      0.021897      0.059777      0.020419      0.060402      0.072911
  1            5704          9804          1564            46           458         10000      0.297826      0.248551      0.558333      0.995290      0.203678      0.193359      0.287120      0.376904      0.028530      0.028995      0.025628      0.022338      0.143018      0.145299      0.126811      0.001775      0.329348      0.504710      0.479710      0.517754      0.462319      0.573551      0.032193      0.090251      0.211575      0.085156      0.210441      0.306064      0.001692      0.011231      0.061336      0.009923      0.062169      0.083709      0.021648      0.044700      0.110080      0.041066      0.113150      0.135511      0.056159      0.227899      0.290217      0.189130      0.241667      0.542029      0.008489      0.026571      0.115791      0.023406      0.109670      0.194117      0.000577      0.003688      0.055175      0.003196      0.052565      0.085450      0.008019      0.020515      0.082187      0.019013      0.083206      0.088970
  1            9136          9943          2164            90           547         10000      0.274275      0.291304      0.567391      0.976812      0.185022      0.189709      0.277578      0.290224      0.028101      0.028272      0.026578      0.026662      0.134275      0.134446      0.120083      0.006730      0.371015      0.542029      0.498188      0.550725      0.490580      0.579348      0.027930      0.078741      0.204249      0.075519      0.203798      0.284971      0.001275      0.008630      0.060730      0.007890      0.060497      0.079381      0.017608      0.036061      0.102495      0.033929      0.103819      0.124520      0.062319      0.203261      0.262681      0.227899      0.279710      0.547101      0.006620      0.018945      0.102309      0.019600      0.104118      0.177396      0.000413      0.002342      0.049682      0.002701      0.049818      0.078324      0.006209      0.015101      0.075434      0.015141      0.074995      0.080343
  1            7056          9946          2041           123           561          9999      0.302536      0.284058      0.578623      0.958696      0.188479      0.182158      0.278103      0.338458      0.027768      0.027494      0.026201      0.024262      0.131457      0.130415      0.117186      0.013980      0.353261      0.539130      0.505435      0.540580      0.503261      0.597826      0.031257      0.085436      0.183671      0.082758      0.186474      0.275944      0.001533      0.009645      0.052832      0.009295      0.054153      0.076513      0.020238      0.039375      0.090837      0.038021      0.092629      0.115376      0.063043      0.230435      0.293116      0.216667      0.275725      0.559783      0.007128      0.020749      0.092883      0.020483      0.091500      0.169898      0.000422      0.002560      0.043499      0.002740      0.043149      0.074125      0.006684      0.015975      0.065657      0.016045      0.066271      0.074792
  1            8399          9956          2028           109          1174         10000      0.361957      0.364855      0.663768      0.993478      0.186564      0.185932      0.288577      0.244329      0.028648      0.028657      0.026460      0.021196      0.119036      0.118094      0.097029      0.001593      0.296739      0.533696      0.555797      0.531159      0.556522      0.656522      0.043324      0.122601      0.212448      0.114840      0.214540      0.347092      0.003090      0.020231      0.064738      0.018587      0.065167      0.103068      0.030515      0.057169      0.094370      0.053841      0.095144      0.123746      0.084783      0.273188      0.349638      0.278986      0.352899      0.633696      0.011332      0.036996      0.109370      0.035598      0.109285      0.242406      0.001015      0.007845      0.054813      0.007404      0.054388      0.111014      0.010375      0.026889      0.071130      0.025693      0.070719      0.088794
  1            8464          9951          2610           144           630         10000      0.297826      0.313043      0.569928      0.953623      0.181388      0.186499      0.276141      0.339984      0.027861      0.028125      0.025303      0.022729      0.127366      0.128117      0.118761      0.015767      0.345652      0.555072      0.523551      0.561594      0.513406      0.587319      0.031719      0.082018      0.199376      0.075153      0.197302      0.269313      0.001609      0.009336      0.058854      0.008330      0.058515      0.074270      0.020824      0.036492      0.094992      0.032947      0.096006      0.116410      0.071014      0.223188      0.284420      0.239493      0.297826      0.547101      0.007443      0.019105      0.096933      0.017832      0.097159      0.164376      0.000452      0.002469      0.046570      0.002185      0.046465      0.072128      0.006917      0.014841      0.069363      0.013574      0.068223      0.074446
  1            6863          9963          2415           140           600         10000      0.307246      0.297464      0.566667      0.946014      0.187704      0.190811      0.277263      0.318557      0.027900      0.028946      0.025225      0.026256      0.130033      0.134052      0.120147      0.017197      0.327174      0.553623      0.513406      0.538768      0.491667      0.583333      0.032140      0.085525      0.200721      0.074642      0.196316      0.280277      0.001596      0.010317      0.059840      0.008367      0.056891      0.075906      0.021671      0.038176      0.097670      0.034427      0.099794      0.120844      0.068116      0.230072      0.291304      0.227174      0.282609      0.540217      0.007942      0.020533      0.101581      0.019690      0.099820      0.170499      0.000525      0.002827      0.048451      0.002521      0.045500      0.075090      0.007401      0.015809      0.071990      0.015224      0.071610      0.078393
  1            7224          9966          2659            80           597          9998      0.305435      0.304710      0.564130      0.986957      0.186794      0.183720      0.267954      0.299638      0.028133      0.027522      0.026330      0.026951      0.129741      0.127739      0.116793      0.003908      0.342754      0.557971      0.517029      0.573913      0.512681      0.594928      0.030598      0.077335      0.200753      0.071490      0.201273      0.281802      0.001516      0.008216      0.059003      0.007352      0.061388      0.080869      0.020133      0.034184      0.096958      0.030461      0.098084      0.119255      0.069565      0.224638      0.296014      0.223913      0.295652      0.548188      0.007033      0.017794      0.101667      0.016662      0.101603      0.171130      0.000429      0.002349      0.049462      0.002096      0.050573      0.078746      0.006544      0.013809      0.071572      0.012931      0.071564      0.077318
  1            6975          9916          1449            72           587          9999      0.312681      0.264493      0.619928      0.986232      0.194668      0.186468      0.296789      0.321624      0.028636      0.027867      0.026099      0.027671      0.133799      0.137148      0.112801      0.004428      0.323913      0.527536      0.496377      0.524638      0.472101      0.626087      0.031684      0.098954      0.209146      0.091245      0.202202      0.342001      0.001622      0.013367      0.062524      0.013307      0.061485      0.091339      0.021467      0.046752      0.105331      0.043375      0.106742      0.131844      0.055797      0.252174      0.301087      0.208333      0.253623      0.594203      0.008086      0.029617      0.112946      0.027331      0.104318      0.224130      0.000538      0.004904      0.054394      0.005033      0.051230      0.097156      0.007635      0.022148      0.078939      0.021647      0.077860      0.090951
  1            7502          9700          2046           104           496          9976      0.294565      0.285507      0.562319      0.963043      0.183452      0.179492      0.269963      0.341611      0.026718      0.026595      0.025290      0.021824      0.129413      0.128246      0.118158      0.012625      0.368116      0.543116      0.500725      0.536594      0.502174      0.588406      0.029951      0.083299      0.185195      0.075021      0.191484      0.270711      0.001350      0.009278      0.053000      0.007447      0.057158      0.075418      0.018947      0.038058      0.092463      0.034765      0.095326      0.117210      0.071739      0.218478      0.284420      0.207246      0.276087      0.542029      0.006925      0.019495      0.091936      0.017782      0.094252      0.163027      0.000402      0.002575      0.043212      0.002126      0.045621      0.072967      0.006431      0.015250      0.065787      0.014097      0.068230      0.074780
  1            7195          9940          1870            53           477         10000      0.306884      0.263406      0.557609      0.992029      0.192429      0.184197      0.275744      0.336293      0.028756      0.028373      0.025637      0.018847      0.133375      0.135679      0.121987      0.002681      0.347464      0.551087      0.510507      0.556159      0.491304      0.577536      0.028738      0.082091      0.198608      0.074749      0.198743      0.278728      0.001299      0.009084      0.055315      0.007605      0.057772      0.078283      0.018826      0.036852      0.097217      0.033176      0.101100      0.123004      0.062681      0.231159      0.300000      0.193841      0.256884      0.541304      0.006925      0.020422      0.101709      0.018610      0.097909      0.170432      0.000403      0.002660      0.047163      0.002448      0.046942      0.076918      0.006494      0.015701      0.071196      0.015016      0.072758      0.078177
  1            8013          9929          2755           121           655          9999      0.314130      0.304348      0.562681      0.968841      0.190535      0.191425      0.272024      0.310272      0.029150      0.028724      0.025766      0.025316      0.130682      0.133165      0.118961      0.009668      0.357971      0.552899      0.515942      0.551449      0.500725      0.584420      0.032564      0.085251      0.208554      0.078464      0.206611      0.283038      0.001812      0.009067      0.058981      0.008375      0.058740      0.079881      0.020954      0.038116      0.100952      0.035195      0.103156      0.123880      0.075725      0.230072      0.300362      0.226087      0.292029      0.540217      0.007995      0.020766      0.106041      0.020253      0.105341      0.176461      0.000529      0.002914      0.049458      0.002797      0.048700      0.078214      0.007390      0.015996      0.074190      0.015674      0.074578      0.081134
  1            6724          9698          1083            52           432          9999      0.272826      0.250362      0.608696      0.990942      0.191469      0.189080      0.299473      0.277570      0.028893      0.028520      0.025127      0.033189      0.139231      0.141742      0.117185      0.002514      0.351087      0.522464      0.483696      0.521739      0.463406      0.607246      0.027853      0.098326      0.209105      0.091371      0.207178      0.339138      0.001255      0.013058      0.062618      0.012305      0.063179      0.093827      0.018104      0.046954      0.107962      0.043699      0.111171      0.137253      0.043478      0.221739      0.263768      0.206159      0.239493      0.581884      0.006558      0.028778      0.110802      0.027032      0.108247      0.226718      0.000326      0.004614      0.054059      0.004252      0.053223      0.101169      0.006273      0.022397      0.081576      0.021469      0.082323      0.094794
  1            6594          9889          1493            47           529          9998      0.298913      0.265217      0.585145      0.996377      0.192593      0.185454      0.282897      0.346975      0.028082      0.028036      0.025319      0.012890      0.135025      0.136268      0.117361      0.001257      0.333696      0.520290      0.494565      0.527899      0.486232      0.593116      0.032273      0.096023      0.215246      0.085034      0.214203      0.315490      0.001663      0.012422      0.066939      0.010370      0.066915      0.092082      0.021539      0.046063      0.108793      0.040145      0.110051      0.133512      0.058333      0.227899      0.290942      0.202174      0.257609      0.563043      0.007832      0.025534      0.117216      0.021729      0.111023      0.206678      0.000467      0.003928      0.059804      0.003131      0.056822      0.097268      0.007375      0.019715      0.083113      0.017360      0.082423      0.090309
  1            8330         10000          1240           204           761         10000      0.298551      0.312681      0.689855      0.935145      0.185524      0.188083      0.308797      0.343459      0.028183      0.027534      0.026443      0.021812      0.130136      0.129273      0.095772      0.022275      0.321377      0.536957      0.509783      0.527174      0.511594      0.679348      0.034734      0.109866      0.192960      0.106908      0.191426      0.352613      0.001963      0.019168      0.055788      0.017419      0.055375      0.090690      0.023622      0.050873      0.094592      0.050549      0.093494      0.117538      0.056884      0.248913      0.280072      0.264130      0.297826      0.647826      0.008020      0.034423      0.094765      0.035011      0.094288      0.238436      0.000528      0.007866      0.043166      0.007431      0.043431      0.096781      0.007564      0.025854      0.068224      0.025764      0.066241      0.083971
  1            6378          9721          1163            45           382          9999      0.268116      0.243478      0.570652      0.990942      0.193147      0.188957      0.294821      0.303173      0.027560      0.027862      0.025137      0.025431      0.141361      0.142950      0.126581      0.002746      0.355072      0.515942      0.461232      0.509783      0.461232      0.575362      0.027488      0.087862      0.205022      0.084608      0.211987      0.316617      0.001088      0.010921      0.062673      0.010305      0.064496      0.085774      0.017758      0.042530      0.110460      0.041476      0.114212      0.139036      0.044203      0.212319      0.261232      0.191304      0.237319      0.550000      0.006136      0.023067      0.113299      0.022766      0.111577      0.205230      0.000290      0.003224      0.055758      0.003203      0.055513      0.089771      0.005867      0.018178      0.083701      0.018419      0.085138      0.092353
  1            6577          9906          1917            87           518          9999      0.306159      0.277174      0.569203      0.973188      0.186333      0.183561      0.276272      0.339917      0.027591      0.027873      0.025094      0.025424      0.129286      0.132683      0.119017      0.009114      0.340217      0.518478      0.507971      0.524275      0.486957      0.588043      0.031001      0.086532      0.195430      0.076475      0.185745      0.284637      0.001579      0.010588      0.057654      0.008268      0.054548      0.079638      0.020521      0.041667      0.096157      0.036381      0.095295      0.120971      0.062681      0.227536      0.296739      0.206522      0.267391      0.550725      0.007283      0.022655      0.100563      0.019394      0.092183      0.174509      0.000475      0.003249      0.048033      0.002366      0.043454      0.079182      0.006827      0.017500      0.070722      0.015389      0.067534      0.078402
  1            6560          9826          1973           650           398          9999      0.296014      0.272101      0.540580      0.659058      0.189309      0.185262      0.272883      0.310813      0.027780      0.027872      0.025535      0.024902      0.133271      0.134852      0.125368      0.105969      0.380072      0.548188      0.531884      0.564130      0.523551      0.573913      0.025233      0.068784      0.115194      0.065117      0.109519      0.139649      0.000937      0.006401      0.020507      0.005440      0.019734      0.022361      0.015688      0.031077      0.053924      0.028382      0.052180      0.061628      0.076812      0.226449      0.254710      0.211957      0.236957      0.464493      0.005852      0.016662      0.038153      0.015585      0.037642      0.065486      0.000275      0.001711      0.008124      0.001556      0.008166      0.014430      0.005405      0.012889      0.028435      0.012293      0.028723      0.035116
  1            6428          9782          1248            61           492          9999      0.287681      0.255797      0.602536      0.991304      0.192495      0.186603      0.296895      0.295262      0.028074      0.027587      0.025520      0.030045      0.137118      0.138870      0.118005      0.002567      0.323188      0.514493      0.484420      0.513768      0.475725      0.604710      0.031340      0.098285      0.208946      0.091816      0.203628      0.331668      0.001595      0.014165      0.064450      0.013292      0.062011      0.090579      0.021234      0.047718      0.107728      0.044644      0.106757      0.134950      0.050362      0.225362      0.277899      0.205797      0.248551      0.578261      0.007598      0.028275      0.113619      0.027301      0.105008      0.216114      0.000432      0.004781      0.056415      0.004787      0.052161      0.096939      0.007216      0.021913      0.082045      0.021692      0.078908      0.091144
  1            7991          9940          1547           103           566         10000      0.303986      0.280435      0.620290      0.973551      0.181416      0.179337      0.287621      0.328891      0.027455      0.027958      0.025573      0.026527      0.126268      0.129044      0.109213      0.008699      0.348913      0.552899      0.518116      0.548913      0.508333      0.628986      0.028886      0.090551      0.205523      0.089613      0.204434      0.317794      0.001431      0.012055      0.064464      0.011772      0.063841      0.089945      0.018880      0.040486      0.099038      0.040423      0.100513      0.123318      0.052899      0.244565      0.296377      0.225000      0.272826      0.593841      0.006714      0.023756      0.107411      0.023872      0.102510      0.208485      0.000417      0.003535      0.053914      0.003622      0.051258      0.093074      0.006358      0.017954      0.075577      0.018501      0.074542      0.084678
  1            8343          9911          1966           108           628         10000      0.311594      0.300725      0.600000      0.975725      0.186327      0.185667      0.284276      0.308718      0.028420      0.028093      0.025282      0.026589      0.128268      0.129832      0.113710      0.007494      0.357609      0.546014      0.524638      0.532246      0.512681      0.612681      0.031175      0.090436      0.202214      0.084975      0.198763      0.295020      0.001653      0.011209      0.060165      0.010959      0.058971      0.083474      0.020049      0.041056      0.096125      0.039747      0.096861      0.119291      0.069928      0.236594      0.300362      0.223913      0.292029      0.579348      0.007589      0.023137      0.102582      0.022897      0.099164      0.188211      0.000501      0.003261      0.050100      0.003448      0.048222      0.083922      0.007063      0.017671      0.071770      0.017770      0.070205      0.079171
