scenario      C1            C2            C3            C4            t2           CA2            t1           CA1         HP0_1_1       HP0_1_2       HP0_1_3       HP0_1_4       HM1_1_1       HM1_1_2       HM1_1_3       HM1_1_4       HV1_1_1       HV1_1_2       HV1_1_3       HV1_1_4       HMO_1_1       HMO_1_2       HMO_1_3       HMO_1_4      FP0_1_1&2     FP0_1_1&3     FP0_1_1&4     FP0_1_2&3     FP0_1_2&4     FP0_1_3&4     FM1_1_1&2     FM1_1_1&3     FM1_1_1&4     FM1_1_2&3     FM1_1_2&4     FM1_1_3&4     FV1_1_1&2     FV1_1_1&3     FV1_1_1&4     FV1_1_2&3     FV1_1_2&4     FV1_1_3&4     FMO_1_1&2     FMO_1_1&3     FMO_1_1&4     FMO_1_2&3     FMO_1_2&4     FMO_1_3&4     NP0_1_1&2     NP0_1_1&3     NP0_1_1&4     NP0_1_2&3     NP0_1_2&4     NP0_1_3&4     NM1_1_1&2     NM1_1_1&3     NM1_1_1&4     NM1_1_2&3     NM1_1_2&4     NM1_1_3&4     NV1_1_1&2     NV1_1_1&3     NV1_1_1&4     NV1_1_2&3     NV1_1_2&4     NV1_1_3&4     NMO_1_1&2     NMO_1_1&3     NMO_1_1&4     NMO_1_2&3     NMO_1_2&4     NMO_1_3&4   
  2            1237          9609          1033           440          4418            92           117         10000      0.528261      0.249275      0.635870      0.948188      0.117319      0.076084      0.154310      0.233580      0.011171      0.006706      0.012384      0.025654      0.055344      0.057118      0.056189      0.012102      0.346739      0.610145      0.617391      0.671377      0.576449      0.635870      0.020587      0.067162      0.148329      0.049054      0.125138      0.149866      0.000753      0.005475      0.071634      0.003699      0.065759      0.064920      0.013486      0.026184      0.056752      0.016120      0.053002      0.060272      0.130435      0.390942      0.455072      0.178986      0.176087      0.561957      0.001785      0.005697      0.064537      0.003030      0.041278      0.083362      0.000043      0.000357      0.048749      0.000194      0.032956      0.060624      0.001552      0.003470      0.035168      0.002490      0.034009      0.036516
  2             865          5859           783           647          4316            72           102         10000      0.552536      0.281522      0.662681      0.918841      0.121765      0.081810      0.163692      0.251395      0.012043      0.007521      0.013751      0.026669      0.054485      0.058779      0.055216      0.020403      0.348551      0.609783      0.600000      0.657246      0.560870      0.643116      0.024603      0.071546      0.141229      0.051255      0.120916      0.141180      0.000970      0.006201      0.057835      0.003993      0.051934      0.048356      0.016046      0.027919      0.056492      0.017568      0.053098      0.056012      0.160870      0.416667      0.458696      0.205435      0.187681      0.568841      0.002505      0.006197      0.052767      0.003354      0.033696      0.068129      0.000088      0.000307      0.033312      0.000161      0.022699      0.041279      0.002102      0.003615      0.028563      0.002668      0.027372      0.029374
  2            2222          5908           706          2708          4482           131           114         10000      0.474275      0.406159      0.711594      0.807971      0.098836      0.085324      0.174097      0.185942      0.009224      0.007873      0.013924      0.022968      0.051960      0.050669      0.050211      0.035706      0.482609      0.667391      0.505797      0.676812      0.506159      0.609420      0.018210      0.064592      0.106758      0.055418      0.099060      0.105645      0.000497      0.005742      0.026055      0.004418      0.024390      0.019170      0.009455      0.021484      0.052760      0.017910      0.048920      0.045244      0.238406      0.392754      0.285507      0.343116      0.217391      0.522101      0.001395      0.005070      0.018406      0.004175      0.016523      0.031137      0.000018      0.000264      0.006332      0.000220      0.005935      0.009770      0.001063      0.003079      0.013151      0.002743      0.012931      0.014881
  2             581          5440           483           170          4094            74            92         10000      0.579348      0.224638      0.678986      0.975725      0.133531      0.078593      0.174546      0.243083      0.013009      0.006813      0.014492      0.028431      0.056170      0.060938      0.056032      0.005901      0.277899      0.592754      0.649275      0.620652      0.582246      0.682971      0.028124      0.085866      0.146366      0.054006      0.113061      0.165334      0.001580      0.009064      0.071670      0.005294      0.061773      0.070428      0.020369      0.034968      0.051334      0.020487      0.047231      0.057567      0.111594      0.433696      0.529710      0.154348      0.175000      0.628986      0.003175      0.009191      0.071951      0.004078      0.038247      0.093811      0.000190      0.000760      0.054843      0.000287      0.031999      0.068793      0.002821      0.005205      0.033838      0.003452      0.031554      0.034805
  2             552          3240           305           371          4092            44            78         10000      0.537681      0.249638      0.723913      0.941667      0.134022      0.085222      0.209194      0.236349      0.013497      0.008050      0.018235      0.028411      0.061961      0.063947      0.057756      0.013787      0.314130      0.613043      0.586957      0.617754      0.537319      0.682609      0.029258      0.092313      0.160895      0.064898      0.133313      0.208654      0.001517      0.011740      0.075811      0.008001      0.068749      0.080005      0.020110      0.035721      0.066457      0.024807      0.061681      0.071290      0.132971      0.436232      0.451812      0.195652      0.163768      0.638043      0.003432      0.012362      0.075803      0.006491      0.047152      0.121762      0.000199      0.001374      0.055001      0.000659      0.036945      0.079661      0.002977      0.006969      0.041554      0.005224      0.039430      0.044073
  2            2269          7784           549           813          4739            78            94         10000      0.402536      0.318478      0.720290      0.909058      0.094120      0.085112      0.187758      0.232800      0.008877      0.008299      0.015323      0.025922      0.056234      0.058006      0.052518      0.021171      0.454710      0.656159      0.567391      0.681522      0.558696      0.669203      0.016178      0.059114      0.129547      0.051727      0.124171      0.159772      0.000405      0.005461      0.054926      0.004500      0.052510      0.052447      0.008845      0.020326      0.056043      0.016474      0.054797      0.057194      0.140942      0.341667      0.299275      0.266304      0.215217      0.617029      0.001199      0.004900      0.040289      0.003945      0.036038      0.078153      0.000020      0.000222      0.026978      0.000162      0.024373      0.047046      0.001030      0.003226      0.028232      0.002894      0.028282      0.029930
  2             627          5261           397           207          4143            17            86         10000      0.557609      0.217754      0.703623      0.973913      0.129111      0.077775      0.191487      0.215097      0.012826      0.006884      0.016496      0.024796      0.057117      0.060839      0.056752      0.005611      0.274638      0.603623      0.647101      0.619565      0.573551      0.700000      0.026122      0.090559      0.145154      0.061085      0.111120      0.182979      0.001190      0.011438      0.071876      0.007090      0.061814      0.074507      0.019014      0.035896      0.051225      0.023239      0.047387      0.059534      0.101812      0.434420      0.506159      0.154710      0.166304      0.652174      0.002875      0.010795      0.068764      0.005274      0.038707      0.103873      0.000128      0.001072      0.053125      0.000504      0.032391      0.073255      0.002582      0.006106      0.033958      0.004458      0.032270      0.036130
  2             836          5914          9043           443          4343            49            81         10000      0.535507      0.288768      0.501449      0.947101      0.117600      0.083441      0.123039      0.252050      0.011569      0.008030      0.009474      0.028176      0.054624      0.059346      0.061341      0.013333      0.368841      0.572826      0.625000      0.684420      0.570652      0.579348      0.022015      0.049570      0.144844      0.031222      0.121880      0.114516      0.000781      0.002120      0.066516      0.000970      0.059238      0.050154      0.013919      0.021175      0.054317      0.009853      0.052329      0.055100      0.172826      0.322464      0.461594      0.170290      0.214855      0.427536      0.001948      0.002729      0.058974      0.001368      0.039617      0.055251      0.000055      0.000067      0.043119      0.000019      0.030406      0.040968      0.001612      0.001849      0.031752      0.001136      0.031105      0.031629
  2            1096          8128          1018           657          4660            66           114         10000      0.534783      0.287319      0.658333      0.922826      0.126663      0.082738      0.158718      0.250564      0.012755      0.008069      0.013230      0.029083      0.058926      0.058966      0.054229      0.019337      0.362681      0.614493      0.589855      0.649275      0.565580      0.642754      0.024035      0.068545      0.147475      0.045859      0.127773      0.149752      0.001078      0.005485      0.061463      0.003218      0.057517      0.054979      0.015388      0.026424      0.060486      0.016084      0.055507      0.057568      0.158333      0.407971      0.441304      0.211594      0.194203      0.565217      0.002493      0.006497      0.057306      0.003352      0.037643      0.073307      0.000150      0.000319      0.037544      0.000148      0.026340      0.046925      0.002098      0.003846      0.032017      0.002643      0.030332      0.031872
  2            4822          6623          2060           826          4554           101           104         10000      0.359420      0.371015      0.623551      0.924275      0.084155      0.085221      0.143561      0.222608      0.008422      0.008459      0.011942      0.023124      0.053908      0.053603      0.054043      0.016857      0.514130      0.697464      0.598913      0.698551      0.607609      0.628261      0.013779      0.043974      0.118083      0.040897      0.118065      0.120317      0.000271      0.002388      0.050182      0.002098      0.049368      0.042905      0.006715      0.013304      0.047362      0.012328      0.046328      0.048737      0.149638      0.273913      0.273551      0.276087      0.285145      0.537681      0.000928      0.002328      0.032630      0.002411      0.033231      0.054236      0.000011      0.000065      0.022503      0.000078      0.022865      0.034842      0.000789      0.001690      0.023704      0.001746      0.023755      0.025074
  2             487          6011           264           295          3784            86            84         10000      0.609420      0.194203      0.758696      0.959783      0.140099      0.074314      0.215257      0.203092      0.014206      0.006014      0.018609      0.027952      0.054720      0.059882      0.051943      0.008168      0.241304      0.641667      0.660870      0.605797      0.559058      0.732246      0.028040      0.110097      0.152259      0.064793      0.105085      0.203615      0.001446      0.015801      0.070905      0.010438      0.057056      0.077632      0.021324      0.039451      0.051636      0.025542      0.046336      0.058871      0.103623      0.502536      0.548188      0.149638      0.132971      0.697464      0.003186      0.016475      0.072504      0.007202      0.034789      0.119662      0.000172      0.002334      0.052712      0.001214      0.028338      0.077025      0.002857      0.008196      0.032758      0.006125      0.030163      0.036202
  2            3286          9156          1819           966          4628            84           210         10000      0.470290      0.375362      0.679348      0.905435      0.093812      0.077049      0.151339      0.241985      0.009124      0.006910      0.011732      0.027813      0.049693      0.048128      0.048527      0.022883      0.426087      0.662319      0.610870      0.672101      0.613768      0.656159      0.019318      0.059448      0.125999      0.050482      0.117301      0.120468      0.000569      0.004704      0.047185      0.003393      0.045098      0.036576      0.011122      0.020074      0.049030      0.016553      0.045305      0.046267      0.175000      0.361232      0.369928      0.278623      0.275000      0.578986      0.001465      0.003749      0.033275      0.003048      0.027559      0.051606      0.000027      0.000162      0.019230      0.000126      0.016496      0.028244      0.001209      0.002395      0.020966      0.002199      0.019980      0.021727
  2             569          5603           459           346          4205            46            84         10000      0.577899      0.226812      0.694565      0.950362      0.134040      0.079698      0.179589      0.221150      0.012784      0.007386      0.015180      0.031063      0.056579      0.061622      0.054853      0.010977      0.278261      0.611232      0.620652      0.628623      0.545652      0.675362      0.025437      0.081816      0.156274      0.053252      0.122099      0.179373      0.001169      0.008036      0.075433      0.004544      0.065058      0.074957      0.018387      0.031807      0.059282      0.019776      0.055475      0.063040      0.127536      0.451812      0.501449      0.168116      0.150362      0.617754      0.002757      0.008652      0.075369      0.004087      0.042400      0.101681      0.000110      0.000506      0.056257      0.000265      0.034151      0.071643      0.002405      0.004743      0.037575      0.003400      0.036025      0.038867
  2             927          5064           504           263          4509            65            96         10000      0.513768      0.247101      0.689855      0.963043      0.124949      0.084980      0.186179      0.237606      0.013097      0.008471      0.015712      0.027654      0.060754      0.063981      0.057742      0.008781      0.325000      0.615580      0.612319      0.631159      0.568478      0.672826      0.024013      0.079934      0.157291      0.058951      0.133773      0.185653      0.001035      0.008673      0.077824      0.006098      0.071151      0.078572      0.016235      0.030728      0.060979      0.021744      0.057726      0.066458      0.118841      0.406522      0.447464      0.183333      0.180797      0.623188      0.002548      0.008471      0.072997      0.005024      0.047226      0.110089      0.000137      0.000774      0.055701      0.000496      0.038312      0.078602      0.002245      0.005027      0.040333      0.004106      0.038688      0.041483
  2             411          6399           846           386          4040            76            77         10000      0.628986      0.224638      0.586594      0.953261      0.145430      0.078556      0.151835      0.238192      0.015028      0.006661      0.011742      0.026221      0.053957      0.060909      0.062769      0.011133      0.280072      0.587319      0.665580      0.640942      0.554348      0.606522      0.028527      0.084520      0.162527      0.045586      0.111863      0.131890      0.001707      0.007357      0.071370      0.002918      0.056905      0.053289      0.020568      0.034880      0.054352      0.016368      0.049852      0.057869      0.143116      0.430797      0.560870      0.137681      0.156522      0.518478      0.003420      0.007639      0.074690      0.002624      0.036156      0.066868      0.000178      0.000456      0.052764      0.000097      0.028643      0.048183      0.002930      0.004351      0.032799      0.002263      0.030497      0.032198
  2             642          5471           644           531          4357            62            93         10000      0.578986      0.255435      0.672464      0.933333      0.131638      0.081602      0.170545      0.242618      0.012375      0.007652      0.013917      0.027219      0.055421      0.060758      0.055860      0.016175      0.311957      0.596739      0.616304      0.636957      0.555072      0.648913      0.025628      0.077845      0.152047      0.050729      0.122374      0.155413      0.001241      0.007395      0.066427      0.004544      0.057706      0.058939      0.017680      0.031392      0.058340      0.018417      0.054447      0.059406      0.143478      0.435507      0.493841      0.189130      0.170652      0.587681      0.002668      0.007494      0.064892      0.003766      0.037615      0.081070      0.000112      0.000499      0.045249      0.000249      0.027922      0.054218      0.002286      0.004230      0.032846      0.003053      0.031196      0.033427
  2             754          6355          1745           547          4715            88           101         10000      0.561957      0.270290      0.589130      0.939130      0.128020      0.083950      0.142933      0.252861      0.013023      0.008417      0.012160      0.024526      0.056078      0.061259      0.058727      0.015392      0.338043      0.585870      0.622826      0.656884      0.566667      0.611232      0.024409      0.063999      0.143257      0.037890      0.117999      0.122591      0.001014      0.004520      0.059591      0.001865      0.052504      0.047233      0.016202      0.026504      0.054033      0.013001      0.051133      0.054189      0.156522      0.386957      0.486232      0.174638      0.194565      0.513406      0.002460      0.005006      0.056793      0.002084      0.034819      0.060100      0.000084      0.000195      0.038173      0.000045      0.024936      0.040161      0.002076      0.003073      0.029179      0.001723      0.028044      0.029245
  2             527          2249           429           316          4154            60            72         10000      0.540217      0.273551      0.654710      0.954348      0.125263      0.089374      0.174829      0.240661      0.012340      0.007753      0.015296      0.022391      0.057594      0.064926      0.060367      0.010987      0.310145      0.584783      0.611232      0.580072      0.525000      0.645290      0.029566      0.081108      0.147786      0.053812      0.116190      0.167043      0.001279      0.008122      0.070918      0.004693      0.059492      0.066977      0.020428      0.033677      0.057455      0.022597      0.055190      0.063307      0.141304      0.393841      0.470290      0.191667      0.203986      0.585145      0.002983      0.008205      0.068276      0.004560      0.043444      0.090340      0.000127      0.000587      0.050847      0.000247      0.034443      0.062875      0.002563      0.004973      0.036166      0.003686      0.034582      0.037478
  2            1062          6866           748           373          4796           111           190          9998      0.588768      0.270652      0.722101      0.958333      0.136212      0.084996      0.200161      0.251993      0.014567      0.008364      0.018662      0.027139      0.056015      0.061992      0.055624      0.010500      0.280435      0.607246      0.648188      0.611232      0.569565      0.698188      0.031340      0.097632      0.166459      0.065433      0.127761      0.202424      0.001811      0.012311      0.077140      0.008102      0.065318      0.078337      0.022653      0.038345      0.058562      0.025438      0.054993      0.064688      0.135507      0.459058      0.521739      0.193116      0.203986      0.655435      0.003809      0.013060      0.077617      0.006207      0.044246      0.114975      0.000211      0.001447      0.056850      0.000555      0.034969      0.076562      0.003293      0.007065      0.037121      0.005011      0.035220      0.039616
  2            1564          5628           823           462          4638            67            95         10000      0.438043      0.299275      0.651449      0.945290      0.109568      0.087901      0.168626      0.232988      0.011321      0.008471      0.014729      0.026175      0.061573      0.061594      0.058775      0.012747      0.388768      0.623551      0.576812      0.665580      0.563043      0.651087      0.019812      0.060336      0.130917      0.049523      0.120367      0.155328      0.000573      0.004901      0.060109      0.003334      0.057449      0.059957      0.012146      0.022713      0.055403      0.016561      0.052595      0.059036      0.131159      0.339493      0.362319      0.227899      0.223551      0.575725      0.001669      0.005016      0.050523      0.003446      0.040051      0.078433      0.000037      0.000270      0.036855      0.000139      0.030530      0.054164      0.001452      0.003315      0.032218      0.002661      0.031097      0.033277
  2            1489          6309           491          2053          4334            76            96         10000      0.493841      0.351087      0.749638      0.844928      0.103816      0.079636      0.189216      0.196030      0.010028      0.007669      0.016538      0.024264      0.052547      0.051677      0.047373      0.030399      0.424638      0.648551      0.530435      0.692754      0.542754      0.675362      0.020071      0.063695      0.105516      0.051792      0.099604      0.121462      0.000671      0.006996      0.028095      0.004762      0.026648      0.023895      0.011585      0.022386      0.049546      0.015913      0.045544      0.043964      0.193841      0.421014      0.339130      0.299275      0.196014      0.594928      0.001743      0.006385      0.020787      0.003976      0.016241      0.038767      0.000062      0.000465      0.008026      0.000241      0.006586      0.013587      0.001406      0.003699      0.013738      0.002788      0.013058      0.015704
  2            1130          8420          1202          5942          4772           111           124         10000      0.642754      0.434058      0.723913      0.711594      0.127422      0.083648      0.164964      0.142860      0.012333      0.008324      0.015391      0.013971      0.045521      0.047340      0.045544      0.041202      0.489493      0.686957      0.463406      0.728985      0.444928      0.582609      0.024152      0.069565      0.099404      0.047947      0.083786      0.077789      0.001128      0.005919      0.014046      0.003454      0.011480      0.009922      0.012338      0.021777      0.053339      0.012994      0.046507      0.037767      0.341667      0.539855      0.357246      0.368841      0.148551      0.438406      0.002675      0.007358      0.011967      0.003459      0.007336      0.015422      0.000159      0.000594      0.001569      0.000156      0.000729      0.002103      0.001762      0.003391      0.007692      0.002185      0.006246      0.008661
  2             791          5432          1189           490          4506            67           104         10000      0.544203      0.288768      0.615217      0.943116      0.125460      0.083492      0.147989      0.260124      0.012469      0.007873      0.011746      0.027716      0.057184      0.059382      0.056944      0.014797      0.335507      0.578261      0.610145      0.628986      0.575000      0.621014      0.026650      0.066854      0.143323      0.043360      0.122622      0.130369      0.001271      0.004859      0.062690      0.002516      0.057464      0.052000      0.017719      0.028195      0.055875      0.016087      0.052114      0.055596      0.155435      0.380435      0.469203      0.192029      0.213768      0.540217      0.002785      0.005903      0.059204      0.002491      0.038004      0.067044      0.000103      0.000322      0.040920      0.000059      0.028093      0.046469      0.002352      0.003657      0.031425      0.002013      0.029880      0.030826
  2             372          2477           479           124          4295            31            73         10000      0.595290      0.221377      0.630435      0.978623      0.149726      0.089148      0.179090      0.255115      0.014962      0.008297      0.015231      0.026676      0.060596      0.069413      0.066185      0.005454      0.261232      0.574275      0.650362      0.571377      0.517029      0.635870      0.031923      0.091861      0.168561      0.051268      0.115339      0.169813      0.001644      0.008683      0.081552      0.004500      0.063077      0.071922      0.023641      0.039108      0.058935      0.021975      0.055705      0.067494      0.125725      0.425362      0.543478      0.139493      0.169565      0.578261      0.003909      0.010043      0.088348      0.004220      0.045915      0.096920      0.000250      0.000706      0.066341      0.000219      0.037699      0.070532      0.003418      0.005775      0.040333      0.003634      0.038129      0.040875
  2             472          4151           768           329          4416            36            75         10000      0.595652      0.254348      0.628261      0.955435      0.141806      0.080955      0.153941      0.256792      0.013538      0.007378      0.011966      0.028818      0.057339      0.060364      0.057226      0.011444      0.299638      0.584058      0.631884      0.625725      0.554710      0.634783      0.027458      0.076898      0.171759      0.045659      0.131872      0.158620      0.001280      0.005662      0.082488      0.003114      0.071841      0.071386      0.019251      0.031985      0.063227      0.017089      0.058721      0.064540      0.150725      0.417754      0.522101      0.165217      0.180797      0.554710      0.002869      0.006429      0.085302      0.002732      0.047841      0.091069      0.000108      0.000293      0.063032      0.000111      0.038465      0.067212      0.002436      0.003748      0.040766      0.002281      0.039192      0.040552
  2             285          3875           319           179          3898            45            61         10000      0.628986      0.193841      0.669565      0.976449      0.153914      0.079826      0.179865      0.218195      0.015400      0.006628      0.014739      0.026336      0.057104      0.064353      0.059434      0.005139      0.236594      0.592029      0.666304      0.597101      0.549638      0.664855      0.031820      0.102548      0.170499      0.057328      0.114545      0.174098      0.001999      0.011534      0.083458      0.005788      0.065558      0.075341      0.024315      0.041837      0.056895      0.023098      0.051587      0.062953      0.113768      0.469565      0.576449      0.123913      0.141304      0.617029      0.004429      0.012813      0.093398      0.004319      0.042046      0.102158      0.000357      0.001019      0.069155      0.000245      0.035539      0.074687      0.003925      0.006801      0.039559      0.003786      0.036105      0.039123
  2             966          7828           753           915          4648            19           105         10000      0.545652      0.302899      0.669565      0.895290      0.120033      0.079879      0.160246      0.216427      0.011542      0.006948      0.013172      0.025198      0.054537      0.055683      0.052951      0.022662      0.370652      0.641304      0.585870      0.663406      0.544928      0.632971      0.022087      0.069731      0.136066      0.047150      0.113564      0.128714      0.000814      0.005888      0.051518      0.003861      0.046736      0.043123      0.013924      0.025012      0.056349      0.015870      0.051680      0.053118      0.182246      0.425725      0.429710      0.225000      0.186957      0.553623      0.001943      0.005553      0.045326      0.003007      0.030223      0.059077      0.000042      0.000200      0.028987      0.000110      0.020632      0.036327      0.001589      0.003191      0.025849      0.002330      0.024573      0.026371
  2            2208          7788           970           953          4606            54           137         10000      0.450000      0.341667      0.682971      0.903261      0.098953      0.085005      0.164842      0.237492      0.009729      0.008281      0.013537      0.027527      0.054424      0.055961      0.052260      0.022975      0.427899      0.655797      0.580072      0.669565      0.564130      0.648913      0.019132      0.062682      0.123099      0.052658      0.113721      0.132713      0.000557      0.006149      0.045431      0.004975      0.042517      0.039050      0.010994      0.021575      0.051692      0.017400      0.049568      0.050248      0.161232      0.352899      0.344928      0.268478      0.236594      0.577899      0.001525      0.004903      0.033465      0.003850      0.028415      0.055289      0.000043      0.000274      0.019723      0.000194      0.017197      0.030282      0.001279      0.003173      0.021922      0.002818      0.021692      0.023338
  2             907          5351           566           435          4351           137            96          9998      0.532246      0.262681      0.680072      0.944203      0.126559      0.084111      0.184524      0.223923      0.013189      0.008493      0.016253      0.025723      0.059198      0.062017      0.059034      0.012494      0.318116      0.614130      0.601812      0.643478      0.560145      0.661957      0.024794      0.077919      0.141497      0.054742      0.120339      0.171364      0.001138      0.008668      0.063438      0.005485      0.058354      0.063543      0.016925      0.030066      0.056343      0.019517      0.052932      0.060909      0.132246      0.414130      0.456159      0.197826      0.186594      0.603985      0.002826      0.008324      0.061032      0.004629      0.039317      0.087318      0.000144      0.000604      0.043631      0.000356      0.029984      0.058039      0.002453      0.004880      0.033192      0.003713      0.031981      0.034579
  2             603          2277           282           308          3939            50            64         10000      0.505797      0.272826      0.723188      0.958333      0.116460      0.081276      0.194061      0.227860      0.010695      0.006751      0.015954      0.026953      0.057555      0.059102      0.053718      0.009494      0.301087      0.617029      0.603985      0.607246      0.559058      0.693478      0.025873      0.080956      0.146220      0.058291      0.123857      0.201401      0.000955      0.009789      0.075074      0.006579      0.068746      0.082436      0.018139      0.031004      0.057905      0.022894      0.054614      0.064215      0.121014      0.406522      0.436232      0.209058      0.203261      0.653623      0.002273      0.008437      0.067343      0.005333      0.046289      0.116992      0.000061      0.000804      0.052519      0.000591      0.038075      0.081585      0.001998      0.005007      0.037966      0.004218      0.036880      0.040523
  2             640          5924          1158           389          4297            69            87         10000      0.581159      0.258696      0.608696      0.951087      0.131128      0.078692      0.143779      0.232694      0.013047      0.006884      0.011369      0.025533      0.054922      0.058334      0.056261      0.011382      0.307609      0.601087      0.636957      0.660870      0.571377      0.631159      0.026273      0.071334      0.147318      0.042530      0.114880      0.130971      0.001184      0.005004      0.067206      0.002646      0.058578      0.056340      0.018229      0.028456      0.053483      0.014423      0.049240      0.054761      0.144203      0.409058      0.511594      0.169203      0.189130      0.539130      0.002773      0.006150      0.065497      0.002292      0.037377      0.069400      0.000106      0.000290      0.047716      0.000074      0.029577      0.050709      0.002373      0.003634      0.031989      0.001904      0.030308      0.031984
  2             335          6265           185           231          3323            61            64         10000      0.632971      0.180797      0.773551      0.964855      0.142325      0.069923      0.216189      0.234791      0.013277      0.005474      0.019897      0.026919      0.052237      0.057282      0.048956      0.008252      0.237681      0.647101      0.672464      0.614855      0.588406      0.752174      0.026284      0.110106      0.141043      0.067774      0.099411      0.196168      0.001356      0.016864      0.062158      0.010851      0.051352      0.070417      0.020056      0.038856      0.046197      0.026103      0.040917      0.052525      0.100000      0.523913      0.578986      0.130072      0.126812      0.719203      0.002896      0.015903      0.064640      0.006308      0.028690      0.107489      0.000150      0.001855      0.047061      0.000789      0.023366      0.068912      0.002606      0.007571      0.027214      0.005488      0.025052      0.030183
  2             727          5626           631           624          4198            47            77         10000      0.522101      0.282971      0.655797      0.925362      0.116140      0.079511      0.163824      0.221160      0.011312      0.006961      0.013384      0.024616      0.055503      0.057012      0.056389      0.016507      0.359058      0.613768      0.590580      0.657971      0.561594      0.643478      0.024179      0.071339      0.132299      0.050098      0.114054      0.140660      0.000984      0.006698      0.056872      0.004039      0.052480      0.051278      0.015515      0.027553      0.054166      0.017135      0.050002      0.055398      0.154710      0.388406      0.431522      0.206522      0.192391      0.565217      0.002286      0.005856      0.050531      0.003175      0.033765      0.067442      0.000083      0.000396      0.035643      0.000149      0.025411      0.045521      0.001933      0.003584      0.028726      0.002521      0.027269      0.029323
  2             438          3646           685           353          4343            80            67         10000      0.565580      0.249638      0.589130      0.953986      0.134747      0.084942      0.151287      0.236445      0.013431      0.007699      0.011615      0.028252      0.058537      0.063737      0.062159      0.010880      0.308696      0.563406      0.620652      0.609420      0.539493      0.602536      0.028423      0.074224      0.153371      0.045793      0.118380      0.138818      0.001388      0.005745      0.072038      0.002912      0.061123      0.059401      0.019711      0.032406      0.058181      0.017886      0.054515      0.061110      0.147101      0.380435      0.495652      0.161594      0.179710      0.519203      0.003097      0.006395      0.072471      0.002998      0.042373      0.075108      0.000167      0.000350      0.052400      0.000107      0.033194      0.054472      0.002643      0.003964      0.036551      0.002514      0.034758      0.036111
  2             960          9735           845          1393          4482            29           156         10000      0.617391      0.328986      0.726087      0.851449      0.135990      0.077875      0.174679      0.198741      0.014170      0.006958      0.015106      0.022790      0.052031      0.052255      0.047847      0.029523      0.359058      0.651812      0.582246      0.681159      0.535870      0.645652      0.027267      0.085977      0.139639      0.054769      0.111020      0.128897      0.001464      0.009004      0.042663      0.005148      0.038148      0.035763      0.017506      0.029936      0.058335      0.017462      0.051528      0.050018      0.210870      0.497826      0.463768      0.261957      0.175362      0.572464      0.002937      0.009297      0.040703      0.004001      0.024149      0.052441      0.000119      0.000653      0.021332      0.000272      0.014113      0.027016      0.002318      0.004669      0.021826      0.002953      0.019914      0.022420
  2             248          1290           114           177          2530            37            41          9999      0.581884      0.243841      0.784420      0.966304      0.126288      0.073930      0.208030      0.258058      0.010756      0.005193      0.017997      0.029698      0.052803      0.055903      0.044847      0.008695      0.237319      0.627174      0.643116      0.609420      0.570652      0.750000      0.030357      0.096623      0.150036      0.066322      0.114781      0.221770      0.001385      0.013690      0.076329      0.009906      0.065831      0.089601      0.023185      0.036024      0.053545      0.025904      0.049281      0.058174      0.103261      0.484783      0.521739      0.191304      0.184058      0.724275      0.002682      0.012227      0.072945      0.006027      0.040980      0.136526      0.000099      0.001346      0.056224      0.000711      0.034132      0.091950      0.002405      0.006300      0.034887      0.004874      0.033437      0.037643
  2             760          6930           504           819          4561            91           146          9999      0.615580      0.256884      0.742029      0.898913      0.146712      0.083818      0.215510      0.214391      0.014833      0.007745      0.019877      0.024306      0.056399      0.062287      0.055595      0.021672      0.303623      0.631884      0.606159      0.606522      0.513406      0.681884      0.029179      0.103671      0.147218      0.064982      0.108829      0.174607      0.001447      0.013142      0.051879      0.008008      0.043208      0.052503      0.020383      0.038163      0.057980      0.025569      0.052955      0.059910      0.160145      0.502536      0.502899      0.205072      0.144203      0.628623      0.003133      0.015324      0.054115      0.007324      0.029162      0.082447      0.000112      0.001648      0.033241      0.000847      0.019640      0.045498      0.002631      0.007628      0.026901      0.005827      0.024957      0.030619
  2             829          9016           830           631          4693            83           239         10000      0.675000      0.267754      0.733696      0.921739      0.170973      0.083326      0.204830      0.236086      0.019866      0.008094      0.017956      0.027881      0.055566      0.061015      0.054547      0.018476      0.261232      0.634420      0.661232      0.606884      0.539493      0.689493      0.036351      0.119534      0.191104      0.064392      0.123338      0.190816      0.002864      0.014633      0.072229      0.007670      0.056674      0.064971      0.026881      0.043699      0.064740      0.025313      0.056798      0.063052      0.159058      0.529348      0.577536      0.199638      0.170290      0.636232      0.006123      0.018651      0.086089      0.005941      0.037890      0.097300      0.000604      0.002124      0.053344      0.000455      0.027668      0.059830      0.005149      0.008778      0.036369      0.004755      0.031437      0.035395
