scenario      C1            C2            C3            C4            t2           CA2            t1           CA1         HP0_1_1       HP0_1_2       HP0_1_3       HP0_1_4       HM1_1_1       HM1_1_2       HM1_1_3       HM1_1_4       HV1_1_1       HV1_1_2       HV1_1_3       HV1_1_4       HMO_1_1       HMO_1_2       HMO_1_3       HMO_1_4      FP0_1_1&2     FP0_1_1&3     FP0_1_1&4     FP0_1_2&3     FP0_1_2&4     FP0_1_3&4     FM1_1_1&2     FM1_1_1&3     FM1_1_1&4     FM1_1_2&3     FM1_1_2&4     FM1_1_3&4     FV1_1_1&2     FV1_1_1&3     FV1_1_1&4     FV1_1_2&3     FV1_1_2&4     FV1_1_3&4     FMO_1_1&2     FMO_1_1&3     FMO_1_1&4     FMO_1_2&3     FMO_1_2&4     FMO_1_3&4     NP0_1_1&2     NP0_1_1&3     NP0_1_1&4     NP0_1_2&3     NP0_1_2&4     NP0_1_3&4     NM1_1_1&2     NM1_1_1&3     NM1_1_1&4     NM1_1_2&3     NM1_1_2&4     NM1_1_3&4     NV1_1_1&2     NV1_1_1&3     NV1_1_1&4     NV1_1_2&3     NV1_1_2&4     NV1_1_3&4     NMO_1_1&2     NMO_1_1&3     NMO_1_1&4     NMO_1_2&3     NMO_1_2&4     NMO_1_3&4   
  3            2064          8568          3836          4945           584           404           546          6454      0.743478      0.510507      0.781159      0.764493      0.117093      0.072373      0.150303      0.141481      0.019226      0.012333      0.019938      0.018453      0.030037      0.035426      0.032892      0.033320      0.422826      0.723551      0.703261      0.721739      0.700362      0.777899      0.022682      0.068537      0.064668      0.048983      0.042150      0.033870      0.001769      0.006377      0.004850      0.003665      0.001854      0.002948      0.013125      0.018947      0.019189      0.013630      0.012630      0.009646      0.319565      0.580797      0.564493      0.357609      0.341304      0.607246      0.003731      0.008029      0.007694      0.003996      0.002886      0.008176      0.000444      0.001004      0.001064      0.000482      0.000165      0.000884      0.002539      0.003366      0.003351      0.002567      0.001901      0.003220
  3            2201          9301          5451          6665          1823           227          1263          6983      0.803623      0.584420      0.788043      0.768841      0.117054      0.058907      0.122854      0.113030      0.015797      0.005645      0.010936      0.009549      0.022987      0.024481      0.026040      0.026128      0.472826      0.691667      0.671014      0.672101      0.648913      0.734058      0.032909      0.089040      0.082552      0.063641      0.057929      0.041681      0.003179      0.009388      0.007923      0.006506      0.005008      0.003808      0.017408      0.027454      0.027158      0.020868      0.020338      0.014150      0.410870      0.602899      0.584420      0.388043      0.369203      0.572101      0.004738      0.009016      0.008364      0.003861      0.003591      0.006816      0.000596      0.001180      0.000994      0.000598      0.000584      0.000969      0.002791      0.003580      0.003476      0.002363      0.002266      0.002917
  3            2756          9423          4596          6247          2021           784          1359          3932      0.753623      0.564493      0.791667      0.761957      0.126578      0.083040      0.161569      0.141596      0.019353      0.011687      0.018302      0.015390      0.031186      0.036164      0.033660      0.033706      0.454710      0.686957      0.658696      0.655797      0.628623      0.725725      0.041837      0.111042      0.098032      0.076596      0.067488      0.059495      0.004881      0.015914      0.012559      0.009571      0.006500      0.007918      0.022874      0.034761      0.033459      0.026365      0.025064      0.019810      0.368841      0.571377      0.545290      0.390580      0.365580      0.589493      0.008083      0.017702      0.015088      0.008156      0.006342      0.013905      0.001448      0.004105      0.003403      0.001412      0.000822      0.002743      0.005101      0.007588      0.006861      0.004974      0.004023      0.005718
  3            3136          9143          5341          6530          1739           711           977          8408      0.735145      0.571014      0.776449      0.773551      0.123478      0.076092      0.149212      0.140165      0.018868      0.009878      0.017464      0.016105      0.032704      0.032642      0.033356      0.031740      0.460145      0.678623      0.673913      0.656884      0.655072      0.729710      0.033929      0.094145      0.083586      0.070242      0.060201      0.051045      0.002892      0.011114      0.008604      0.008570      0.005286      0.006352      0.018391      0.030256      0.027256      0.024101      0.020765      0.017089      0.368116      0.547464      0.544928      0.385145      0.384420      0.583333      0.005440      0.012953      0.010197      0.007612      0.005124      0.011983      0.000600      0.002630      0.001442      0.001798      0.000639      0.002468      0.003437      0.005862      0.004641      0.004680      0.003156      0.004993
  3            2840          9158          4417          6592          1979           707          1222          2872      0.769203      0.572826      0.802899      0.745290      0.119326      0.076911      0.151508      0.134762      0.018578      0.009508      0.017267      0.013971      0.027540      0.032854      0.029863      0.034325      0.464855      0.708333      0.650725      0.654710      0.600000      0.716667      0.034960      0.108672      0.095782      0.075240      0.069808      0.056158      0.003047      0.017298      0.011032      0.010995      0.007894      0.006907      0.018722      0.031696      0.033454      0.025979      0.027923      0.019024      0.388768      0.596014      0.539493      0.402899      0.346014      0.578623      0.005719      0.018693      0.013322      0.008917      0.006795      0.012348      0.000799      0.005526      0.003029      0.002085      0.001248      0.002113      0.003498      0.007552      0.006135      0.005324      0.004444      0.005208
  3            3503          9488          5400          7339          1662          1242          1457          4263      0.731159      0.566667      0.781884      0.741667      0.124712      0.094000      0.159889      0.146786      0.019080      0.014708      0.018567      0.017444      0.033528      0.040733      0.034874      0.037920      0.451812      0.690942      0.653261      0.656522      0.622101      0.720290      0.041866      0.098929      0.091739      0.069053      0.066058      0.049985      0.004871      0.012789      0.012275      0.007124      0.006932      0.005443      0.022996      0.030575      0.031809      0.023718      0.024963      0.016825      0.355435      0.558333      0.521739      0.401087      0.367029      0.575000      0.007892      0.016018      0.014671      0.008500      0.007570      0.011899      0.001392      0.003608      0.003561      0.001395      0.001237      0.001946      0.005087      0.007075      0.007017      0.005091      0.004792      0.005061
  3            3141          9441          6378          7589          2456          1126          1083          9331      0.746014      0.573188      0.770652      0.749638      0.138877      0.088204      0.154348      0.141472      0.020010      0.012481      0.016787      0.015509      0.035273      0.037647      0.035399      0.035419      0.477899      0.661957      0.642391      0.628986      0.600725      0.700725      0.039706      0.104144      0.098981      0.074241      0.067633      0.056724      0.003479      0.012390      0.011936      0.009452      0.007435      0.006973      0.020788      0.035205      0.035396      0.027544      0.027004      0.019874      0.394203      0.549638      0.529710      0.382971      0.362319      0.556159      0.006835      0.015829      0.015516      0.008871      0.007595      0.012794      0.000752      0.002991      0.003514      0.001859      0.001333      0.002775      0.004141      0.007129      0.007297      0.005473      0.004843      0.005683
  3            3264          8759          5329          5538          1738           983          1084          5775      0.729710      0.562319      0.753986      0.775000      0.131232      0.091305      0.159119      0.160613      0.021005      0.014239      0.020244      0.020909      0.035471      0.039962      0.039146      0.036138      0.448913      0.655435      0.675725      0.637319      0.649275      0.723913      0.037230      0.093000      0.092008      0.069954      0.069256      0.059755      0.003761      0.013040      0.011511      0.008052      0.008809      0.007984      0.020530      0.032044      0.029836      0.025371      0.024290      0.018966      0.359783      0.531159      0.550725      0.371015      0.388768      0.579348      0.007440      0.015392      0.015820      0.008258      0.009032      0.015490      0.001311      0.003729      0.003033      0.001345      0.001742      0.002939      0.004763      0.007216      0.007108      0.005194      0.005520      0.006522
  3            2231          9193          5123          6163          1520           685          1115          8537      0.782609      0.543478      0.779710      0.775362      0.128382      0.071349      0.138257      0.136528      0.019201      0.009114      0.015533      0.016480      0.027909      0.032572      0.030457      0.030669      0.435145      0.691304      0.685145      0.658696      0.648551      0.742754      0.038049      0.100638      0.095646      0.060254      0.058892      0.048756      0.004926      0.014004      0.013047      0.005027      0.005973      0.006344      0.021533      0.031067      0.030115      0.020565      0.020697      0.015068      0.363406      0.589493      0.588406      0.359420      0.356884      0.589130      0.007175      0.017093      0.016599      0.004619      0.005098      0.011233      0.001629      0.004691      0.004085      0.000516      0.000670      0.002454      0.004568      0.007017      0.006832      0.002959      0.003279      0.004615
  3            3465          9760          5733          8479          3262           396          1306          9971      0.761957      0.596014      0.794565      0.760870      0.124006      0.083833      0.149775      0.130182      0.017895      0.010094      0.015346      0.012061      0.029519      0.033867      0.030769      0.031130      0.496015      0.675000      0.643841      0.632246      0.594565      0.703986      0.040961      0.109124      0.093702      0.080035      0.069602      0.058092      0.003844      0.014642      0.009735      0.010336      0.006866      0.006625      0.020733      0.035465      0.033373      0.029433      0.028219      0.020879      0.412681      0.569203      0.536957      0.406159      0.372464      0.569565      0.006262      0.014798      0.011060      0.007639      0.005958      0.011207      0.000768      0.002647      0.001768      0.001210      0.000863      0.001701      0.003678      0.006375      0.005121      0.004536      0.003739      0.004828
  3            3737          9962          6746          6713          2116           927          1131          7252      0.741667      0.588406      0.769928      0.759420      0.118272      0.079197      0.136535      0.143899      0.017416      0.010626      0.013914      0.014981      0.030554      0.032597      0.031413      0.034619      0.491667      0.670290      0.663043      0.652174      0.637319      0.709420      0.031941      0.093687      0.094575      0.072978      0.072486      0.053656      0.002371      0.010690      0.010319      0.007879      0.007727      0.007303      0.016295      0.030889      0.031868      0.025384      0.026289      0.019013      0.396377      0.541667      0.533333      0.392754      0.382246      0.560870      0.004351      0.012478      0.011544      0.007922      0.006878      0.012156      0.000406      0.002684      0.002101      0.001658      0.001177      0.003018      0.002626      0.005719      0.005387      0.004810      0.004249      0.005342
  3            1427          9327          5274          3769          1756           627           917          9386      0.817754      0.510507      0.752174      0.788043      0.169848      0.077098      0.142337      0.159008      0.027012      0.009493      0.015733      0.019374      0.030954      0.037739      0.035275      0.033703      0.441304      0.673551      0.705797      0.605072      0.631522      0.711957      0.044360      0.114941      0.116754      0.069079      0.069135      0.061620      0.006029      0.015703      0.015494      0.008166      0.008770      0.009696      0.024864      0.037523      0.034349      0.027281      0.025500      0.021388      0.378985      0.598551      0.634420      0.303623      0.336594      0.572464      0.010587      0.023319      0.023715      0.006687      0.007034      0.015459      0.002001      0.005913      0.005325      0.001083      0.001280      0.003879      0.006575      0.009361      0.008670      0.004657      0.004666      0.006609
  3            2557          9069          4930          2033          1096           394           825          3640      0.751812      0.542754      0.769928      0.853623      0.095590      0.060131      0.120525      0.168639      0.012480      0.006769      0.011235      0.018633      0.023724      0.027495      0.027729      0.024685      0.426812      0.678623      0.755072      0.656159      0.730797      0.756159      0.026792      0.078649      0.102698      0.058705      0.077397      0.055303      0.001697      0.007361      0.016311      0.005002      0.012352      0.007387      0.015405      0.025276      0.025154      0.020185      0.020836      0.016531      0.328986      0.543478      0.623551      0.337681      0.417391      0.642029      0.002888      0.006819      0.011211      0.003721      0.006497      0.011586      0.000248      0.001220      0.002045      0.000484      0.001128      0.001849      0.001938      0.003113      0.004220      0.002464      0.003785      0.004151
  3            3761          9618          6839          6003          1905           372          1359          7183      0.743116      0.609058      0.779710      0.796377      0.094866      0.066453      0.113850      0.125480      0.012408      0.006915      0.008999      0.011723      0.024370      0.025979      0.025080      0.025551      0.468478      0.681884      0.694565      0.658333      0.671739      0.743841      0.033097      0.081419      0.084778      0.059579      0.062401      0.042452      0.002811      0.007962      0.008982      0.004646      0.005801      0.003819      0.017652      0.025901      0.025894      0.020356      0.020484      0.013643      0.381522      0.540217      0.556159      0.409420      0.424275      0.593841      0.004102      0.008399      0.008820      0.003857      0.004128      0.006626      0.000540      0.001862      0.001614      0.000383      0.000422      0.000834      0.002537      0.003862      0.003915      0.002278      0.002377      0.002691
  3            2374          9537          5180          6216          1217           488          1063          7005      0.782246      0.552174      0.789130      0.771015      0.108163      0.065265      0.129311      0.128360      0.016143      0.008858      0.014111      0.014038      0.023553      0.029227      0.027268      0.029393      0.442391      0.708333      0.692029      0.690217      0.670290      0.761594      0.028974      0.079061      0.078230      0.053296      0.054861      0.037371      0.002501      0.007624      0.008244      0.003792      0.004689      0.003206      0.016188      0.023060      0.024092      0.016510      0.018088      0.011550      0.365942      0.597101      0.582246      0.375362      0.361232      0.591667      0.004330      0.008712      0.008680      0.003512      0.004391      0.006472      0.000505      0.001345      0.001389      0.000422      0.000636      0.000812      0.002746      0.003510      0.003626      0.002194      0.002805      0.002645
  3            3552          9943          6064          7710          2796           892          1684          8107      0.754348      0.610870      0.783696      0.756884      0.118573      0.082582      0.155836      0.138969      0.017923      0.010381      0.016262      0.014327      0.029128      0.032135      0.033708      0.033786      0.479710      0.676087      0.651087      0.640217      0.609058      0.699638      0.043941      0.110553      0.099589      0.081416      0.069224      0.058350      0.005057      0.015524      0.012306      0.010434      0.007570      0.006901      0.022910      0.035809      0.034748      0.029292      0.027063      0.021078      0.400362      0.557971      0.531522      0.423188      0.394565      0.565217      0.008041      0.014715      0.013231      0.008844      0.006325      0.012212      0.001552      0.002821      0.002815      0.001244      0.000920      0.002015      0.004821      0.006504      0.006199      0.005108      0.003829      0.005310
  3            4069          9764          7310          8852          3171          1084          1545          9402      0.734420      0.603985      0.772826      0.752899      0.127450      0.096247      0.161572      0.152885      0.019672      0.012791      0.017973      0.016464      0.033848      0.038115      0.036705      0.037778      0.484058      0.665580      0.640942      0.613768      0.594203      0.692754      0.042598      0.108707      0.102836      0.081090      0.076108      0.068311      0.004243      0.014977      0.013485      0.010514      0.009269      0.009869      0.022024      0.036354      0.036924      0.031319      0.030884      0.024082      0.402174      0.538406      0.517391      0.408696      0.389130      0.557609      0.007435      0.016566      0.015662      0.010185      0.008691      0.017275      0.001207      0.003968      0.003678      0.001998      0.001570      0.004282      0.004445      0.007647      0.007559      0.006022      0.005309      0.007642
  3            3604          9343          3784          8450          1621           353           932          2616      0.738768      0.613043      0.825725      0.741667      0.092589      0.067111      0.135164      0.109435      0.011709      0.008567      0.014735      0.010238      0.024187      0.025969      0.023556      0.028271      0.488043      0.718841      0.634420      0.718478      0.632246      0.750725      0.026635      0.082045      0.071511      0.068363      0.057678      0.043091      0.001616      0.010462      0.006414      0.008024      0.004383      0.004904      0.013674      0.023068      0.026143      0.019246      0.021211      0.013130      0.393116      0.580797      0.498913      0.456884      0.375000      0.585507      0.002945      0.008890      0.007403      0.005980      0.004590      0.008263      0.000269      0.001983      0.001370      0.001110      0.000603      0.001690      0.001789      0.003727      0.003710      0.003248      0.002868      0.003425
  3            3950          9862          6186          6948          2092           625          1075          5996      0.745290      0.585870      0.795652      0.770290      0.107784      0.074373      0.141899      0.124271      0.015454      0.008976      0.014999      0.012825      0.027454      0.030800      0.028997      0.028546      0.461232      0.686594      0.660870      0.660507      0.630072      0.738768      0.032321      0.092178      0.080718      0.071903      0.060106      0.052816      0.002799      0.011430      0.008025      0.009167      0.005598      0.007094      0.017461      0.028889      0.027374      0.024411      0.022235      0.016189      0.381884      0.561957      0.536957      0.405797      0.381159      0.590217      0.004738      0.011600      0.010057      0.007439      0.005160      0.011914      0.000714      0.002206      0.001733      0.001514      0.000853      0.003070      0.002929      0.005081      0.004657      0.004420      0.003193      0.004882
  3            3294          9926          6018          7178          2295           809          1388          6278      0.751812      0.580435      0.780435      0.753623      0.126927      0.082786      0.148723      0.140522      0.018565      0.010306      0.016063      0.015398      0.031502      0.034734      0.032654      0.034621      0.463406      0.670652      0.645290      0.639130      0.610145      0.717754      0.041087      0.102371      0.095852      0.071121      0.066807      0.055002      0.004237      0.013958      0.012522      0.008257      0.007290      0.006755      0.022092      0.033716      0.034000      0.025665      0.026045      0.019151      0.384420      0.561594      0.536957      0.397464      0.372464      0.569928      0.007191      0.016225      0.015033      0.007321      0.007016      0.012308      0.001157      0.003774      0.003700      0.001416      0.001242      0.002064      0.004427      0.007113      0.006961      0.004411      0.004403      0.005293
  3            3077          9559          6104          6554          2145           997          1487          6015      0.752899      0.570290      0.776449      0.746739      0.137687      0.091915      0.154494      0.149204      0.021313      0.013356      0.017924      0.016844      0.034023      0.039497      0.034537      0.037788      0.448188      0.672464      0.642754      0.643116      0.613406      0.711232      0.042241      0.097343      0.100449      0.070563      0.072962      0.057749      0.004120      0.012170      0.013742      0.007552      0.008551      0.008399      0.023324      0.031883      0.035885      0.025183      0.028207      0.020233      0.375362      0.565580      0.535507      0.393841      0.364493      0.567391      0.007244      0.014878      0.016794      0.008166      0.009074      0.014429      0.000895      0.002959      0.003772      0.001370      0.001661      0.003185      0.004525      0.006463      0.007801      0.004950      0.005766      0.006258
  3            5303          9862          7206          7811          2833          1014          1757          4505      0.717029      0.627174      0.775000      0.766304      0.115431      0.095924      0.149043      0.144267      0.017350      0.014486      0.015060      0.014852      0.032664      0.035763      0.033535      0.033715      0.488043      0.660507      0.650725      0.636232      0.622464      0.700000      0.041517      0.097445      0.091671      0.080452      0.074603      0.056797      0.003670      0.012508      0.010321      0.009431      0.007704      0.006010      0.021315      0.033082      0.032018      0.029266      0.028165      0.019961      0.394203      0.519565      0.510145      0.430797      0.422464      0.568116      0.006749      0.013295      0.011029      0.009707      0.008349      0.011185      0.000801      0.003004      0.002087      0.001776      0.001311      0.001656      0.004089      0.006387      0.005402      0.005525      0.004822      0.004830
  3            3374          9423          5607          5208          1527          1485          1272          3810      0.691304      0.545290      0.755072      0.751812      0.140614      0.103341      0.186663      0.183083      0.022534      0.018082      0.024087      0.023398      0.043407      0.046990      0.045719      0.045439      0.416304      0.660145      0.655072      0.658696      0.651087      0.717391      0.039892      0.106364      0.095496      0.078326      0.072848      0.064284      0.004542      0.016009      0.012374      0.010306      0.007759      0.008287      0.023314      0.036148      0.032939      0.026733      0.025418      0.021614      0.323551      0.518116      0.513406      0.380797      0.375725      0.580435      0.009679      0.023337      0.017715      0.011707      0.010039      0.018728      0.001658      0.005802      0.003733      0.002506      0.001544      0.003201      0.006547      0.011246      0.008620      0.007249      0.006267      0.007878
  3            1869          8898          4845          2807          1246          1059           850          4706      0.751087      0.491304      0.730072      0.790580      0.144692      0.088053      0.163279      0.200296      0.022181      0.014215      0.020322      0.023233      0.036016      0.044792      0.044074      0.041946      0.410507      0.652536      0.707246      0.618116      0.670652      0.721377      0.037630      0.103836      0.115798      0.067843      0.080685      0.066075      0.004268      0.015524      0.018652      0.007860      0.012265      0.010535      0.022223      0.036079      0.033900      0.025908      0.026574      0.022168      0.325725      0.543116      0.601812      0.298188      0.355072      0.586594      0.008526      0.020036      0.023442      0.008105      0.011454      0.020803      0.001492      0.005091      0.005674      0.001507      0.002456      0.005202      0.005752      0.009154      0.009334      0.005688      0.007387      0.008600
  3            3672          9293          5488          6885          1956           601          1432          9038      0.752899      0.586594      0.789493      0.776449      0.111404      0.073835      0.144506      0.125049      0.016723      0.009662      0.015115      0.012468      0.027528      0.030524      0.030419      0.027955      0.456522      0.689855      0.675725      0.665942      0.650725      0.737319      0.035701      0.093352      0.082251      0.072089      0.062604      0.051222      0.003253      0.010517      0.007879      0.008552      0.005843      0.005434      0.019429      0.028953      0.026672      0.024082      0.021866      0.016740      0.374275      0.565942      0.552899      0.403986      0.392029      0.590580      0.005646      0.009991      0.009645      0.006124      0.005805      0.010414      0.000790      0.001333      0.001415      0.001074      0.000945      0.001583      0.003533      0.004337      0.004312      0.003652      0.003529      0.004264
  3            6412          9689          6479          9161          3209           230          1698          3500      0.710870      0.662681      0.805797      0.767391      0.083411      0.070358      0.128026      0.119705      0.010209      0.007110      0.011029      0.010144      0.024117      0.023733      0.024863      0.027844      0.525362      0.691304      0.653623      0.683696      0.640580      0.717754      0.030198      0.089457      0.085102      0.078147      0.072507      0.048468      0.002021      0.009540      0.008534      0.008860      0.007686      0.004151      0.014366      0.027615      0.029477      0.024718      0.026060      0.016753      0.413406      0.522826      0.484783      0.474275      0.436232      0.578986      0.003059      0.006857      0.005902      0.005959      0.005300      0.006520      0.000284      0.000914      0.000840      0.001003      0.000837      0.000393      0.001794      0.003272      0.003041      0.003133      0.002988      0.002745
  3            4280          9999          6029          7779          2819           485          1932          9465      0.732971      0.631884      0.800362      0.776087      0.103816      0.072722      0.152313      0.124421      0.013822      0.008182      0.016351      0.011650      0.027722      0.026770      0.030407      0.027859      0.470652      0.680072      0.659783      0.665580      0.639855      0.725362      0.037625      0.104113      0.087451      0.078089      0.066315      0.060450      0.003478      0.014841      0.010618      0.010627      0.007314      0.006923      0.019985      0.033309      0.029752      0.026115      0.023883      0.019186      0.389855      0.546739      0.522826      0.447464      0.422826      0.592029      0.005367      0.012758      0.009503      0.006125      0.005607      0.011525      0.000813      0.002546      0.002121      0.000717      0.001129      0.001858      0.003275      0.005783      0.004535      0.003384      0.003236      0.004702
  3            2716          9161          4502          6825          2325           319          1275          5181      0.771739      0.571739      0.817029      0.772464      0.122351      0.069520      0.150103      0.124600      0.017894      0.007787      0.016476      0.011601      0.027928      0.029773      0.027465      0.028351      0.452899      0.701449      0.656522      0.669928      0.622464      0.740942      0.038179      0.107674      0.090888      0.079299      0.066748      0.063964      0.004038      0.014941      0.009173      0.011919      0.007367      0.008877      0.020929      0.032146      0.031218      0.026175      0.025200      0.019375      0.379348      0.599638      0.557246      0.402899      0.360870      0.602536      0.006357      0.014803      0.010523      0.007869      0.005555      0.012620      0.000935      0.002323      0.001314      0.001701      0.000994      0.002836      0.003945      0.005926      0.004659      0.004699      0.003550      0.005016
  3            3590          9239          5598          7493          1808           712          1244          7004      0.733333      0.577899      0.789130      0.765942      0.123575      0.082229      0.153528      0.135346      0.019998      0.012268      0.017388      0.015472      0.032953      0.034709      0.032374      0.031679      0.450725      0.690217      0.666667      0.673188      0.644565      0.747826      0.037559      0.097734      0.085350      0.068584      0.058411      0.052577      0.003686      0.011861      0.010018      0.007468      0.004781      0.005229      0.020698      0.030276      0.028450      0.022414      0.020761      0.015849      0.359420      0.557971      0.535870      0.408333      0.384420      0.592391      0.006403      0.014931      0.012501      0.006732      0.005712      0.010915      0.000749      0.002714      0.002614      0.001082      0.000772      0.001657      0.004102      0.006600      0.005802      0.003983      0.003516      0.004449
  3            2480          9602          4869          6274          1819           480          1140          6192      0.776812      0.552536      0.819203      0.762681      0.122717      0.068994      0.134104      0.124287      0.017259      0.007875      0.014448      0.012749      0.027389      0.030872      0.024246      0.029496      0.434783      0.714130      0.658696      0.673188      0.618841      0.757246      0.036577      0.091284      0.084005      0.061927      0.058142      0.047095      0.004106      0.011775      0.009116      0.007052      0.005645      0.005641      0.020754      0.026095      0.028671      0.020238      0.022161      0.014675      0.365580      0.614855      0.559783      0.394565      0.340580      0.604710      0.006695      0.014598      0.011230      0.005476      0.004394      0.009633      0.001357      0.003520      0.002348      0.000943      0.000585      0.001671      0.004248      0.005622      0.004944      0.003316      0.002898      0.003811
  3            3515          9893          5449          7444          2362          1062          1209          7818      0.746014      0.561957      0.785507      0.754348      0.134481      0.085195      0.163835      0.147311      0.021049      0.011964      0.019592      0.015962      0.034156      0.037319      0.035141      0.036187      0.460145      0.680072      0.656159      0.646739      0.617029      0.720652      0.038088      0.106094      0.097742      0.078217      0.073223      0.058559      0.003867      0.014577      0.011572      0.009437      0.008033      0.006642      0.020645      0.033942      0.033608      0.027631      0.028042      0.020114      0.378261      0.564493      0.538406      0.384420      0.357971      0.576087      0.007075      0.017324      0.014952      0.008873      0.008463      0.013709      0.001146      0.003833      0.003128      0.001361      0.001565      0.002203      0.004399      0.007545      0.006902      0.005462      0.005434      0.005811
  3            2128          9627          5896          6629          2033          1038          1182          4258      0.788406      0.561232      0.745652      0.727899      0.165022      0.095811      0.160846      0.157885      0.025881      0.014713      0.020061      0.018577      0.034918      0.042039      0.040911      0.042961      0.478986      0.657971      0.637319      0.606884      0.585145      0.688406      0.042975      0.115917      0.110319      0.078502      0.075764      0.059415      0.004861      0.017717      0.015380      0.010287      0.008968      0.007780      0.022469      0.039647      0.040011      0.030860      0.031431      0.022711      0.418841      0.573551      0.556159      0.357246      0.340580      0.522826      0.009742      0.024760      0.021655      0.011276      0.010165      0.015016      0.001561      0.006395      0.005041      0.002184      0.001734      0.002810      0.005662      0.010559      0.009612      0.007252      0.006703      0.007171
  3            4945          9555          5514          6905          1928           537          1327          6107      0.702174      0.617754      0.805435      0.784420      0.085530      0.071219      0.130426      0.130646      0.010949      0.008727      0.013810      0.013005      0.025473      0.027223      0.025376      0.028165      0.471739      0.697826      0.678261      0.693478      0.670652      0.744565      0.030679      0.083786      0.079929      0.065671      0.062650      0.048437      0.002309      0.011435      0.009103      0.007162      0.005896      0.006509      0.016251      0.025318      0.025716      0.020130      0.020634      0.015110      0.357609      0.527899      0.509058      0.447464      0.428261      0.611232      0.003698      0.009806      0.008048      0.006007      0.004795      0.010092      0.000400      0.002586      0.002023      0.001252      0.000805      0.002279      0.002376      0.004629      0.003951      0.003319      0.002742      0.003924
  3            2834          9260          5643          5378          1705           421          1235          1650      0.768841      0.590217      0.786594      0.782609      0.112413      0.062863      0.128085      0.127250      0.016043      0.007292      0.012200      0.013095      0.025985      0.025760      0.027334      0.027663      0.460507      0.692029      0.684058      0.672826      0.667029      0.739130      0.031701      0.089637      0.085838      0.065111      0.064003      0.043603      0.002896      0.009622      0.009838      0.006809      0.007004      0.004786      0.017102      0.027605      0.027120      0.021303      0.021311      0.014424      0.386594      0.573913      0.569203      0.396377      0.392391      0.591304      0.004855      0.011178      0.011282      0.004814      0.005225      0.008747      0.000804      0.002675      0.002876      0.000926      0.000934      0.001637      0.002978      0.004763      0.004860      0.002906      0.003175      0.003575
  3            2249          8571          4561          4859          1527           479           989          6556      0.779710      0.571739      0.784420      0.779348      0.112325      0.068801      0.134460      0.123852      0.017181      0.007908      0.014685      0.012510      0.024744      0.029465      0.028987      0.027328      0.456522      0.697826      0.692754      0.651087      0.644203      0.738768      0.033503      0.093460      0.086495      0.063403      0.056174      0.046305      0.003090      0.011345      0.009304      0.007293      0.004651      0.005699      0.018244      0.028241      0.026575      0.022122      0.019987      0.015133      0.382246      0.584420      0.579348      0.381159      0.376812      0.588768      0.004840      0.011743      0.010327      0.005407      0.003984      0.010413      0.000660      0.002010      0.001847      0.000933      0.000496      0.002165      0.002990      0.004880      0.004344      0.003346      0.002484      0.004282
  3            3617          9941          7011          8032          2199          1030          1413          9041      0.744928      0.583696      0.761957      0.738406      0.136190      0.095647      0.154089      0.148007      0.022632      0.014223      0.018023      0.017854      0.034738      0.039818      0.036680      0.038718      0.474638      0.673188      0.658333      0.634783      0.616304      0.712319      0.041564      0.101804      0.092838      0.069722      0.063815      0.050488      0.004423      0.013895      0.011586      0.007348      0.006100      0.005780      0.021927      0.033271      0.031720      0.025464      0.024486      0.017963      0.389855      0.548188      0.527899      0.395652      0.376449      0.548188      0.008249      0.017676      0.013481      0.008118      0.006574      0.011748      0.001397      0.004619      0.002813      0.001317      0.000990      0.001845      0.005036      0.007986      0.006365      0.004906      0.004099      0.005308
  3            2261          8226          4173          4033          1346           633           869          8269      0.752174      0.544203      0.775362      0.784058      0.127464      0.077075      0.147399      0.153965      0.018986      0.010579      0.017223      0.017359      0.031589      0.035130      0.033111      0.033248      0.423551      0.685870      0.698551      0.642754      0.656159      0.730797      0.034469      0.095105      0.095410      0.064664      0.064640      0.055505      0.003182      0.012798      0.010212      0.007156      0.006568      0.006838      0.019882      0.029875      0.028761      0.023101      0.022226      0.017355      0.349275      0.565580      0.577536      0.360507      0.372826      0.598913      0.005859      0.016272      0.012521      0.006510      0.005702      0.012790      0.000835      0.004492      0.001899      0.001144      0.000714      0.002574      0.003813      0.007069      0.005290      0.004163      0.003576      0.005139
  3            1561          9034          5239          5695          1609           776          1006          5866      0.825362      0.532971      0.761232      0.751449      0.147306      0.075537      0.142504      0.142136      0.022836      0.010206      0.015101      0.015271      0.025725      0.035278      0.034026      0.035328      0.446014      0.686957      0.678623      0.625362      0.617029      0.710507      0.039982      0.107910      0.111314      0.066741      0.063573      0.054337      0.004717      0.013744      0.014902      0.006715      0.006298      0.006023      0.022193      0.033781      0.035774      0.025004      0.024347      0.018486      0.396014      0.611594      0.603261      0.335507      0.326449      0.551449      0.008118      0.016715      0.018594      0.005599      0.005402      0.010999      0.001180      0.003511      0.004023      0.000553      0.000664      0.001770      0.004903      0.006492      0.007384      0.003721      0.003638      0.004933
