# Variant positions
# Pop ID	Private	Num Indv	Var	StdErr	P	Var	StdErr	Obs Het	Var	StdErr	Obs Hom	Var	StdErr	Exp Het	Var	StdErr	Exp Hom	Var	StdErr	Pi	Var	StdErr	Fis	Var	StdErr
RRO842	108	1.0000	0.0000	0.0000	0.9780	0.0105	0.0004	0.0440	0.0421	0.0009	0.9560	0.0421	0.0009	0.0220	0.0105	0.0004	0.9780	0.0105	0.0004	0.0440	0.0421	0.0009	0.0000	46.8431	0.0000
RRO843	289	1.0000	0.0000	0.0000	0.9853	0.0071	0.0004	0.0293	0.0285	0.0007	0.9707	0.0285	0.0007	0.0147	0.0071	0.0004	0.9853	0.0071	0.0004	0.0293	0.0285	0.0007	0.0000	47.5640	0.0000
RRO844	137	1.0000	0.0000	0.0000	0.9780	0.0105	0.0004	0.0440	0.0420	0.0009	0.9560	0.0420	0.0009	0.0220	0.0105	0.0004	0.9780	0.0105	0.0004	0.0440	0.0420	0.0009	0.0000	46.8457	0.0000
RRO845	8	1.0000	0.0000	0.0000	0.9849	0.0073	0.0004	0.0301	0.0292	0.0007	0.9699	0.0292	0.0007	0.0151	0.0073	0.0004	0.9849	0.0073	0.0004	0.0301	0.0292	0.0007	0.0000	47.5258	0.0000
RRO846	13	1.0000	0.0000	0.0000	0.9858	0.0069	0.0004	0.0285	0.0277	0.0008	0.9715	0.0277	0.0008	0.0142	0.0069	0.0004	0.9858	0.0069	0.0004	0.0285	0.0277	0.0008	0.0000	47.6056	0.0000
RRO847	10	1.0000	0.0000	0.0000	0.9834	0.0080	0.0004	0.0332	0.0321	0.0008	0.9668	0.0321	0.0008	0.0166	0.0080	0.0004	0.9834	0.0080	0.0004	0.0332	0.0321	0.0008	0.0000	47.3727	0.0000
RRO848	10	1.0000	0.0000	0.0000	0.9848	0.0074	0.0004	0.0304	0.0295	0.0008	0.9696	0.0295	0.0008	0.0152	0.0074	0.0004	0.9848	0.0074	0.0004	0.0304	0.0295	0.0008	0.0000	47.5101	0.0000
RRO849	11	1.0000	0.0000	0.0000	0.9834	0.0080	0.0004	0.0331	0.0320	0.0008	0.9669	0.0320	0.0008	0.0166	0.0080	0.0004	0.9834	0.0080	0.0004	0.0331	0.0320	0.0008	0.0000	47.3780	0.0000
RRO850	17	1.0000	0.0000	0.0000	0.9816	0.0088	0.0004	0.0367	0.0354	0.0008	0.9633	0.0354	0.0008	0.0184	0.0088	0.0004	0.9816	0.0088	0.0004	0.0367	0.0354	0.0008	0.0000	47.2014	0.0000
RRO851	13	1.0000	0.0000	0.0000	0.9841	0.0077	0.0004	0.0317	0.0307	0.0008	0.9683	0.0307	0.0008	0.0159	0.0077	0.0004	0.9841	0.0077	0.0004	0.0317	0.0307	0.0008	0.0000	47.4462	0.0000
CPS901	43	1.0000	0.0000	0.0000	0.9779	0.0106	0.0004	0.0443	0.0423	0.0009	0.9557	0.0423	0.0009	0.0221	0.0106	0.0004	0.9779	0.0106	0.0004	0.0443	0.0423	0.0009	0.0000	46.8320	0.0000
CPS902	25	1.0000	0.0000	0.0000	0.9817	0.0088	0.0004	0.0367	0.0353	0.0008	0.9633	0.0353	0.0008	0.0183	0.0088	0.0004	0.9817	0.0088	0.0004	0.0367	0.0353	0.0008	0.0000	47.2050	0.0000
CPS903	28	1.0000	0.0000	0.0000	0.9810	0.0091	0.0004	0.0380	0.0365	0.0008	0.9620	0.0365	0.0008	0.0190	0.0091	0.0004	0.9810	0.0091	0.0004	0.0380	0.0365	0.0008	0.0000	47.1413	0.0000
CPS904	335	1.0000	0.0000	0.0000	0.9764	0.0112	0.0005	0.0471	0.0449	0.0009	0.9529	0.0449	0.0009	0.0236	0.0112	0.0005	0.9764	0.0112	0.0005	0.0471	0.0449	0.0009	0.0000	46.6916	0.0000
CPS905	325	1.0000	0.0000	0.0000	0.9763	0.0113	0.0005	0.0473	0.0451	0.0009	0.9527	0.0451	0.0009	0.0237	0.0113	0.0005	0.9763	0.0113	0.0005	0.0473	0.0451	0.0009	0.0000	46.6818	0.0000
CPS906	22	1.0000	0.0000	0.0000	0.9834	0.0080	0.0004	0.0331	0.0320	0.0008	0.9669	0.0320	0.0008	0.0166	0.0080	0.0004	0.9834	0.0080	0.0004	0.0331	0.0320	0.0008	0.0000	47.3785	0.0000
CPS907	27	1.0000	0.0000	0.0000	0.9841	0.0077	0.0004	0.0318	0.0308	0.0008	0.9682	0.0308	0.0008	0.0159	0.0077	0.0004	0.9841	0.0077	0.0004	0.0318	0.0308	0.0008	0.0000	47.4427	0.0000
CPS908	28	1.0000	0.0000	0.0000	0.9818	0.0088	0.0004	0.0364	0.0351	0.0008	0.9636	0.0351	0.0008	0.0182	0.0088	0.0004	0.9818	0.0088	0.0004	0.0364	0.0351	0.0008	0.0000	47.2172	0.0000
CPS909	31	1.0000	0.0000	0.0000	0.9797	0.0097	0.0004	0.0405	0.0389	0.0009	0.9595	0.0389	0.0009	0.0203	0.0097	0.0004	0.9797	0.0097	0.0004	0.0405	0.0389	0.0009	0.0000	47.0139	0.0000
CPS910	353	1.0000	0.0000	0.0000	0.9734	0.0126	0.0005	0.0533	0.0504	0.0009	0.9467	0.0504	0.0009	0.0266	0.0126	0.0005	0.9734	0.0126	0.0005	0.0533	0.0504	0.0009	0.0000	46.3897	0.0000
PPNP962	112	1.0000	0.0000	0.0000	0.9792	0.0100	0.0004	0.0415	0.0398	0.0009	0.9585	0.0398	0.0009	0.0208	0.0100	0.0004	0.9792	0.0100	0.0004	0.0415	0.0398	0.0009	0.0000	46.9661	0.0000
PPNP963	15	1.0000	0.0000	0.0000	0.9819	0.0087	0.0004	0.0361	0.0348	0.0008	0.9639	0.0348	0.0008	0.0181	0.0087	0.0004	0.9819	0.0087	0.0004	0.0361	0.0348	0.0008	0.0000	47.2299	0.0000
PPNP964	121	1.0000	0.0000	0.0000	0.9790	0.0101	0.0004	0.0421	0.0403	0.0009	0.9579	0.0403	0.0009	0.0210	0.0101	0.0004	0.9790	0.0101	0.0004	0.0421	0.0403	0.0009	0.0000	46.9387	0.0000
PPNP965	21	1.0000	0.0000	0.0000	0.9837	0.0079	0.0004	0.0327	0.0316	0.0008	0.9673	0.0316	0.0008	0.0163	0.0079	0.0004	0.9837	0.0079	0.0004	0.0327	0.0316	0.0008	0.0000	47.4004	0.0000
PPNP966	187	1.0000	0.0000	0.0000	0.9814	0.0090	0.0004	0.0373	0.0359	0.0009	0.9627	0.0359	0.0009	0.0186	0.0090	0.0004	0.9814	0.0090	0.0004	0.0373	0.0359	0.0009	0.0000	47.1744	0.0000
PPNP967	10	1.0000	0.0000	0.0000	0.9868	0.0064	0.0004	0.0265	0.0258	0.0008	0.9735	0.0258	0.0008	0.0132	0.0064	0.0004	0.9868	0.0064	0.0004	0.0265	0.0258	0.0008	0.0000	47.7035	0.0000
PPNP968	18	1.0000	0.0000	0.0000	0.9878	0.0060	0.0004	0.0245	0.0239	0.0008	0.9755	0.0239	0.0008	0.0122	0.0060	0.0004	0.9878	0.0060	0.0004	0.0245	0.0239	0.0008	0.0000	47.8031	0.0000
PPNP969	14	1.0000	0.0000	0.0000	0.9825	0.0085	0.0004	0.0351	0.0339	0.0008	0.9649	0.0339	0.0008	0.0175	0.0085	0.0004	0.9825	0.0085	0.0004	0.0351	0.0339	0.0008	0.0000	47.2812	0.0000
PPNP970	21	1.0000	0.0000	0.0000	0.9843	0.0076	0.0004	0.0313	0.0303	0.0008	0.9687	0.0303	0.0008	0.0157	0.0076	0.0004	0.9843	0.0076	0.0004	0.0313	0.0303	0.0008	0.0000	47.4668	0.0000
PPNP971	13	1.0000	0.0000	0.0000	0.9864	0.0066	0.0004	0.0273	0.0265	0.0008	0.9727	0.0265	0.0008	0.0136	0.0066	0.0004	0.9864	0.0066	0.0004	0.0273	0.0265	0.0008	0.0000	47.6651	0.0000
FPPI1021	133	1.0000	0.0000	0.0000	0.9825	0.0084	0.0004	0.0350	0.0338	0.0009	0.9650	0.0338	0.0009	0.0175	0.0084	0.0004	0.9825	0.0084	0.0004	0.0350	0.0338	0.0009	0.0000	47.2870	0.0000
FPPI1022	22	1.0000	0.0000	0.0000	0.9840	0.0077	0.0004	0.0319	0.0309	0.0009	0.9681	0.0309	0.0009	0.0160	0.0077	0.0004	0.9840	0.0077	0.0004	0.0319	0.0309	0.0009	0.0000	47.4364	0.0000
FPPI1023	26	1.0000	0.0000	0.0000	0.9840	0.0077	0.0004	0.0320	0.0310	0.0008	0.9680	0.0310	0.0008	0.0160	0.0077	0.0004	0.9840	0.0077	0.0004	0.0320	0.0310	0.0008	0.0000	47.4343	0.0000
FPPI1024	22	1.0000	0.0000	0.0000	0.9843	0.0076	0.0004	0.0314	0.0304	0.0009	0.9686	0.0304	0.0009	0.0157	0.0076	0.0004	0.9843	0.0076	0.0004	0.0314	0.0304	0.0009	0.0000	47.4616	0.0000
FPPI1025	20	1.0000	0.0000	0.0000	0.9852	0.0072	0.0004	0.0295	0.0287	0.0008	0.9705	0.0287	0.0008	0.0148	0.0072	0.0004	0.9852	0.0072	0.0004	0.0295	0.0287	0.0008	0.0000	47.5535	0.0000
FPPI1026	118	1.0000	0.0000	0.0000	0.9793	0.0099	0.0004	0.0413	0.0396	0.0009	0.9587	0.0396	0.0009	0.0207	0.0099	0.0004	0.9793	0.0099	0.0004	0.0413	0.0396	0.0009	0.0000	46.9763	0.0000
FPPI1027	17	1.0000	0.0000	0.0000	0.9861	0.0067	0.0004	0.0278	0.0270	0.0008	0.9722	0.0270	0.0008	0.0139	0.0067	0.0004	0.9861	0.0067	0.0004	0.0278	0.0270	0.0008	0.0000	47.6408	0.0000
FPPI1028	23	1.0000	0.0000	0.0000	0.9836	0.0079	0.0004	0.0328	0.0317	0.0008	0.9672	0.0317	0.0008	0.0164	0.0079	0.0004	0.9836	0.0079	0.0004	0.0328	0.0317	0.0008	0.0000	47.3939	0.0000
FPPI1029	26	1.0000	0.0000	0.0000	0.9839	0.0078	0.0004	0.0321	0.0311	0.0008	0.9679	0.0311	0.0008	0.0161	0.0078	0.0004	0.9839	0.0078	0.0004	0.0321	0.0311	0.0008	0.0000	47.4258	0.0000
FPPI1030	162	1.0000	0.0000	0.0000	0.9811	0.0091	0.0004	0.0378	0.0364	0.0009	0.9622	0.0364	0.0009	0.0189	0.0091	0.0004	0.9811	0.0091	0.0004	0.0378	0.0364	0.0009	0.0000	47.1487	0.0000
CRWA1082	7	1.0000	0.0000	0.0000	0.9842	0.0077	0.0004	0.0317	0.0307	0.0008	0.9683	0.0307	0.0008	0.0158	0.0077	0.0004	0.9842	0.0077	0.0004	0.0317	0.0307	0.0008	0.0000	47.4483	0.0000
CRWA1084	11	1.0000	0.0000	0.0000	0.9853	0.0072	0.0004	0.0295	0.0286	0.0008	0.9705	0.0286	0.0008	0.0147	0.0072	0.0004	0.9853	0.0072	0.0004	0.0295	0.0286	0.0008	0.0000	47.5566	0.0000
CRWA1085	8	1.0000	0.0000	0.0000	0.9818	0.0088	0.0004	0.0363	0.0350	0.0008	0.9637	0.0350	0.0008	0.0182	0.0088	0.0004	0.9818	0.0088	0.0004	0.0363	0.0350	0.0008	0.0000	47.2199	0.0000
CRWA1086	11	1.0000	0.0000	0.0000	0.9877	0.0060	0.0004	0.0246	0.0240	0.0007	0.9754	0.0240	0.0007	0.0123	0.0060	0.0004	0.9877	0.0060	0.0004	0.0246	0.0240	0.0007	0.0000	47.7972	0.0000
CRWA1087	135	1.0000	0.0000	0.0000	0.9781	0.0105	0.0004	0.0438	0.0419	0.0008	0.9562	0.0419	0.0008	0.0219	0.0105	0.0004	0.9781	0.0105	0.0004	0.0438	0.0419	0.0008	0.0000	46.8525	0.0000
CRWA1088	10	1.0000	0.0000	0.0000	0.9827	0.0084	0.0004	0.0346	0.0334	0.0008	0.9654	0.0334	0.0008	0.0173	0.0084	0.0004	0.9827	0.0084	0.0004	0.0346	0.0334	0.0008	0.0000	47.3047	0.0000
CRWA1089	10	1.0000	0.0000	0.0000	0.9829	0.0082	0.0004	0.0341	0.0330	0.0008	0.9659	0.0330	0.0008	0.0171	0.0082	0.0004	0.9829	0.0082	0.0004	0.0341	0.0330	0.0008	0.0000	47.3278	0.0000
CRWA1090	5	1.0000	0.0000	0.0000	0.9780	0.0105	0.0004	0.0440	0.0420	0.0008	0.9560	0.0420	0.0008	0.0220	0.0105	0.0004	0.9780	0.0105	0.0004	0.0440	0.0420	0.0008	0.0000	46.8470	0.0000
CRWA1092	203	1.0000	0.0000	0.0000	0.9760	0.0114	0.0004	0.0480	0.0457	0.0009	0.9520	0.0457	0.0009	0.0240	0.0114	0.0004	0.9760	0.0114	0.0004	0.0480	0.0457	0.0009	0.0000	46.6481	0.0000
CRWA1093	184	1.0000	0.0000	0.0000	0.9768	0.0110	0.0004	0.0463	0.0442	0.0009	0.9537	0.0442	0.0009	0.0232	0.0110	0.0004	0.9768	0.0110	0.0004	0.0463	0.0442	0.0009	0.0000	46.7299	0.0000
PCRA1141	11	1.0000	0.0000	0.0000	0.9808	0.0092	0.0004	0.0385	0.0370	0.0008	0.9615	0.0370	0.0008	0.0192	0.0092	0.0004	0.9808	0.0092	0.0004	0.0385	0.0370	0.0008	0.0000	47.1163	0.0000
PCRA1142	16	1.0000	0.0000	0.0000	0.9773	0.0108	0.0004	0.0455	0.0434	0.0009	0.9545	0.0434	0.0009	0.0227	0.0108	0.0004	0.9773	0.0108	0.0004	0.0455	0.0434	0.0009	0.0000	46.7734	0.0000
PCRA1143	10	1.0000	0.0000	0.0000	0.9768	0.0111	0.0004	0.0464	0.0443	0.0009	0.9536	0.0443	0.0009	0.0232	0.0111	0.0004	0.9768	0.0111	0.0004	0.0464	0.0443	0.0009	0.0000	46.7258	0.0000
PCRA1144	12	1.0000	0.0000	0.0000	0.9744	0.0121	0.0005	0.0511	0.0485	0.0009	0.9489	0.0485	0.0009	0.0256	0.0121	0.0005	0.9744	0.0121	0.0005	0.0511	0.0485	0.0009	0.0000	46.4948	0.0000
PCRA1145	16	1.0000	0.0000	0.0000	0.9807	0.0093	0.0004	0.0386	0.0371	0.0008	0.9614	0.0371	0.0008	0.0193	0.0093	0.0004	0.9807	0.0093	0.0004	0.0386	0.0371	0.0008	0.0000	47.1108	0.0000
PCRA1146	11	1.0000	0.0000	0.0000	0.9781	0.0105	0.0004	0.0438	0.0418	0.0009	0.9562	0.0418	0.0009	0.0219	0.0105	0.0004	0.9781	0.0105	0.0004	0.0438	0.0418	0.0009	0.0000	46.8569	0.0000
PCRA1147	20	1.0000	0.0000	0.0000	0.9792	0.0100	0.0004	0.0416	0.0399	0.0009	0.9584	0.0399	0.0009	0.0208	0.0100	0.0004	0.9792	0.0100	0.0004	0.0416	0.0399	0.0009	0.0000	46.9602	0.0000
PCRA1148	160	1.0000	0.0000	0.0000	0.9745	0.0121	0.0005	0.0510	0.0484	0.0009	0.9490	0.0484	0.0009	0.0255	0.0121	0.0005	0.9745	0.0121	0.0005	0.0510	0.0484	0.0009	0.0000	46.5013	0.0000
PCRA1149	180	1.0000	0.0000	0.0000	0.9710	0.0137	0.0005	0.0580	0.0547	0.0010	0.9420	0.0547	0.0010	0.0290	0.0137	0.0005	0.9710	0.0137	0.0005	0.0580	0.0547	0.0010	0.0000	46.1572	0.0000
PCRA1150	182	1.0000	0.0000	0.0000	0.9718	0.0133	0.0005	0.0564	0.0532	0.0009	0.9436	0.0532	0.0009	0.0282	0.0133	0.0005	0.9718	0.0133	0.0005	0.0564	0.0532	0.0009	0.0000	46.2365	0.0000
DHFA1202	28	1.0000	0.0000	0.0000	0.9751	0.0118	0.0005	0.0499	0.0474	0.0010	0.9501	0.0474	0.0010	0.0249	0.0118	0.0005	0.9751	0.0118	0.0005	0.0499	0.0474	0.0010	0.0000	46.5571	0.0000
DHFA1203	36	1.0000	0.0000	0.0000	0.9765	0.0112	0.0005	0.0470	0.0448	0.0010	0.9530	0.0448	0.0010	0.0235	0.0112	0.0005	0.9765	0.0112	0.0005	0.0470	0.0448	0.0010	0.0000	46.6993	0.0000
DHFA1204	29	1.0000	0.0000	0.0000	0.9730	0.0128	0.0005	0.0539	0.0510	0.0010	0.9461	0.0510	0.0010	0.0270	0.0128	0.0005	0.9730	0.0128	0.0005	0.0539	0.0510	0.0010	0.0000	46.3594	0.0000
DHFA1205	30	1.0000	0.0000	0.0000	0.9763	0.0113	0.0005	0.0473	0.0451	0.0010	0.9527	0.0451	0.0010	0.0237	0.0113	0.0005	0.9763	0.0113	0.0005	0.0473	0.0451	0.0010	0.0000	46.6822	0.0000
DHFA1206	30	1.0000	0.0000	0.0000	0.9708	0.0138	0.0005	0.0585	0.0550	0.0011	0.9415	0.0550	0.0011	0.0292	0.0138	0.0005	0.9708	0.0138	0.0005	0.0585	0.0550	0.0011	0.0000	46.1368	0.0000
DHFA1207	284	1.0000	0.0000	0.0000	0.9635	0.0169	0.0006	0.0730	0.0676	0.0011	0.9270	0.0676	0.0011	0.0365	0.0169	0.0006	0.9635	0.0169	0.0006	0.0730	0.0676	0.0011	0.0000	45.4254	0.0000
DHFA1208	33	1.0000	0.0000	0.0000	0.9709	0.0137	0.0005	0.0581	0.0548	0.0010	0.9419	0.0548	0.0010	0.0291	0.0137	0.0005	0.9709	0.0137	0.0005	0.0581	0.0548	0.0010	0.0000	46.1520	0.0000
DHFA1209	319	1.0000	0.0000	0.0000	0.9741	0.0123	0.0005	0.0518	0.0491	0.0010	0.9482	0.0491	0.0010	0.0259	0.0123	0.0005	0.9741	0.0123	0.0005	0.0518	0.0491	0.0010	0.0000	46.4621	0.0000
DHFA1210	297	1.0000	0.0000	0.0000	0.9641	0.0167	0.0006	0.0719	0.0667	0.0011	0.9281	0.0667	0.0011	0.0359	0.0167	0.0006	0.9641	0.0167	0.0006	0.0719	0.0667	0.0011	0.0000	45.4802	0.0000
DHFA1211	27	1.0000	0.0000	0.0000	0.9713	0.0135	0.0005	0.0574	0.0541	0.0010	0.9426	0.0541	0.0010	0.0287	0.0135	0.0005	0.9713	0.0135	0.0005	0.0574	0.0541	0.0010	0.0000	46.1894	0.0000
# All positions (variant and fixed)
# Pop ID	Private	Sites	Variant Sites	Polymorphic Sites	% Polymorphic Loci	Num Indv	Var	StdErr	P	Var	StdErr	Obs Het	Var	StdErr	Obs Hom	Var	StdErr	Exp Het	Var	StdErr	Exp Hom	Var	StdErr	Pi	Var	StdErr	Fis	Var	StdErr
TGCP1	49	2802828.0000	26928.0000	1406.0000	0.0502	1.0000	0.0000	0.0000	0.9997	0.0001	0.0000	0.0005	0.0005	0.0000	0.9995	0.0005	0.0000	0.0003	0.0001	0.0000	0.9997	0.0001	0.0000	0.0005	0.0005	0.0000	0.0000	48.9754	0.0000
TGCP2	48	2736310.0000	26251.0000	1402.0000	0.0512	1.0000	0.0000	0.0000	0.9997	0.0001	0.0000	0.0005	0.0005	0.0000	0.9995	0.0005	0.0000	0.0003	0.0001	0.0000	0.9997	0.0001	0.0000	0.0005	0.0005	0.0000	0.0000	48.9749	0.0000
TGCP3	5	2687406.0000	25742.0000	1142.0000	0.0425	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.9996	0.0004	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.0000	48.9792	0.0000
TGCP4	4	2692725.0000	25794.0000	1127.0000	0.0419	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.9996	0.0004	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.0000	48.9795	0.0000
TGCP5	4	2695682.0000	25824.0000	1141.0000	0.0423	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.9996	0.0004	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.0000	48.9793	0.0000
TGCP6	2	2694526.0000	25822.0000	1157.0000	0.0429	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.9996	0.0004	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.0000	48.9790	0.0000
TGCP7	3	2697875.0000	25872.0000	1154.0000	0.0428	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.9996	0.0004	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.0000	48.9791	0.0000
TGCP8	1	2695686.0000	25821.0000	1073.0000	0.0398	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.9996	0.0004	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.0000	48.9805	0.0000
TGCP9	33	2718921.0000	26074.0000	1159.0000	0.0426	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.9996	0.0004	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.0000	48.9791	0.0000
TGCP10	6	2691827.0000	25779.0000	1127.0000	0.0419	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.9996	0.0004	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.0000	48.9795	0.0000
MRLP123	223	5947944.0000	53018.0000	2067.0000	0.0348	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0003	0.0003	0.0000	0.9997	0.0003	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0003	0.0003	0.0000	0.0000	48.9830	0.0000
MRLP124	195	5835060.0000	51137.0000	1989.0000	0.0341	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0003	0.0003	0.0000	0.9997	0.0003	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0003	0.0003	0.0000	0.0000	48.9833	0.0000
MRLP125	237	5951485.0000	52985.0000	1809.0000	0.0304	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0003	0.0003	0.0000	0.9997	0.0003	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0003	0.0003	0.0000	0.0000	48.9851	0.0000
MRLP126	9	5797585.0000	51311.0000	1627.0000	0.0281	1.0000	0.0000	0.0000	0.9999	0.0001	0.0000	0.0003	0.0003	0.0000	0.9997	0.0003	0.0000	0.0001	0.0001	0.0000	0.9999	0.0001	0.0000	0.0003	0.0003	0.0000	0.0000	48.9863	0.0000
MRLP127	12	5759859.0000	50598.0000	1788.0000	0.0310	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0003	0.0003	0.0000	0.9997	0.0003	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0003	0.0003	0.0000	0.0000	48.9848	0.0000
MRLP128	10	5780738.0000	50309.0000	1586.0000	0.0274	1.0000	0.0000	0.0000	0.9999	0.0001	0.0000	0.0003	0.0003	0.0000	0.9997	0.0003	0.0000	0.0001	0.0001	0.0000	0.9999	0.0001	0.0000	0.0003	0.0003	0.0000	0.0000	48.9866	0.0000
MRLP129	10	5568482.0000	48299.0000	1444.0000	0.0259	1.0000	0.0000	0.0000	0.9999	0.0001	0.0000	0.0003	0.0003	0.0000	0.9997	0.0003	0.0000	0.0001	0.0001	0.0000	0.9999	0.0001	0.0000	0.0003	0.0003	0.0000	0.0000	48.9873	0.0000
MRLP130	10	5464666.0000	46636.0000	1478.0000	0.0270	1.0000	0.0000	0.0000	0.9999	0.0001	0.0000	0.0003	0.0003	0.0000	0.9997	0.0003	0.0000	0.0001	0.0001	0.0000	0.9999	0.0001	0.0000	0.0003	0.0003	0.0000	0.0000	48.9868	0.0000
STT183	111	5864800.0000	52706.0000	1920.0000	0.0327	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0003	0.0003	0.0000	0.9997	0.0003	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0003	0.0003	0.0000	0.0000	48.9840	0.0000
STT184	133	5851541.0000	52505.0000	1957.0000	0.0334	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0003	0.0003	0.0000	0.9997	0.0003	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0003	0.0003	0.0000	0.0000	48.9836	0.0000
STT185	11	4872270.0000	39662.0000	958.0000	0.0197	1.0000	0.0000	0.0000	0.9999	0.0000	0.0000	0.0002	0.0002	0.0000	0.9998	0.0002	0.0000	0.0001	0.0000	0.0000	0.9999	0.0000	0.0000	0.0002	0.0002	0.0000	0.0000	48.9904	0.0000
STT186	13	4880877.0000	39735.0000	1083.0000	0.0222	1.0000	0.0000	0.0000	0.9999	0.0001	0.0000	0.0002	0.0002	0.0000	0.9998	0.0002	0.0000	0.0001	0.0001	0.0000	0.9999	0.0001	0.0000	0.0002	0.0002	0.0000	0.0000	48.9891	0.0000
STT187	9	5109652.0000	42394.0000	1187.0000	0.0232	1.0000	0.0000	0.0000	0.9999	0.0001	0.0000	0.0002	0.0002	0.0000	0.9998	0.0002	0.0000	0.0001	0.0001	0.0000	0.9999	0.0001	0.0000	0.0002	0.0002	0.0000	0.0000	48.9886	0.0000
STT188	14	5787054.0000	51826.0000	1751.0000	0.0303	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0003	0.0003	0.0000	0.9997	0.0003	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0003	0.0003	0.0000	0.0000	48.9852	0.0000
STT189	133	5959695.0000	53874.0000	2045.0000	0.0343	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0003	0.0003	0.0000	0.9997	0.0003	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0003	0.0003	0.0000	0.0000	48.9832	0.0000
STT190	7	5067323.0000	42140.0000	1146.0000	0.0226	1.0000	0.0000	0.0000	0.9999	0.0001	0.0000	0.0002	0.0002	0.0000	0.9998	0.0002	0.0000	0.0001	0.0001	0.0000	0.9999	0.0001	0.0000	0.0002	0.0002	0.0000	0.0000	48.9889	0.0000
STT191	9	5267321.0000	44403.0000	1240.0000	0.0235	1.0000	0.0000	0.0000	0.9999	0.0001	0.0000	0.0002	0.0002	0.0000	0.9998	0.0002	0.0000	0.0001	0.0001	0.0000	0.9999	0.0001	0.0000	0.0002	0.0002	0.0000	0.0000	48.9885	0.0000
STT192	11	5036157.0000	41533.0000	1001.0000	0.0199	1.0000	0.0000	0.0000	0.9999	0.0000	0.0000	0.0002	0.0002	0.0000	0.9998	0.0002	0.0000	0.0001	0.0000	0.0000	0.9999	0.0000	0.0000	0.0002	0.0002	0.0000	0.0000	48.9903	0.0000
FSSP241	111	5462509.0000	46460.0000	1592.0000	0.0291	1.0000	0.0000	0.0000	0.9999	0.0001	0.0000	0.0003	0.0003	0.0000	0.9997	0.0003	0.0000	0.0001	0.0001	0.0000	0.9999	0.0001	0.0000	0.0003	0.0003	0.0000	0.0000	48.9857	0.0000
FSSP242	12	4662434.0000	38061.0000	826.0000	0.0177	1.0000	0.0000	0.0000	0.9999	0.0000	0.0000	0.0002	0.0002	0.0000	0.9998	0.0002	0.0000	0.0001	0.0000	0.0000	0.9999	0.0000	0.0000	0.0002	0.0002	0.0000	0.0000	48.9913	0.0000
FSSP243	123	5360151.0000	45027.0000	1476.0000	0.0275	1.0000	0.0000	0.0000	0.9999	0.0001	0.0000	0.0003	0.0003	0.0000	0.9997	0.0003	0.0000	0.0001	0.0001	0.0000	0.9999	0.0001	0.0000	0.0003	0.0003	0.0000	0.0000	48.9865	0.0000
