scenario      C1            C2            C3            C4            t2           CA2            t1           CA1         HP0_1_1       HP0_1_2       HP0_1_3       HP0_1_4       HM1_1_1       HM1_1_2       HM1_1_3       HM1_1_4       HV1_1_1       HV1_1_2       HV1_1_3       HV1_1_4       HMO_1_1       HMO_1_2       HMO_1_3       HMO_1_4      FP0_1_1&2     FP0_1_1&3     FP0_1_1&4     FP0_1_2&3     FP0_1_2&4     FP0_1_3&4     FM1_1_1&2     FM1_1_1&3     FM1_1_1&4     FM1_1_2&3     FM1_1_2&4     FM1_1_3&4     FV1_1_1&2     FV1_1_1&3     FV1_1_1&4     FV1_1_2&3     FV1_1_2&4     FV1_1_3&4     FMO_1_1&2     FMO_1_1&3     FMO_1_1&4     FMO_1_2&3     FMO_1_2&4     FMO_1_3&4     NP0_1_1&2     NP0_1_1&3     NP0_1_1&4     NP0_1_2&3     NP0_1_2&4     NP0_1_3&4     NM1_1_1&2     NM1_1_1&3     NM1_1_1&4     NM1_1_2&3     NM1_1_2&4     NM1_1_3&4     NV1_1_1&2     NV1_1_1&3     NV1_1_1&4     NV1_1_2&3     NV1_1_2&4     NV1_1_3&4     NMO_1_1&2     NMO_1_1&3     NMO_1_1&4     NMO_1_2&3     NMO_1_2&4     NMO_1_3&4   
  3            2480          8753          4511          5765          1247           920           788          3296      0.737319      0.542391      0.759420      0.745290      0.135880      0.088888      0.167601      0.155855      0.022961      0.014719      0.020831      0.020232      0.035693      0.040676      0.040321      0.039698      0.458333      0.680797      0.665942      0.651087      0.637319      0.722464      0.033084      0.100752      0.092589      0.068765      0.064401      0.046847      0.002710      0.011903      0.011215      0.007369      0.006791      0.004162      0.017980      0.032160      0.030930      0.023993      0.023357      0.016057      0.359058      0.550000      0.536957      0.363406      0.352174      0.564130      0.006128      0.016791      0.016146      0.007866      0.007547      0.010480      0.000653      0.003492      0.003292      0.001301      0.001117      0.001040      0.003928      0.007556      0.007476      0.005007      0.004889      0.004575
  3            3562          9242          4667          4586          1456          1705           636          7166      0.649275      0.513043      0.740942      0.741304      0.141628      0.105018      0.185107      0.193573      0.021276      0.016089      0.023435      0.024271      0.049672      0.051139      0.047954      0.050077      0.447464      0.628623      0.634058      0.623188      0.631522      0.714855      0.030674      0.089596      0.094569      0.071049      0.073047      0.065739      0.002128      0.010788      0.012187      0.007478      0.008593      0.008388      0.017026      0.033274      0.034607      0.026772      0.026916      0.022247      0.319928      0.474638      0.477174      0.346014      0.351812      0.569203      0.005124      0.014715      0.015907      0.010359      0.010338      0.019610      0.000530      0.002158      0.002793      0.001598      0.001824      0.003530      0.003486      0.007736      0.008322      0.006774      0.006708      0.008491
  3            2481          8930          3892          4889          1555          1128           687          3876      0.721014      0.528261      0.768841      0.728985      0.149992      0.093520      0.191547      0.165032      0.022714      0.015184      0.023882      0.019748      0.041845      0.044117      0.044278      0.044726      0.460507      0.661232      0.623188      0.657246      0.618841      0.702899      0.030348      0.116643      0.104070      0.092082      0.079119      0.069316      0.002133      0.018016      0.013859      0.013895      0.009357      0.010818      0.016438      0.039515      0.039215      0.031561      0.030157      0.024964      0.360870      0.546739      0.507609      0.362681      0.325725      0.560870      0.005556      0.024001      0.019350      0.013207      0.010660      0.021899      0.000452      0.005240      0.003976      0.002938      0.001979      0.005250      0.003553      0.010879      0.009528      0.008417      0.007188      0.009624
  3            2847          8865          3953          4978          1312          1186          1038          1121      0.703261      0.569203      0.748551      0.746014      0.141887      0.099429      0.179915      0.172717      0.023593      0.017794      0.021860      0.022089      0.042103      0.042834      0.045240      0.043868      0.455072      0.648551      0.651087      0.655072      0.650000      0.716304      0.037723      0.111510      0.103030      0.087865      0.075796      0.061091      0.004034      0.017051      0.015347      0.011689      0.009345      0.008035      0.020652      0.039190      0.035949      0.030307      0.026529      0.021183      0.352899      0.511957      0.510507      0.386594      0.386232      0.569203      0.009102      0.023590      0.019987      0.014121      0.010586      0.017946      0.001580      0.006287      0.004818      0.003207      0.001718      0.003261      0.005890      0.011513      0.009784      0.008667      0.006497      0.007737
  3            3101          8560          8113          4689          1898          1921           800          7408      0.686232      0.561957      0.688768      0.743841      0.153129      0.120189      0.171285      0.195440      0.024732      0.020485      0.021921      0.024371      0.048047      0.052648      0.053309      0.050064      0.479348      0.597101      0.646739      0.584058      0.624275      0.679348      0.037238      0.097757      0.112140      0.074967      0.086478      0.068223      0.002922      0.012644      0.017159      0.008318      0.012817      0.010616      0.019442      0.039386      0.039615      0.031182      0.032492      0.026300      0.379710      0.461957      0.509783      0.346014      0.389855      0.514855      0.008111      0.019623      0.024292      0.012337      0.015298      0.021510      0.000864      0.004117      0.005892      0.002119      0.003411      0.004914      0.005031      0.010558      0.011908      0.008068      0.009334      0.010451
  3            3202          7831          3844          3349          1257           931           722          6541      0.686232      0.563768      0.774275      0.784058      0.111733      0.083233      0.162988      0.169108      0.016479      0.012302      0.019664      0.021105      0.035058      0.036309      0.036791      0.036517      0.451812      0.659420      0.675362      0.655435      0.665942      0.726087      0.029965      0.088741      0.094077      0.070240      0.072881      0.062336      0.001994      0.010761      0.014337      0.007464      0.010133      0.007642      0.016459      0.030223      0.030541      0.024202      0.024347      0.020553      0.334058      0.506159      0.516304      0.387319      0.401087      0.603261      0.004602      0.011878      0.014415      0.006958      0.008615      0.016240      0.000478      0.001972      0.003209      0.001034      0.001596      0.002621      0.003065      0.005866      0.006973      0.004263      0.005160      0.006449
  3            3228          9424          3712          4353          1340          1663           908          7445      0.667391      0.497826      0.757971      0.746377      0.159556      0.110589      0.201533      0.199326      0.024715      0.019505      0.024479      0.025188      0.053070      0.055535      0.048777      0.050554      0.403986      0.655797      0.645290      0.648188      0.637681      0.734420      0.039468      0.104591      0.102834      0.076262      0.075883      0.088199      0.003872      0.014687      0.014542      0.010225      0.009848      0.015282      0.023581      0.036001      0.036476      0.026830      0.027494      0.026715      0.288768      0.513043      0.502174      0.355072      0.343841      0.589493      0.009159      0.022490      0.022209      0.012448      0.012515      0.029122      0.001360      0.004772      0.005052      0.002186      0.002482      0.008143      0.006514      0.010952      0.011056      0.008028      0.008212      0.011965
  3            1500          7437          2867          2340           846          1350           493          2956      0.707246      0.457609      0.725362      0.738406      0.177537      0.110608      0.198991      0.210514      0.027542      0.019408      0.024767      0.026598      0.051975      0.059993      0.054650      0.055069      0.389855      0.644565      0.655072      0.623188      0.623913      0.697826      0.039726      0.116380      0.127516      0.076224      0.087045      0.080899      0.004461      0.017126      0.020769      0.008165      0.012834      0.012480      0.024268      0.041366      0.043984      0.028722      0.032736      0.027318      0.305435      0.526087      0.533333      0.298188      0.305797      0.561232      0.010937      0.026970      0.030728      0.011827      0.014533      0.026206      0.001746      0.005996      0.007226      0.002015      0.002863      0.005639      0.007597      0.012782      0.014340      0.008301      0.010099      0.011508
  3            2493          8438          3996          2989          1262          1096           622          6475      0.690942      0.506522      0.745652      0.783333      0.131799      0.094763      0.173956      0.195379      0.021025      0.015460      0.021314      0.024853      0.040734      0.046763      0.044245      0.042332      0.423551      0.660145      0.685145      0.630797      0.663043      0.734058      0.030624      0.098782      0.106283      0.070315      0.075576      0.077900      0.002623      0.013396      0.017201      0.008157      0.011071      0.012155      0.017709      0.033572      0.033464      0.025960      0.025466      0.023963      0.311957      0.508696      0.538406      0.332246      0.363406      0.598551      0.005946      0.017409      0.021221      0.009215      0.011009      0.023700      0.000777      0.003459      0.005108      0.001458      0.002115      0.005181      0.004093      0.008553      0.009795      0.006154      0.007008      0.009532
  3            2679          7914          3634          4535          1159          2452           604          4218      0.632609      0.509058      0.703623      0.669928      0.180604      0.138589      0.220150      0.203437      0.029329      0.024789      0.026324      0.024988      0.066352      0.068039      0.065247      0.067149      0.459420      0.621377      0.594203      0.615580      0.590580      0.673188      0.037464      0.109695      0.100720      0.085062      0.079118      0.076031      0.002964      0.015028      0.012660      0.010639      0.008788      0.011339      0.020320      0.041533      0.040872      0.032700      0.032392      0.028787      0.326087      0.461232      0.436957      0.350725      0.326087      0.507971      0.009630      0.024555      0.023226      0.016464      0.015564      0.027241      0.001142      0.005030      0.005009      0.003116      0.002838      0.006117      0.006493      0.013238      0.013094      0.010690      0.010489      0.013413
  3            3774          9626          4868          4362          1686           765           957          1190      0.707971      0.593478      0.768116      0.780797      0.114065      0.084062      0.154978      0.162084      0.018573      0.014739      0.017653      0.019423      0.033310      0.034173      0.035937      0.035529      0.477174      0.661232      0.671014      0.660145      0.665580      0.722826      0.026759      0.104896      0.105372      0.090880      0.092198      0.060450      0.002187      0.016167      0.017428      0.013875      0.015358      0.007670      0.014000      0.035535      0.034666      0.030886      0.030833      0.020347      0.370652      0.509420      0.521739      0.395652      0.407971      0.589493      0.004930      0.018037      0.019801      0.013248      0.014961      0.016087      0.000739      0.005431      0.005822      0.003850      0.004334      0.002976      0.003102      0.008849      0.009470      0.008006      0.008863      0.006609
  3            1542          8760          4625          5820          1093          1837           723          4364      0.744565      0.489130      0.715217      0.669565      0.194486      0.116247      0.198739      0.180932      0.029513      0.021282      0.025358      0.023798      0.049678      0.059387      0.056598      0.059786      0.426449      0.653261      0.613406      0.633333      0.594565      0.692029      0.045299      0.120578      0.105539      0.070632      0.064830      0.056740      0.005848      0.019913      0.014358      0.007859      0.006133      0.007676      0.026014      0.041809      0.040801      0.025898      0.026284      0.021175      0.350725      0.552899      0.512681      0.329710      0.288768      0.509420      0.012465      0.029730      0.024623      0.011527      0.009780      0.018405      0.002093      0.007185      0.005688      0.001694      0.001323      0.003344      0.008093      0.013303      0.011999      0.007731      0.006956      0.009076
  3            3894          7598          3751          4224          1293           509           698          4861      0.688406      0.586232      0.801812      0.790217      0.093299      0.072240      0.150060      0.142508      0.013957      0.009843      0.017180      0.014844      0.029071      0.029891      0.029740      0.029896      0.461232      0.703261      0.689493      0.695652      0.674275      0.749638      0.025312      0.086439      0.083589      0.072474      0.068245      0.053398      0.001348      0.011669      0.009222      0.009746      0.007098      0.006684      0.013665      0.025650      0.025955      0.022057      0.022229      0.016522      0.338768      0.521739      0.506884      0.421014      0.407246      0.623188      0.002899      0.010182      0.009026      0.007205      0.006274      0.013432      0.000202      0.002469      0.001883      0.001721      0.001084      0.002916      0.001917      0.004870      0.004451      0.004171      0.003719      0.005061
  3            3835          9014          3652          4244          1219          1816           707          4683      0.626449      0.525000      0.757971      0.729348      0.140534      0.114744      0.201777      0.189349      0.022959      0.020237      0.024829      0.022653      0.052496      0.054503      0.048836      0.051248      0.430797      0.655072      0.630797      0.665942      0.636957      0.719565      0.031302      0.096290      0.093955      0.079196      0.076867      0.072252      0.002531      0.014285      0.012294      0.010193      0.008971      0.009892      0.017908      0.033213      0.034688      0.026456      0.027906      0.023822      0.299275      0.479348      0.452536      0.384420      0.358333      0.576812      0.006439      0.019072      0.017322      0.012946      0.011960      0.021542      0.000732      0.004070      0.003392      0.002392      0.001873      0.004217      0.004512      0.009930      0.009483      0.007969      0.007674      0.009124
  3            3341          8243          3832          3681          1475          1306           704          8388      0.669203      0.530072      0.768478      0.769203      0.128953      0.100244      0.178751      0.181750      0.020836      0.016319      0.020823      0.022614      0.042657      0.047107      0.041385      0.041947      0.440942      0.666304      0.670652      0.651087      0.642029      0.719565      0.030099      0.094652      0.095463      0.073139      0.073883      0.063786      0.002113      0.011491      0.012448      0.007516      0.009082      0.008108      0.016904      0.031585      0.031441      0.025519      0.026448      0.021054      0.314130      0.502536      0.504348      0.371377      0.369565      0.602174      0.005035      0.014994      0.016044      0.009498      0.010723      0.018527      0.000530      0.002745      0.003244      0.001509      0.001909      0.003436      0.003454      0.007459      0.007952      0.005978      0.006760      0.007384
  3            2854          8379          4030          4210          1225           622           793          2163      0.729710      0.569565      0.792391      0.774638      0.101791      0.069843      0.145745      0.144416      0.015293      0.009206      0.014539      0.015729      0.027513      0.030063      0.030258      0.032546      0.465217      0.701449      0.684420      0.688768      0.674275      0.744203      0.027651      0.095653      0.094428      0.077010      0.073924      0.056631      0.001998      0.011857      0.011561      0.009860      0.009025      0.006682      0.014837      0.028557      0.029800      0.023968      0.024079      0.017748      0.355797      0.551449      0.536594      0.394203      0.380072      0.605072      0.003958      0.012318      0.011486      0.007541      0.006876      0.012809      0.000369      0.002863      0.002310      0.001688      0.001286      0.002317      0.002550      0.005525      0.005327      0.004568      0.004263      0.005063
  3            3422          8878          4742          9662          1535          2599           722          9866      0.664855      0.537319      0.742029      0.657246      0.161938      0.125919      0.208466      0.171543      0.026376      0.021635      0.026960      0.022280      0.054273      0.058260      0.053778      0.058797      0.482971      0.652174      0.601449      0.642391      0.582246      0.688768      0.038818      0.097771      0.083261      0.079543      0.062253      0.065299      0.003445      0.013086      0.009110      0.010073      0.005100      0.008659      0.020126      0.034007      0.033184      0.028445      0.026006      0.023541      0.356159      0.506884      0.438043      0.387681      0.320290      0.503986      0.009111      0.018708      0.014367      0.013719      0.009379      0.018690      0.001146      0.003095      0.002725      0.002261      0.001209      0.003234      0.005866      0.009225      0.008079      0.008400      0.006378      0.009277
  3            2722          8894          3215          2418          1193          2246           839          1776      0.665580      0.466667      0.715580      0.742754      0.173986      0.123051      0.229267      0.230808      0.027501      0.021712      0.026693      0.027340      0.058184      0.065627      0.065208      0.059374      0.392754      0.624275      0.645290      0.607609      0.620652      0.684058      0.041101      0.139349      0.144404      0.098550      0.110416      0.109415      0.004383      0.023791      0.029433      0.015267      0.019590      0.018944      0.025048      0.052357      0.051221      0.038670      0.041886      0.037661      0.285145      0.485870      0.507246      0.308696      0.326812      0.566667      0.011583      0.034557      0.039530      0.018263      0.023911      0.042003      0.001767      0.008350      0.011630      0.003648      0.006312      0.010462      0.008280      0.017767      0.019479      0.012632      0.016097      0.018201
  3            3451          9124          5216          4063          1098           952           672          9473      0.682246      0.540942      0.775725      0.785145      0.110243      0.080171      0.154147      0.160516      0.018137      0.012629      0.018794      0.019779      0.035030      0.036803      0.034571      0.034488      0.446014      0.695652      0.696014      0.687319      0.686232      0.761232      0.025096      0.074990      0.083540      0.057837      0.066806      0.057311      0.001677      0.006858      0.009702      0.004812      0.007114      0.007086      0.013921      0.022823      0.025395      0.018085      0.020962      0.016217      0.311957      0.518116      0.519928      0.380435      0.381159      0.614130      0.003647      0.008525      0.011890      0.004987      0.006921      0.013332      0.000436      0.001087      0.002279      0.000513      0.001028      0.002281      0.002510      0.004108      0.005708      0.003090      0.004283      0.005144
  3            1972          8397          3250          4620          1193           855           566          5708      0.738043      0.522101      0.776812      0.747826      0.138231      0.085355      0.177760      0.157793      0.021032      0.013341      0.020947      0.018290      0.036210      0.040791      0.039674      0.039791      0.437681      0.677899      0.653261      0.659420      0.626449      0.714130      0.031242      0.099805      0.096242      0.072265      0.068951      0.059295      0.002304      0.012320      0.012528      0.007610      0.008555      0.006601      0.017613      0.032147      0.033371      0.024612      0.025757      0.020646      0.348188      0.565217      0.536957      0.358696      0.331159      0.580072      0.005633      0.015444      0.015464      0.007333      0.008166      0.015471      0.000569      0.002824      0.003738      0.000901      0.001639      0.002491      0.003673      0.006715      0.007160      0.004705      0.005465      0.006502
  3            4211          9678          5573          5418          1776          2258           774          9928      0.635145      0.552174      0.730072      0.742029      0.143289      0.113801      0.185738      0.187402      0.022338      0.018390      0.023469      0.024588      0.052280      0.050963      0.050136      0.048344      0.457609      0.619203      0.629710      0.614130      0.626812      0.702536      0.033675      0.091059      0.093294      0.077409      0.080681      0.071269      0.002313      0.011915      0.012062      0.009561      0.011322      0.010011      0.018314      0.034675      0.034546      0.029870      0.030109      0.025332      0.334783      0.453261      0.463043      0.378985      0.386594      0.553986      0.006110      0.015775      0.017497      0.012950      0.015263      0.022175      0.000571      0.002903      0.003129      0.002314      0.003140      0.004249      0.004064      0.008630      0.009395      0.008051      0.009362      0.009907
  3            1951          8324          4720          4370           975           805           700          2247      0.742754      0.560870      0.738043      0.749638      0.132914      0.085042      0.151660      0.157034      0.021470      0.014896      0.018734      0.019409      0.034192      0.037345      0.039728      0.039315      0.469203      0.661957      0.669565      0.671014      0.671377      0.713406      0.033000      0.091472      0.098896      0.064210      0.070345      0.046888      0.003330      0.010582      0.014253      0.005612      0.007622      0.005407      0.017564      0.030921      0.032679      0.021124      0.023117      0.016802      0.376812      0.535507      0.544565      0.364855      0.372826      0.548188      0.007309      0.014056      0.018783      0.005884      0.007899      0.012343      0.001221      0.002847      0.005326      0.000638      0.001618      0.002368      0.004555      0.006529      0.008554      0.003737      0.004954      0.005577
  3            3327          9513          5166          6244          1915          1765           901          5914      0.689855      0.548188      0.760145      0.720290      0.146571      0.104138      0.184215      0.170256      0.023022      0.017007      0.021009      0.020236      0.045458      0.047051      0.044185      0.047622      0.470652      0.661957      0.628986      0.642391      0.610145      0.689855      0.035224      0.106091      0.097981      0.085340      0.078320      0.066291      0.002870      0.014492      0.012055      0.011219      0.009555      0.009846      0.018710      0.035863      0.036352      0.030518      0.030533      0.024451      0.356884      0.517754      0.481884      0.381884      0.348188      0.553261      0.006665      0.018154      0.015630      0.011651      0.010766      0.019104      0.000728      0.003999      0.003212      0.002202      0.002153      0.004663      0.004286      0.008755      0.008098      0.007202      0.007018      0.008562
  3            2006          8988          8443          4660          1431          1786           813          3368      0.738406      0.545290      0.664130      0.723551      0.185264      0.116939      0.165147      0.188561      0.028564      0.020080      0.020999      0.022959      0.048464      0.053173      0.055468      0.052128      0.481522      0.594203      0.647826      0.568478      0.613406      0.676812      0.046851      0.105942      0.122817      0.066989      0.081529      0.055163      0.006332      0.013606      0.018381      0.005537      0.009876      0.006150      0.024376      0.042991      0.043253      0.028907      0.031519      0.021765      0.401087      0.489855      0.543116      0.312681      0.361594      0.487681      0.013588      0.024946      0.029548      0.009153      0.012599      0.014884      0.002777      0.005928      0.007379      0.001173      0.002179      0.002289      0.008138      0.012726      0.013500      0.006295      0.008043      0.007631
  3            3284          8898          5028          4459          1705           182           974          1912      0.737681      0.611957      0.794565      0.801812      0.088545      0.061747      0.116592      0.113844      0.011925      0.006644      0.009508      0.009088      0.023227      0.023961      0.023952      0.022562      0.488768      0.686957      0.693478      0.673188      0.678986      0.746377      0.028538      0.086902      0.084992      0.068573      0.065018      0.042342      0.002138      0.010210      0.010166      0.007340      0.006585      0.003949      0.014672      0.027204      0.026052      0.022411      0.020872      0.013746      0.386232      0.539493      0.546014      0.413768      0.420652      0.605435      0.003370      0.008476      0.008669      0.004968      0.004759      0.005994      0.000237      0.001771      0.002411      0.000824      0.000890      0.000537      0.002069      0.003903      0.003935      0.002913      0.002757      0.002365
  3             951          6408          2623          1153           457          1025           374          2325      0.697101      0.407971      0.688768      0.760507      0.188192      0.109050      0.194126      0.241070      0.028354      0.020567      0.025310      0.028721      0.057003      0.064561      0.060418      0.057735      0.345290      0.632609      0.688768      0.642391      0.676812      0.713768      0.040664      0.102337      0.128305      0.060392      0.082372      0.072879      0.004953      0.012730      0.020967      0.005295      0.011127      0.010720      0.026712      0.037598      0.039933      0.021597      0.026622      0.024557      0.248913      0.510507      0.569565      0.254348      0.306159      0.576449      0.011581      0.023540      0.035048      0.007698      0.014828      0.027729      0.001853      0.004551      0.007994      0.000850      0.002676      0.005576      0.008698      0.011523      0.015086      0.005740      0.010288      0.011775
  3            1742          7160          3885          3546           948           821           607          3349      0.730797      0.526087      0.752899      0.749275      0.144813      0.091884      0.165565      0.164956      0.022380      0.015669      0.020754      0.022048      0.038984      0.043545      0.040911      0.041359      0.432609      0.666667      0.659058      0.662681      0.648551      0.726449      0.034784      0.092006      0.098782      0.064433      0.067505      0.054673      0.003471      0.011149      0.013575      0.005469      0.007041      0.006432      0.019786      0.030669      0.033679      0.021734      0.023725      0.017392      0.344928      0.546014      0.542754      0.352174      0.348913      0.570290      0.008445      0.017548      0.020875      0.006875      0.008477      0.013716      0.001413      0.004285      0.004809      0.000890      0.001279      0.002490      0.005532      0.007967      0.009545      0.004454      0.005519      0.005894
  3            3682          9670          4613          5690          1570          1675           847          6858      0.671739      0.536957      0.761957      0.729710      0.139139      0.104200      0.196235      0.176557      0.022010      0.017558      0.022940      0.020918      0.045674      0.048249      0.046712      0.047722      0.440217      0.663043      0.632609      0.659783      0.622464      0.709058      0.032524      0.102762      0.093177      0.082880      0.075371      0.074675      0.002223      0.014315      0.011212      0.010735      0.008020      0.009895      0.018242      0.034626      0.034232      0.028197      0.028455      0.025027      0.327899      0.511957      0.479348      0.384420      0.352536      0.568841      0.005974      0.019589      0.014555      0.012725      0.010555      0.022525      0.000545      0.004282      0.002577      0.002309      0.001640      0.004371      0.004015      0.009560      0.007578      0.007833      0.006834      0.009720
  3            1845          7259          3207          1984          1070           809           495          6996      0.703986      0.501449      0.752536      0.803261      0.136571      0.088750      0.179793      0.199339      0.020230      0.014289      0.023068      0.023695      0.040427      0.044246      0.044492      0.039218      0.414855      0.658696      0.690217      0.636594      0.662681      0.718116      0.031637      0.101246      0.114202      0.070888      0.085669      0.088111      0.002594      0.013997      0.018037      0.008618      0.014089      0.014340      0.018581      0.034556      0.035378      0.025761      0.028898      0.027551      0.310145      0.522101      0.557609      0.327174      0.360507      0.608696      0.005797      0.017039      0.020869      0.008564      0.012312      0.028215      0.000808      0.003754      0.004935      0.001469      0.002772      0.007127      0.003999      0.008149      0.009232      0.005762      0.007873      0.011051
  3            3397          9947          5254          5509          1447          1218           739          9235      0.684783      0.552536      0.754710      0.745652      0.129633      0.098049      0.170192      0.168292      0.019481      0.016451      0.021157      0.021690      0.040863      0.043873      0.041746      0.042805      0.457971      0.663043      0.653986      0.656884      0.648913      0.725725      0.030413      0.086792      0.084431      0.066491      0.063683      0.052513      0.001781      0.009580      0.008998      0.006358      0.006073      0.006630      0.016507      0.029245      0.029214      0.022814      0.022358      0.017790      0.342391      0.506884      0.501087      0.380435      0.375362      0.568478      0.004540      0.012915      0.012779      0.007960      0.007337      0.013656      0.000310      0.002179      0.002258      0.000987      0.000844      0.002436      0.002986      0.006373      0.006375      0.004932      0.004585      0.005898
  3             625          8312          2255          1898           976           506           362          7674      0.825725      0.423913      0.795290      0.796014      0.187738      0.069004      0.173693      0.172443      0.027396      0.010232      0.020377      0.020866      0.032718      0.039752      0.035557      0.035176      0.368841      0.713406      0.713406      0.667754      0.661957      0.746014      0.036798      0.132423      0.132475      0.072562      0.075057      0.074676      0.005293      0.021101      0.022523      0.010188      0.010792      0.011172      0.023239      0.037952      0.037967      0.024108      0.025373      0.022782      0.313406      0.656159      0.656522      0.267029      0.265942      0.630435      0.010084      0.034066      0.035117      0.007028      0.008351      0.021758      0.002111      0.009458      0.010151      0.001277      0.001754      0.004884      0.006924      0.011726      0.012062      0.005151      0.006130      0.008041
  3            2953          9352          5475          7547          1715          2155           843          8297      0.687681      0.538768      0.740217      0.678261      0.171903      0.119061      0.202220      0.176843      0.026117      0.020506      0.025844      0.022651      0.053689      0.054915      0.052533      0.056897      0.458333      0.648551      0.594928      0.636957      0.585507      0.679348      0.043640      0.106987      0.093915      0.086846      0.073510      0.064771      0.004538      0.014592      0.010637      0.012488      0.007429      0.009771      0.023686      0.037601      0.038042      0.031529      0.030469      0.024665      0.359420      0.520652      0.464855      0.381884      0.326812      0.517754      0.010719      0.024068      0.018010      0.017210      0.012093      0.022796      0.001592      0.005169      0.003496      0.003871      0.002092      0.005144      0.006867      0.011537      0.009645      0.010638      0.008145      0.011018
  3            2097          7114          2658          2511           850           877           553          3613      0.697464      0.505797      0.782609      0.775000      0.128555      0.086373      0.184040      0.175116      0.019850      0.013935      0.022755      0.020728      0.038893      0.042686      0.040009      0.039401      0.404710      0.692754      0.682609      0.676812      0.667754      0.734783      0.030211      0.097579      0.098413      0.073585      0.075410      0.069519      0.002403      0.013488      0.013241      0.009187      0.009384      0.009941      0.018006      0.029981      0.031236      0.023782      0.025055      0.021460      0.297101      0.540942      0.535145      0.357971      0.351087      0.616304      0.005603      0.015690      0.016275      0.009268      0.009689      0.020217      0.000677      0.003059      0.003471      0.001588      0.001903      0.004599      0.003940      0.007203      0.007565      0.005950      0.006287      0.007772
  3            3405          7637          4987          3986          1199          1323           697          9306      0.671739      0.553261      0.730797      0.768841      0.127046      0.097237      0.157821      0.179666      0.019377      0.016110      0.019890      0.022155      0.041704      0.043439      0.042486      0.041532      0.441667      0.638768      0.672826      0.645652      0.664493      0.724275      0.030630      0.079826      0.089612      0.062460      0.069368      0.055482      0.002084      0.007634      0.010385      0.005935      0.007238      0.007049      0.017202      0.028836      0.029319      0.022132      0.023273      0.018554      0.328261      0.474275      0.508696      0.368478      0.400000      0.571014      0.004995      0.011015      0.013156      0.007217      0.008825      0.014242      0.000430      0.001707      0.002221      0.001062      0.001128      0.002479      0.003356      0.005791      0.006464      0.004558      0.005301      0.006125
  3            3187          9205          4395          4092          1519           851           867          3552      0.705435      0.557246      0.800000      0.785870      0.112108      0.079931      0.160297      0.154493      0.016554      0.011009      0.017436      0.017986      0.033023      0.035390      0.032059      0.033082      0.437319      0.681159      0.662681      0.664493      0.638768      0.735870      0.031339      0.093781      0.092159      0.070130      0.069252      0.056493      0.002376      0.012114      0.012939      0.007502      0.008908      0.006091      0.017634      0.029901      0.031087      0.023529      0.025016      0.018012      0.334783      0.537681      0.523551      0.394565      0.381159      0.620652      0.004699      0.012554      0.012829      0.007083      0.007500      0.012698      0.000554      0.002539      0.002519      0.001136      0.001165      0.001867      0.003126      0.005804      0.006113      0.004288      0.004641      0.004821
  3            1990          8801          5025          5129          1100          2092           648          8188      0.706522      0.482971      0.712681      0.704348      0.176613      0.109523      0.183966      0.189706      0.026535      0.019453      0.022913      0.025141      0.051832      0.056627      0.052857      0.056087      0.422101      0.640217      0.636232      0.631884      0.626449      0.697826      0.037905      0.098006      0.098385      0.067351      0.065488      0.061968      0.004054      0.011816      0.012913      0.006855      0.006272      0.008788      0.021960      0.035261      0.035789      0.024793      0.024463      0.023013      0.327536      0.521739      0.515942      0.315580      0.311232      0.525000      0.009216      0.020521      0.019686      0.009103      0.009393      0.019815      0.001408      0.004017      0.003417      0.001338      0.001259      0.003690      0.006197      0.009814      0.009529      0.006231      0.006473      0.009433
  3            2437          7870          3721          2768          1460          1192           565          3517      0.682609      0.519928      0.724275      0.768841      0.149434      0.106032      0.184950      0.196321      0.022719      0.017441      0.021674      0.024878      0.047429      0.050903      0.050995      0.045381      0.458333      0.620652      0.651449      0.614130      0.638406      0.696739      0.035223      0.113300      0.113623      0.088855      0.090418      0.081160      0.003288      0.016660      0.019202      0.011978      0.014008      0.011470      0.019105      0.042980      0.039604      0.034287      0.032694      0.027847      0.343841      0.482609      0.517029      0.328261      0.359783      0.563043      0.007628      0.022348      0.024455      0.013500      0.015429      0.024737      0.001058      0.005582      0.006471      0.002825      0.003668      0.005103      0.005005      0.011571      0.011811      0.009073      0.009878      0.010809
  3            3135          9112          7702          5085          1644          1305           859          4974      0.729348      0.578261      0.709783      0.763768      0.138161      0.096164      0.150899      0.170356      0.020988      0.015822      0.018507      0.020034      0.037394      0.040556      0.043793      0.040243      0.491667      0.621014      0.662319      0.614130      0.653986      0.686594      0.033014      0.091663      0.102451      0.070015      0.079499      0.056572      0.002646      0.011121      0.013882      0.007075      0.009549      0.007192      0.016818      0.034739      0.034596      0.027017      0.027508      0.020333      0.393116      0.494203      0.541304      0.355797      0.401449      0.533696      0.005948      0.015637      0.017991      0.009496      0.010919      0.015199      0.000744      0.003504      0.004051      0.001852      0.002106      0.003030      0.003610      0.007909      0.008252      0.006118      0.006536      0.007093
