scenario      C1            C2            C3            C4            t2           CA2            t1           CA1         HP0_1_1       HP0_1_2       HP0_1_3       HP0_1_4       HM1_1_1       HM1_1_2       HM1_1_3       HM1_1_4       HV1_1_1       HV1_1_2       HV1_1_3       HV1_1_4       HMO_1_1       HMO_1_2       HMO_1_3       HMO_1_4      FP0_1_1&2     FP0_1_1&3     FP0_1_1&4     FP0_1_2&3     FP0_1_2&4     FP0_1_3&4     FM1_1_1&2     FM1_1_1&3     FM1_1_1&4     FM1_1_2&3     FM1_1_2&4     FM1_1_3&4     FV1_1_1&2     FV1_1_1&3     FV1_1_1&4     FV1_1_2&3     FV1_1_2&4     FV1_1_3&4     FMO_1_1&2     FMO_1_1&3     FMO_1_1&4     FMO_1_2&3     FMO_1_2&4     FMO_1_3&4     NP0_1_1&2     NP0_1_1&3     NP0_1_1&4     NP0_1_2&3     NP0_1_2&4     NP0_1_3&4     NM1_1_1&2     NM1_1_1&3     NM1_1_1&4     NM1_1_2&3     NM1_1_2&4     NM1_1_3&4     NV1_1_1&2     NV1_1_1&3     NV1_1_1&4     NV1_1_2&3     NV1_1_2&4     NV1_1_3&4     NMO_1_1&2     NMO_1_1&3     NMO_1_1&4     NMO_1_2&3     NMO_1_2&4     NMO_1_3&4   
  2            3740          9125          1324          5731          5006           288           188         10000      0.541304      0.480797      0.747826      0.726449      0.102034      0.089047      0.175030      0.161592      0.011821      0.010221      0.014909      0.018258      0.046803      0.046234      0.044138      0.044204      0.545290      0.709058      0.482971      0.740942      0.485870      0.609420      0.017736      0.060013      0.108123      0.053713      0.099147      0.092625      0.000505      0.005112      0.020317      0.004517      0.018227      0.015064      0.008097      0.017460      0.055903      0.013915      0.050975      0.041614      0.311232      0.469203      0.275725      0.420290      0.215580      0.481522      0.001648      0.005502      0.015217      0.004082      0.013422      0.023579      0.000044      0.000379      0.004053      0.000217      0.003733      0.006763      0.001135      0.002922      0.011021      0.002367      0.010528      0.012225
  2            6680          8674           380          5453          4866           220           167         10000      0.499638      0.466304      0.848188      0.742754      0.085272      0.082314      0.251716      0.162416      0.009228      0.008652      0.022830      0.018013      0.042667      0.043930      0.038213      0.041781      0.563406      0.746377      0.517391      0.744565      0.499275      0.688768      0.014024      0.087318      0.104991      0.081981      0.093367      0.123983      0.000320      0.014554      0.018777      0.014595      0.016507      0.021941      0.006153      0.022146      0.050670      0.020941      0.046751      0.042630      0.278261      0.466304      0.251449      0.431884      0.217754      0.598913      0.000823      0.011024      0.011914      0.010340      0.011270      0.037340      0.000007      0.001605      0.002813      0.001665      0.002590      0.010161      0.000594      0.005883      0.008918      0.005874      0.008816      0.014977
  2            4176          9952          1341          4313          4752           204           210         10000      0.533333      0.452899      0.756522      0.768478      0.098275      0.085750      0.177409      0.162634      0.011357      0.009998      0.017534      0.016763      0.045862      0.046914      0.043195      0.037653      0.516304      0.720290      0.521015      0.727536      0.511594      0.637681      0.018213      0.059432      0.104847      0.052074      0.094392      0.099680      0.000551      0.006007      0.019492      0.005030      0.017290      0.016667      0.008849      0.016624      0.050220      0.014188      0.046102      0.039294      0.280072      0.459420      0.307246      0.389493      0.227174      0.530072      0.001582      0.004992      0.014534      0.004297      0.012838      0.025538      0.000032      0.000513      0.004257      0.000349      0.003766      0.007301      0.001139      0.002700      0.010068      0.002624      0.009922      0.012001
  2            3538          8920           790          6556          4769           135           187         10000      0.545652      0.475362      0.800725      0.723551      0.092919      0.083732      0.196501      0.151685      0.008991      0.008256      0.017335      0.014114      0.042218      0.043929      0.039158      0.041933      0.535145      0.734058      0.482609      0.728623      0.464493      0.628986      0.017319      0.072740      0.099618      0.060714      0.088492      0.093273      0.000487      0.008654      0.015959      0.006492      0.013886      0.013089      0.008082      0.019345      0.051542      0.016476      0.047388      0.038188      0.313406      0.489493      0.272101      0.427536      0.201812      0.527174      0.001292      0.006783      0.009980      0.005453      0.009274      0.021467      0.000027      0.000639      0.001918      0.000430      0.001792      0.004396      0.000888      0.003463      0.007264      0.003124      0.007403      0.010150
  2            3012          8210           430          1747          4724            54           157          9999      0.454710      0.353986      0.816667      0.858333      0.096283      0.082055      0.230218      0.221941      0.009228      0.007798      0.020943      0.026024      0.052502      0.053009      0.042207      0.031442      0.440580      0.681159      0.551087      0.684420      0.551449      0.720652      0.018503      0.075160      0.118535      0.069360      0.110877      0.164077      0.000522      0.012741      0.035508      0.010863      0.032772      0.035909      0.010378      0.023964      0.053212      0.021889      0.049734      0.049283      0.172826      0.412319      0.311594      0.317029      0.210870      0.673551      0.001508      0.010133      0.024358      0.008452      0.020467      0.066190      0.000033      0.001601      0.010324      0.001383      0.008869      0.024285      0.001249      0.005955      0.016768      0.005773      0.016151      0.021608
  2            7953          9690          1441          6044          5710            72           245          9998      0.493841      0.500725      0.745652      0.737681      0.093431      0.094431      0.182365      0.157490      0.010428      0.010424      0.017640      0.016477      0.047291      0.047147      0.046384      0.041313      0.582971      0.734783      0.483696      0.729348      0.477536      0.605435      0.017261      0.060846      0.105008      0.057667      0.095986      0.094373      0.000501      0.005150      0.018034      0.004818      0.016043      0.014050      0.007211      0.016138      0.054216      0.015608      0.050149      0.042365      0.309783      0.433333      0.234058      0.438043      0.240942      0.485870      0.001420      0.004954      0.012246      0.005263      0.012376      0.022894      0.000040      0.000262      0.002568      0.000283      0.002566      0.004625      0.000980      0.002807      0.009380      0.002958      0.009394      0.011771
  2            3292          9332          1375          4623          4587           208           200         10000      0.556522      0.460870      0.755797      0.762319      0.098849      0.083285      0.165394      0.169157      0.010957      0.008515      0.015799      0.017119      0.043838      0.044902      0.040390      0.040205      0.501449      0.709783      0.530797      0.724638      0.515217      0.631884      0.018837      0.061854      0.109409      0.050308      0.096583      0.088444      0.000528      0.005791      0.019793      0.003932      0.017012      0.013477      0.009419      0.017951      0.051335      0.013853      0.046822      0.037332      0.290580      0.467391      0.326449      0.391667      0.230797      0.525362      0.001486      0.005157      0.014218      0.003781      0.011829      0.021966      0.000034      0.000357      0.003403      0.000259      0.002788      0.005053      0.001054      0.002747      0.009576      0.002301      0.009099      0.010426
  2            4191          9121           657          6970          4780           319           179         10000      0.526087      0.472464      0.804710      0.715942      0.096096      0.088264      0.214543      0.142703      0.010169      0.009641      0.019742      0.014903      0.045541      0.046562      0.041898      0.040536      0.547464      0.731884      0.470652      0.736594      0.463768      0.636594      0.016157      0.069693      0.093202      0.064361      0.085532      0.093758      0.000422      0.009378      0.014484      0.008327      0.013201      0.014465      0.007335      0.018686      0.049336      0.016953      0.045865      0.039066      0.306884      0.484420      0.249275      0.430797      0.196377      0.526812      0.001334      0.007725      0.010221      0.006480      0.010074      0.023922      0.000041      0.000832      0.001844      0.000701      0.002081      0.005079      0.000925      0.003983      0.007673      0.003688      0.008096      0.011320
  2            1359          9075           332          4311          4694            71           106         10000      0.565942      0.391304      0.809058      0.747101      0.108596      0.082808      0.236623      0.159876      0.010130      0.007986      0.020733      0.017115      0.047137      0.050405      0.045181      0.040432      0.481522      0.696377      0.473913      0.697826      0.453623      0.650725      0.020283      0.087993      0.102613      0.073302      0.090374      0.115894      0.000645      0.014017      0.018534      0.010919      0.015958      0.017608      0.010516      0.026717      0.053984      0.022150      0.049378      0.045098      0.278261      0.511232      0.314130      0.359783      0.139855      0.557246      0.001794      0.011434      0.013515      0.008333      0.010232      0.030562      0.000036      0.001396      0.003118      0.001058      0.002306      0.006576      0.001295      0.005588      0.009270      0.005335      0.008801      0.013532
  2            5664          9533          1076          6295          5637            90           270         10000      0.525725      0.493478      0.800362      0.733696      0.091643      0.090789      0.189847      0.159001      0.008981      0.008854      0.018329      0.017231      0.043464      0.045987      0.037901      0.042343      0.540942      0.727899      0.482971      0.726812      0.468478      0.644928      0.019283      0.065812      0.105221      0.061573      0.095486      0.098013      0.000577      0.008582      0.019869      0.007171      0.017085      0.015947      0.008866      0.017908      0.054402      0.016821      0.050753      0.040200      0.302174      0.472826      0.260870      0.444565      0.228623      0.535507      0.001399      0.006237      0.012815      0.005996      0.012103      0.025389      0.000024      0.000524      0.003010      0.000494      0.002657      0.005784      0.000976      0.003290      0.009472      0.003330      0.009336      0.011802
  2            5419          9479          2650          7204          6194           205           298          9998      0.530797      0.495290      0.723551      0.726812      0.109245      0.100706      0.172437      0.156962      0.013113      0.011286      0.016420      0.016679      0.051258      0.050827      0.047670      0.042880      0.546739      0.723913      0.468478      0.734783      0.454348      0.581884      0.019693      0.054689      0.107031      0.045893      0.094583      0.088348      0.000628      0.003835      0.017073      0.003039      0.014796      0.012490      0.008955      0.015099      0.056889      0.012172      0.051609      0.041517      0.323188      0.453623      0.261957      0.428261      0.226449      0.454710      0.002166      0.004446      0.013608      0.003740      0.011771      0.019909      0.000066      0.000168      0.002305      0.000196      0.001904      0.003727      0.001467      0.002431      0.010043      0.002138      0.009105      0.010856
  2            5581          9447           741          6090          5398           178           239          9999      0.512681      0.480435      0.817754      0.737681      0.096183      0.087103      0.228365      0.161142      0.010940      0.009731      0.019930      0.016849      0.046872      0.045256      0.041619      0.042271      0.542029      0.726087      0.487681      0.724275      0.485145      0.657971      0.017182      0.077034      0.107215      0.068471      0.097369      0.116141      0.000430      0.010003      0.018920      0.008626      0.017132      0.018159      0.007894      0.021101      0.054928      0.018879      0.050131      0.043385      0.292391      0.468478      0.255072      0.435507      0.222826      0.559783      0.001371      0.008517      0.012907      0.007557      0.012323      0.030485      0.000026      0.000829      0.002977      0.000713      0.002953      0.007874      0.000970      0.004527      0.009615      0.004266      0.009578      0.013420
  2            5922          9878          1547          6444          5782           200           268         10000      0.534783      0.502536      0.774638      0.718841      0.096800      0.093048      0.189882      0.156106      0.011368      0.010976      0.018001      0.015681      0.045033      0.046288      0.042792      0.043891      0.543478      0.733333      0.487681      0.744928      0.477899      0.606884      0.018394      0.066979      0.106009      0.060095      0.097174      0.094784      0.000585      0.007510      0.016488      0.005840      0.014787      0.013419      0.008444      0.017861      0.054310      0.015329      0.050735      0.040661      0.321014      0.473913      0.259058      0.442029      0.227174      0.498913      0.001741      0.006541      0.011469      0.005892      0.011362      0.021755      0.000043      0.000568      0.001822      0.000496      0.001850      0.004040      0.001183      0.003441      0.008498      0.003287      0.008781      0.010901
  2            3219          9902           638          5649          6102            27           329          9998      0.597101      0.461957      0.853261      0.726812      0.118872      0.090738      0.251471      0.159696      0.012970      0.009892      0.025578      0.016870      0.047893      0.048821      0.036901      0.043627      0.476087      0.709783      0.477536      0.700362      0.448551      0.673188      0.025082      0.100154      0.112446      0.080429      0.096382      0.128236      0.001005      0.020513      0.018959      0.015575      0.016577      0.023396      0.013186      0.029066      0.058749      0.024099      0.053150      0.045347      0.306884      0.544203      0.324275      0.423188      0.189130      0.580072      0.002466      0.018904      0.014953      0.013407      0.011600      0.038521      0.000066      0.004048      0.002676      0.002850      0.002109      0.009935      0.001710      0.008617      0.010104      0.007733      0.009406      0.016176
  2            3242          9820           334          3048          3420           224           139         10000      0.502174      0.405072      0.853623      0.790580      0.087709      0.074325      0.248643      0.177811      0.008544      0.007278      0.022046      0.022866      0.043664      0.044218      0.036396      0.037237      0.490942      0.712681      0.538406      0.719928      0.539855      0.728261      0.015331      0.081373      0.104625      0.071885      0.096726      0.140043      0.000367      0.015071      0.024668      0.012141      0.022476      0.025962      0.007843      0.023380      0.048294      0.020133      0.044508      0.042013      0.227899      0.465942      0.301449      0.374275      0.204348      0.652536      0.000992      0.010787      0.015890      0.008228      0.013934      0.047399      0.000015      0.001657      0.004447      0.001170      0.004102      0.013160      0.000767      0.005761      0.011100      0.005148      0.011087      0.016470
  2            3894          9419          1043          5609          5337           336           237         10000      0.543478      0.468841      0.796739      0.733696      0.107803      0.092403      0.202154      0.171803      0.012333      0.010571      0.018964      0.018393      0.049214      0.049081      0.041090      0.045752      0.506159      0.725362      0.480435      0.734783      0.479348      0.638768      0.020191      0.063470      0.113974      0.056256      0.104935      0.107378      0.000653      0.007374      0.020876      0.005727      0.019207      0.017187      0.010015      0.017431      0.059217      0.014920      0.054635      0.043651      0.292754      0.487681      0.284420      0.426812      0.209783      0.536594      0.001867      0.007199      0.015734      0.005790      0.014227      0.028922      0.000049      0.000748      0.003610      0.000424      0.003466      0.006970      0.001321      0.003691      0.011259      0.003319      0.011243      0.013403
  2            3103          9602           526          4699          4414           196           197         10000      0.540942      0.458696      0.834058      0.749275      0.098654      0.081421      0.220519      0.175550      0.010855      0.008760      0.021917      0.018653      0.045288      0.044073      0.036593      0.044015      0.489855      0.723188      0.503623      0.728261      0.505435      0.673551      0.018457      0.078186      0.114727      0.071426      0.103839      0.118733      0.000590      0.011709      0.022207      0.011424      0.019813      0.020017      0.009442      0.021643      0.056948      0.019409      0.051355      0.042847      0.281522      0.490942      0.296014      0.414855      0.214130      0.588406      0.001588      0.009990      0.015437      0.008612      0.013116      0.034804      0.000040      0.001254      0.003896      0.001343      0.003357      0.008967      0.001142      0.005085      0.010867      0.005039      0.010307      0.014325
  2            3629          9265           781          4817          5014           311           214         10000      0.515580      0.443116      0.798551      0.761594      0.099042      0.087110      0.215723      0.162414      0.010530      0.009462      0.021005      0.017577      0.047978      0.048510      0.043457      0.038720      0.497464      0.709420      0.501087      0.719203      0.492754      0.654710      0.019038      0.072914      0.103023      0.067862      0.093359      0.111902      0.000652      0.009484      0.019045      0.008463      0.016956      0.018799      0.009588      0.021187      0.051400      0.019055      0.047356      0.042531      0.265942      0.466667      0.283696      0.397101      0.211232      0.565580      0.001626      0.008544      0.013787      0.007292      0.012276      0.031726      0.000044      0.000800      0.003318      0.000708      0.002919      0.007632      0.001194      0.004560      0.009876      0.004402      0.009683      0.013782
  2            4585          9590          1135          4856          4985           238           220         10000      0.524638      0.473551      0.764130      0.747101      0.098832      0.091442      0.194340      0.162769      0.011018      0.010828      0.018813      0.018336      0.046981      0.048140      0.045839      0.041164      0.522464      0.723551      0.501449      0.735870      0.495652      0.634058      0.018057      0.067622      0.108454      0.058325      0.099706      0.105390      0.000506      0.007310      0.021738      0.006082      0.019242      0.018588      0.008623      0.018694      0.054070      0.015405      0.050287      0.043492      0.288406      0.460507      0.280072      0.418116      0.228986      0.519203      0.001575      0.006797      0.015651      0.005827      0.014740      0.029615      0.000039      0.000535      0.004826      0.000456      0.004318      0.008518      0.001121      0.003674      0.011268      0.003391      0.011364      0.014239
  2            8013          9329          1240          6675          4542           160           225         10000      0.510870      0.523551      0.794203      0.719203      0.079613      0.081827      0.174582      0.152346      0.008099      0.008383      0.016108      0.015816      0.038941      0.038986      0.035928      0.042778      0.585145      0.751449      0.503986      0.757609      0.501812      0.647826      0.015960      0.058800      0.100516      0.056141      0.091764      0.084000      0.000389      0.006523      0.015901      0.005542      0.013564      0.010926      0.006633      0.014615      0.049857      0.013608      0.045716      0.034909      0.317391      0.455797      0.234783      0.467391      0.247464      0.517391      0.001031      0.004384      0.008492      0.004633      0.008647      0.017226      0.000015      0.000366      0.001076      0.000429      0.001030      0.002393      0.000703      0.002386      0.006498      0.002469      0.006507      0.008313
  2            4196          9521           742          5587          5184            33           222         10000      0.552174      0.472101      0.821014      0.731159      0.095283      0.083624      0.218821      0.157585      0.009763      0.008136      0.020260      0.016353      0.042670      0.044145      0.039166      0.042365      0.519203      0.735507      0.490580      0.736957      0.471377      0.650000      0.017295      0.078925      0.107357      0.068184      0.094447      0.107564      0.000441      0.011190      0.018846      0.009322      0.016309      0.017223      0.008347      0.020875      0.054690      0.017935      0.049927      0.042480      0.299638      0.500000      0.283333      0.434420      0.203261      0.552174      0.001227      0.009215      0.012179      0.008058      0.010731      0.028589      0.000020      0.001100      0.002511      0.001043      0.002295      0.006482      0.000859      0.004611      0.008728      0.004558      0.008550      0.012803
  2            3450          8707           489          4266          4559           157           187          9997      0.515942      0.432971      0.822826      0.759783      0.097368      0.085280      0.225814      0.173012      0.010170      0.008595      0.019733      0.018804      0.047132      0.048356      0.040008      0.041560      0.491304      0.697101      0.493841      0.705797      0.486957      0.667754      0.018423      0.076880      0.107233      0.070831      0.097547      0.121342      0.000471      0.011757      0.020753      0.009322      0.018336      0.019938      0.009405      0.023287      0.054277      0.020839      0.050046      0.043349      0.269565      0.468478      0.280072      0.391667      0.197101      0.586232      0.001624      0.009654      0.014256      0.008226      0.012515      0.034501      0.000035      0.001276      0.003510      0.000956      0.003146      0.009120      0.001187      0.005131      0.010263      0.005004      0.010049      0.014275
  2            4013          9501           691          4787          5068           260           202         10000      0.499275      0.452899      0.822464      0.767754      0.091284      0.087502      0.217958      0.169621      0.009585      0.008868      0.019948      0.018408      0.045708      0.047872      0.038695      0.039394      0.507246      0.711232      0.514130      0.718116      0.498551      0.677899      0.019021      0.070493      0.103531      0.059408      0.093046      0.112437      0.000553      0.009001      0.019051      0.006382      0.016264      0.015737      0.009400      0.020356      0.050303      0.016746      0.046658      0.038701      0.259058      0.450362      0.273913      0.410507      0.227536      0.596014      0.001390      0.006753      0.011809      0.005380      0.011041      0.027633      0.000025      0.000452      0.002286      0.000288      0.002127      0.005232      0.001031      0.003712      0.008574      0.003171      0.008529      0.011164
  2            2442          7316           475          4555          3440           116           146          9996      0.554710      0.432246      0.823188      0.768478      0.093158      0.073418      0.213051      0.139317      0.009229      0.006693      0.018689      0.013834      0.041482      0.041684      0.037670      0.032255      0.476449      0.715942      0.532609      0.725000      0.521377      0.695290      0.018424      0.084154      0.089066      0.070275      0.077637      0.100786      0.000580      0.012334      0.013851      0.009447      0.012182      0.015032      0.009673      0.023905      0.041629      0.019326      0.037159      0.034289      0.269928      0.492029      0.326087      0.387319      0.203623      0.593841      0.001367      0.008556      0.009405      0.006292      0.007497      0.024004      0.000028      0.000911      0.001907      0.000663      0.001590      0.005337      0.000998      0.004349      0.006338      0.003855      0.005970      0.009749
  2            4369          9368           485          6853          4997           200           210         10000      0.548188      0.488406      0.847826      0.699638      0.097394      0.087678      0.233201      0.144307      0.010624      0.009249      0.021101      0.013995      0.044004      0.044855      0.035487      0.043344      0.555797      0.742754      0.463406      0.729348      0.450362      0.656159      0.018560      0.080761      0.098779      0.071612      0.087589      0.099486      0.000544      0.012215      0.014902      0.010273      0.012897      0.015901      0.008285      0.020775      0.053004      0.019382      0.048142      0.038749      0.323188      0.508696      0.253623      0.453986      0.193841      0.552536      0.001516      0.010637      0.010504      0.009600      0.009379      0.026092      0.000041      0.001563      0.001841      0.001413      0.001648      0.005714      0.001026      0.005226      0.007840      0.005245      0.007561      0.011675
  2            4206          8499           654          3870          4865           181           196          9999      0.502174      0.430435      0.786957      0.774275      0.097870      0.090439      0.224766      0.167424      0.010349      0.009574      0.020316      0.018622      0.048722      0.051511      0.047885      0.037792      0.497826      0.698188      0.507971      0.697101      0.490217      0.648913      0.018577      0.080620      0.104123      0.070745      0.093916      0.114994      0.000524      0.011238      0.019853      0.008531      0.017045      0.017820      0.009335      0.024332      0.051231      0.021429      0.047877      0.045164      0.259058      0.450000      0.280435      0.382971      0.208696      0.564855      0.001515      0.009368      0.013232      0.007917      0.011957      0.031776      0.000027      0.001042      0.002717      0.000826      0.002431      0.006592      0.001123      0.005152      0.009521      0.004885      0.009462      0.013827
  2            4933          9251           645          8426          6959            80           237         10000      0.543478      0.516667      0.831884      0.686232      0.106642      0.100540      0.237731      0.154505      0.012849      0.011763      0.021738      0.015414      0.048685      0.048595      0.039966      0.048479      0.565580      0.743116      0.435507      0.744928      0.429348      0.635507      0.018551      0.073514      0.112245      0.070411      0.102238      0.111263      0.000547      0.010116      0.018027      0.009264      0.016089      0.018131      0.008073      0.018885      0.063361      0.017960      0.058342      0.046319      0.341667      0.505797      0.230072      0.483333      0.203261      0.518478      0.001897      0.009801      0.013664      0.009514      0.013198      0.029842      0.000057      0.001221      0.002559      0.001182      0.002786      0.007041      0.001249      0.004847      0.010520      0.004915      0.010516      0.014370
  2            9497          9209           884          5796          4998           277           238          9999      0.470290      0.511232      0.815217      0.740942      0.084647      0.089868      0.213609      0.155059      0.009912      0.010278      0.019425      0.016807      0.044838      0.043924      0.039471      0.040169      0.575000      0.743116      0.508696      0.749638      0.514855      0.670652      0.015304      0.066650      0.097285      0.065052      0.091930      0.099068      0.000339      0.007701      0.015948      0.007298      0.014591      0.015119      0.006521      0.017121      0.047797      0.016286      0.044600      0.037725      0.280072      0.430072      0.222464      0.464855      0.263043      0.564493      0.001029      0.006238      0.010505      0.006988      0.011186      0.025775      0.000012      0.000523      0.002195      0.000713      0.002438      0.005788      0.000741      0.003555      0.008168      0.003740      0.008244      0.011225
  2            5180          9401           684          9469          5081           138           217         10000      0.547464      0.517754      0.830072      0.686957      0.091482      0.087936      0.213123      0.130712      0.009605      0.009182      0.018842      0.010810      0.041399      0.042407      0.036215      0.040918      0.574275      0.747464      0.461594      0.738406      0.443841      0.650362      0.017714      0.068233      0.089908      0.061267      0.079503      0.083180      0.000446      0.007434      0.010383      0.006671      0.009001      0.009824      0.007561      0.017231      0.048407      0.016027      0.044216      0.033634      0.340942      0.502899      0.238768      0.479710      0.209058      0.520652      0.001265      0.006859      0.006933      0.006827      0.006785      0.015636      0.000020      0.000593      0.000645      0.000604      0.000654      0.001926      0.000834      0.003410      0.005277      0.003552      0.005367      0.007495
  2            2714          8208           513          4246          4448           216           178         10000      0.546739      0.425725      0.825362      0.764493      0.100020      0.080140      0.215265      0.166222      0.010189      0.007911      0.020794      0.019243      0.045335      0.046022      0.037593      0.039147      0.482609      0.708696      0.511594      0.710870      0.497826      0.685870      0.020274      0.079827      0.104019      0.067061      0.092170      0.111255      0.000643      0.012579      0.020221      0.009543      0.018029      0.018114      0.010519      0.023254      0.050803      0.019389      0.046285      0.039221      0.266304      0.492754      0.315580      0.380797      0.194565      0.593478      0.001692      0.009153      0.013939      0.006657      0.011477      0.030805      0.000048      0.001093      0.003313      0.000767      0.002791      0.007085      0.001241      0.004646      0.009540      0.004125      0.009244      0.012523
  2            3320          8799           490          3922          4735           158           190          9999      0.519565      0.429348      0.836594      0.766304      0.097181      0.082290      0.234741      0.162909      0.010166      0.008409      0.021884      0.017682      0.046689      0.046959      0.038358      0.038071      0.489855      0.699638      0.508696      0.711957      0.507609      0.691304      0.018383      0.082193      0.102312      0.070299      0.092974      0.118118      0.000520      0.012887      0.019598      0.009928      0.017357      0.020442      0.009405      0.024688      0.050266      0.020249      0.045780      0.040828      0.257971      0.474638      0.291667      0.392029      0.201449      0.607609      0.001401      0.011135      0.013281      0.008410      0.011327      0.034534      0.000022      0.001696      0.003494      0.001270      0.003027      0.009143      0.001040      0.005854      0.009408      0.005113      0.009045      0.013551
  2            7157          9674           792          5372          5266           366           301          9996      0.506522      0.493116      0.819928      0.757609      0.089363      0.089068      0.222150      0.172619      0.009898      0.009737      0.022055      0.019331      0.044099      0.045147      0.040003      0.041841      0.530435      0.713406      0.519203      0.709420      0.506884      0.667029      0.017376      0.082910      0.111937      0.076176      0.101273      0.122936      0.000453      0.012500      0.021792      0.010349      0.019095      0.021506      0.008184      0.023761      0.053819      0.022135      0.049939      0.044230      0.279348      0.450725      0.269928      0.439855      0.256884      0.582971      0.001348      0.009543      0.014277      0.008940      0.014154      0.036792      0.000028      0.001138      0.003368      0.000986      0.003369      0.010239      0.000972      0.005242      0.010423      0.005007      0.010518      0.015343
  2            3859          8636           562          4903          4610           208           161          9999      0.492029      0.434783      0.813043      0.762319      0.092480      0.082388      0.202226      0.158802      0.009270      0.008335      0.019143      0.017598      0.046977      0.046567      0.037808      0.037744      0.528261      0.725000      0.485507      0.730072      0.495652      0.677899      0.015932      0.063595      0.096249      0.060317      0.089476      0.104755      0.000370      0.008184      0.018233      0.006833      0.016391      0.016222      0.007539      0.017489      0.049520      0.016281      0.045127      0.037082      0.261957      0.454348      0.260145      0.396377      0.203261      0.580435      0.001053      0.006892      0.012742      0.005863      0.011359      0.026986      0.000012      0.000759      0.002963      0.000560      0.002671      0.005948      0.000778      0.003763      0.009427      0.003544      0.009050      0.011322
  2            2763          8404           446          3454          4243           157           172         10000      0.513043      0.395290      0.823188      0.794565      0.100294      0.083965      0.237015      0.170388      0.010348      0.008763      0.020733      0.018955      0.048839      0.050775      0.041907      0.035004      0.468116      0.700000      0.524638      0.703623      0.514493      0.698551      0.018636      0.081103      0.101820      0.070887      0.091618      0.125741      0.000526      0.012705      0.020036      0.011466      0.017658      0.020830      0.009932      0.024331      0.048401      0.021009      0.044481      0.041185      0.231884      0.467754      0.313043      0.359783      0.195290      0.623188      0.001521      0.010484      0.014074      0.008188      0.011208      0.036093      0.000024      0.001435      0.003558      0.001077      0.002684      0.009028      0.001168      0.005584      0.009668      0.005251      0.009019      0.013600
  2            6867          9103           622          3577          5179           109           221         10000      0.447101      0.443116      0.817391      0.803623      0.090430      0.092673      0.230788      0.182113      0.009885      0.009742      0.020393      0.022487      0.049999      0.051608      0.042144      0.035763      0.525362      0.702174      0.530797      0.700362      0.517754      0.695290      0.017192      0.072480      0.110431      0.067914      0.102555      0.132252      0.000454      0.010999      0.025074      0.009628      0.022375      0.023101      0.008197      0.021586      0.051814      0.020350      0.049457      0.044707      0.228261      0.401449      0.252174      0.403623      0.248188      0.622101      0.001236      0.008335      0.015750      0.008507      0.015827      0.041481      0.000016      0.001134      0.004089      0.001214      0.004290      0.010367      0.000954      0.004989      0.011778      0.005076      0.011899      0.015676
  2            4169          8919           370          5176          4776            28           169          9999      0.517754      0.452536      0.842754      0.752899      0.087236      0.078883      0.242605      0.150419      0.008340      0.007348      0.022232      0.015068      0.042069      0.043185      0.038149      0.037169      0.542391      0.719928      0.500725      0.729710      0.496377      0.683696      0.016031      0.085062      0.093678      0.080787      0.084933      0.112178      0.000403      0.015982      0.014569      0.014279      0.012482      0.017825      0.007371      0.023824      0.046771      0.021836      0.042774      0.039710      0.275000      0.477899      0.271377      0.419928      0.206159      0.596377      0.000979      0.011968      0.008641      0.010571      0.007573      0.030042      0.000011      0.002372      0.001171      0.002046      0.000994      0.006436      0.000710      0.006249      0.006296      0.006132      0.006011      0.012126
  2            5092          9908           700          5998          5621           110           284         10000      0.524275      0.481159      0.832246      0.735507      0.100696      0.090612      0.238118      0.170039      0.011229      0.010170      0.022797      0.018007      0.047904      0.047013      0.039945      0.044974      0.512319      0.717029      0.478261      0.723188      0.477174      0.653623      0.019734      0.084918      0.113816      0.076586      0.103995      0.123096      0.000708      0.014876      0.021563      0.012291      0.019446      0.022768      0.009659      0.024029      0.059382      0.021200      0.054372      0.047365      0.293116      0.483696      0.262681      0.441667      0.219565      0.569565      0.001787      0.012044      0.015439      0.010740      0.014198      0.038626      0.000045      0.001825      0.003900      0.001830      0.003586      0.010870      0.001264      0.006218      0.011383      0.006000      0.011080      0.016640
  2            4251          9126           569          4204          5053           238           326          9998      0.550000      0.475000      0.857246      0.756159      0.093624      0.084355      0.248990      0.176053      0.009291      0.008261      0.023922      0.020064      0.042131      0.044286      0.035544      0.042929      0.470290      0.714493      0.523551      0.711957      0.512681      0.696739      0.022093      0.094069      0.114973      0.083468      0.103738      0.130882      0.000873      0.017450      0.024214      0.013846      0.021048      0.023664      0.011719      0.026857      0.054779      0.024042      0.050553      0.044102      0.280435      0.496377      0.311594      0.427174      0.236594      0.618478      0.001812      0.013314      0.015725      0.010890      0.013673      0.041479      0.000062      0.002459      0.004271      0.001821      0.003500      0.010768      0.001304      0.006705      0.010825      0.006238      0.010438      0.015840
