# Variant positions
# Pop ID	Private	Num Indv	Var	StdErr	P	Var	StdErr	Obs Het	Var	StdErr	Obs Hom	Var	StdErr	Exp Het	Var	StdErr	Exp Hom	Var	StdErr	Pi	Var	StdErr	Fis	Var	StdErr
RRO842	162	1.0000	0.0000	0.0000	0.9775	0.0107	0.0004	0.0450	0.0430	0.0008	0.9550	0.0430	0.0008	0.0225	0.0107	0.0004	0.9775	0.0107	0.0004	0.0450	0.0430	0.0008	0.0000	46.7966	0.0000
RRO843	403	1.0000	0.0000	0.0000	0.9847	0.0074	0.0003	0.0306	0.0297	0.0007	0.9694	0.0297	0.0007	0.0153	0.0074	0.0003	0.9847	0.0074	0.0003	0.0306	0.0297	0.0007	0.0000	47.5002	0.0000
RRO844	184	1.0000	0.0000	0.0000	0.9778	0.0106	0.0004	0.0445	0.0425	0.0008	0.9555	0.0425	0.0008	0.0222	0.0106	0.0004	0.9778	0.0106	0.0004	0.0445	0.0425	0.0008	0.0000	46.8214	0.0000
RRO845	19	1.0000	0.0000	0.0000	0.9845	0.0075	0.0003	0.0310	0.0300	0.0007	0.9690	0.0300	0.0007	0.0155	0.0075	0.0003	0.9845	0.0075	0.0003	0.0310	0.0300	0.0007	0.0000	47.4833	0.0000
RRO846	15	1.0000	0.0000	0.0000	0.9854	0.0071	0.0004	0.0292	0.0284	0.0007	0.9708	0.0284	0.0007	0.0146	0.0071	0.0004	0.9854	0.0071	0.0004	0.0292	0.0284	0.0007	0.0000	47.5692	0.0000
RRO847	17	1.0000	0.0000	0.0000	0.9831	0.0082	0.0004	0.0338	0.0326	0.0007	0.9662	0.0326	0.0007	0.0169	0.0082	0.0004	0.9831	0.0082	0.0004	0.0338	0.0326	0.0007	0.0000	47.3463	0.0000
RRO848	13	1.0000	0.0000	0.0000	0.9845	0.0075	0.0003	0.0309	0.0300	0.0007	0.9691	0.0300	0.0007	0.0155	0.0075	0.0003	0.9845	0.0075	0.0003	0.0309	0.0300	0.0007	0.0000	47.4863	0.0000
RRO849	23	1.0000	0.0000	0.0000	0.9833	0.0081	0.0004	0.0334	0.0323	0.0007	0.9666	0.0323	0.0007	0.0167	0.0081	0.0004	0.9833	0.0081	0.0004	0.0334	0.0323	0.0007	0.0000	47.3656	0.0000
RRO850	25	1.0000	0.0000	0.0000	0.9813	0.0090	0.0004	0.0374	0.0360	0.0007	0.9626	0.0360	0.0007	0.0187	0.0090	0.0004	0.9813	0.0090	0.0004	0.0374	0.0360	0.0007	0.0000	47.1683	0.0000
RRO851	19	1.0000	0.0000	0.0000	0.9837	0.0079	0.0003	0.0326	0.0315	0.0007	0.9674	0.0315	0.0007	0.0163	0.0079	0.0003	0.9837	0.0079	0.0003	0.0326	0.0315	0.0007	0.0000	47.4043	0.0000
CPS901	57	1.0000	0.0000	0.0000	0.9776	0.0107	0.0004	0.0448	0.0428	0.0008	0.9552	0.0428	0.0008	0.0224	0.0107	0.0004	0.9776	0.0107	0.0004	0.0448	0.0428	0.0008	0.0000	46.8078	0.0000
CPS902	38	1.0000	0.0000	0.0000	0.9813	0.0090	0.0004	0.0375	0.0361	0.0007	0.9625	0.0361	0.0007	0.0187	0.0090	0.0004	0.9813	0.0090	0.0004	0.0375	0.0361	0.0007	0.0000	47.1641	0.0000
CPS903	41	1.0000	0.0000	0.0000	0.9812	0.0090	0.0004	0.0376	0.0362	0.0008	0.9624	0.0362	0.0008	0.0188	0.0090	0.0004	0.9812	0.0090	0.0004	0.0376	0.0362	0.0008	0.0000	47.1590	0.0000
CPS904	463	1.0000	0.0000	0.0000	0.9760	0.0114	0.0004	0.0479	0.0456	0.0008	0.9521	0.0456	0.0008	0.0240	0.0114	0.0004	0.9760	0.0114	0.0004	0.0479	0.0456	0.0008	0.0000	46.6528	0.0000
CPS905	440	1.0000	0.0000	0.0000	0.9760	0.0114	0.0004	0.0481	0.0458	0.0008	0.9519	0.0458	0.0008	0.0240	0.0114	0.0004	0.9760	0.0114	0.0004	0.0481	0.0458	0.0008	0.0000	46.6443	0.0000
CPS906	48	1.0000	0.0000	0.0000	0.9832	0.0081	0.0004	0.0335	0.0324	0.0007	0.9665	0.0324	0.0007	0.0168	0.0081	0.0004	0.9832	0.0081	0.0004	0.0335	0.0324	0.0007	0.0000	47.3575	0.0000
CPS907	34	1.0000	0.0000	0.0000	0.9835	0.0080	0.0004	0.0330	0.0319	0.0007	0.9670	0.0319	0.0007	0.0165	0.0080	0.0004	0.9835	0.0080	0.0004	0.0330	0.0319	0.0007	0.0000	47.3820	0.0000
CPS908	41	1.0000	0.0000	0.0000	0.9815	0.0089	0.0004	0.0370	0.0356	0.0008	0.9630	0.0356	0.0008	0.0185	0.0089	0.0004	0.9815	0.0089	0.0004	0.0370	0.0356	0.0008	0.0000	47.1888	0.0000
CPS909	48	1.0000	0.0000	0.0000	0.9794	0.0099	0.0004	0.0412	0.0395	0.0008	0.9588	0.0395	0.0008	0.0206	0.0099	0.0004	0.9794	0.0099	0.0004	0.0412	0.0395	0.0008	0.0000	46.9832	0.0000
CPS910	482	1.0000	0.0000	0.0000	0.9733	0.0126	0.0004	0.0534	0.0505	0.0008	0.9466	0.0505	0.0008	0.0267	0.0126	0.0004	0.9733	0.0126	0.0004	0.0534	0.0505	0.0008	0.0000	46.3863	0.0000
PPNP962	164	1.0000	0.0000	0.0000	0.9794	0.0099	0.0004	0.0412	0.0395	0.0008	0.9588	0.0395	0.0008	0.0206	0.0099	0.0004	0.9794	0.0099	0.0004	0.0412	0.0395	0.0008	0.0000	46.9823	0.0000
PPNP963	29	1.0000	0.0000	0.0000	0.9822	0.0086	0.0004	0.0355	0.0342	0.0008	0.9645	0.0342	0.0008	0.0178	0.0086	0.0004	0.9822	0.0086	0.0004	0.0355	0.0342	0.0008	0.0000	47.2612	0.0000
PPNP964	166	1.0000	0.0000	0.0000	0.9794	0.0099	0.0004	0.0411	0.0395	0.0008	0.9589	0.0395	0.0008	0.0206	0.0099	0.0004	0.9794	0.0099	0.0004	0.0411	0.0395	0.0008	0.0000	46.9847	0.0000
PPNP965	32	1.0000	0.0000	0.0000	0.9840	0.0078	0.0004	0.0321	0.0310	0.0007	0.9679	0.0310	0.0007	0.0160	0.0078	0.0004	0.9840	0.0078	0.0004	0.0321	0.0310	0.0007	0.0000	47.4293	0.0000
PPNP966	248	1.0000	0.0000	0.0000	0.9816	0.0089	0.0004	0.0368	0.0355	0.0008	0.9632	0.0355	0.0008	0.0184	0.0089	0.0004	0.9816	0.0089	0.0004	0.0368	0.0355	0.0008	0.0000	47.1957	0.0000
PPNP967	18	1.0000	0.0000	0.0000	0.9868	0.0064	0.0004	0.0264	0.0257	0.0007	0.9736	0.0257	0.0007	0.0132	0.0064	0.0004	0.9868	0.0064	0.0004	0.0264	0.0257	0.0007	0.0000	47.7094	0.0000
PPNP968	25	1.0000	0.0000	0.0000	0.9879	0.0059	0.0003	0.0241	0.0235	0.0007	0.9759	0.0235	0.0007	0.0121	0.0059	0.0003	0.9879	0.0059	0.0003	0.0241	0.0235	0.0007	0.0000	47.8188	0.0000
PPNP969	19	1.0000	0.0000	0.0000	0.9831	0.0082	0.0004	0.0339	0.0327	0.0008	0.9661	0.0327	0.0008	0.0169	0.0082	0.0004	0.9831	0.0082	0.0004	0.0339	0.0327	0.0008	0.0000	47.3414	0.0000
PPNP970	24	1.0000	0.0000	0.0000	0.9845	0.0075	0.0004	0.0310	0.0300	0.0007	0.9690	0.0300	0.0007	0.0155	0.0075	0.0004	0.9845	0.0075	0.0004	0.0310	0.0300	0.0007	0.0000	47.4834	0.0000
PPNP971	25	1.0000	0.0000	0.0000	0.9865	0.0066	0.0004	0.0270	0.0263	0.0007	0.9730	0.0263	0.0007	0.0135	0.0066	0.0004	0.9865	0.0066	0.0004	0.0270	0.0263	0.0007	0.0000	47.6778	0.0000
FPPI1021	182	1.0000	0.0000	0.0000	0.9826	0.0084	0.0004	0.0348	0.0336	0.0008	0.9652	0.0336	0.0008	0.0174	0.0084	0.0004	0.9826	0.0084	0.0004	0.0348	0.0336	0.0008	0.0000	47.2972	0.0000
FPPI1022	35	1.0000	0.0000	0.0000	0.9840	0.0077	0.0004	0.0319	0.0309	0.0008	0.9681	0.0309	0.0008	0.0160	0.0077	0.0004	0.9840	0.0077	0.0004	0.0319	0.0309	0.0008	0.0000	47.4358	0.0000
FPPI1023	39	1.0000	0.0000	0.0000	0.9842	0.0076	0.0004	0.0315	0.0305	0.0008	0.9685	0.0305	0.0008	0.0158	0.0076	0.0004	0.9842	0.0076	0.0004	0.0315	0.0305	0.0008	0.0000	47.4570	0.0000
FPPI1024	40	1.0000	0.0000	0.0000	0.9845	0.0075	0.0004	0.0309	0.0300	0.0008	0.9691	0.0300	0.0008	0.0155	0.0075	0.0004	0.9845	0.0075	0.0004	0.0309	0.0300	0.0008	0.0000	47.4862	0.0000
FPPI1025	31	1.0000	0.0000	0.0000	0.9853	0.0071	0.0004	0.0293	0.0285	0.0008	0.9707	0.0285	0.0008	0.0147	0.0071	0.0004	0.9853	0.0071	0.0004	0.0293	0.0285	0.0008	0.0000	47.5647	0.0000
FPPI1026	160	1.0000	0.0000	0.0000	0.9798	0.0097	0.0004	0.0403	0.0387	0.0008	0.9597	0.0387	0.0008	0.0202	0.0097	0.0004	0.9798	0.0097	0.0004	0.0403	0.0387	0.0008	0.0000	47.0250	0.0000
FPPI1027	36	1.0000	0.0000	0.0000	0.9861	0.0068	0.0004	0.0279	0.0271	0.0007	0.9721	0.0271	0.0007	0.0139	0.0068	0.0004	0.9861	0.0068	0.0004	0.0279	0.0271	0.0007	0.0000	47.6356	0.0000
FPPI1028	34	1.0000	0.0000	0.0000	0.9840	0.0077	0.0004	0.0320	0.0310	0.0008	0.9680	0.0310	0.0008	0.0160	0.0077	0.0004	0.9840	0.0077	0.0004	0.0320	0.0310	0.0008	0.0000	47.4342	0.0000
FPPI1029	36	1.0000	0.0000	0.0000	0.9843	0.0076	0.0004	0.0314	0.0304	0.0007	0.9686	0.0304	0.0007	0.0157	0.0076	0.0004	0.9843	0.0076	0.0004	0.0314	0.0304	0.0007	0.0000	47.4605	0.0000
FPPI1030	204	1.0000	0.0000	0.0000	0.9813	0.0090	0.0004	0.0374	0.0360	0.0008	0.9626	0.0360	0.0008	0.0187	0.0090	0.0004	0.9813	0.0090	0.0004	0.0374	0.0360	0.0008	0.0000	47.1666	0.0000
CRWA1082	13	1.0000	0.0000	0.0000	0.9835	0.0080	0.0003	0.0329	0.0318	0.0007	0.9671	0.0318	0.0007	0.0165	0.0080	0.0003	0.9835	0.0080	0.0003	0.0329	0.0318	0.0007	0.0000	47.3885	0.0000
CRWA1084	16	1.0000	0.0000	0.0000	0.9848	0.0074	0.0004	0.0305	0.0296	0.0007	0.9695	0.0296	0.0007	0.0152	0.0074	0.0004	0.9848	0.0074	0.0004	0.0305	0.0296	0.0007	0.0000	47.5063	0.0000
CRWA1085	16	1.0000	0.0000	0.0000	0.9815	0.0089	0.0004	0.0369	0.0356	0.0007	0.9631	0.0356	0.0007	0.0185	0.0089	0.0004	0.9815	0.0089	0.0004	0.0369	0.0356	0.0007	0.0000	47.1914	0.0000
CRWA1086	17	1.0000	0.0000	0.0000	0.9873	0.0062	0.0003	0.0254	0.0247	0.0007	0.9746	0.0247	0.0007	0.0127	0.0062	0.0003	0.9873	0.0062	0.0003	0.0254	0.0247	0.0007	0.0000	47.7570	0.0000
CRWA1087	198	1.0000	0.0000	0.0000	0.9776	0.0107	0.0004	0.0448	0.0428	0.0008	0.9552	0.0428	0.0008	0.0224	0.0107	0.0004	0.9776	0.0107	0.0004	0.0448	0.0428	0.0008	0.0000	46.8076	0.0000
CRWA1088	21	1.0000	0.0000	0.0000	0.9819	0.0087	0.0004	0.0362	0.0349	0.0007	0.9638	0.0349	0.0007	0.0181	0.0087	0.0004	0.9819	0.0087	0.0004	0.0362	0.0349	0.0007	0.0000	47.2275	0.0000
CRWA1089	17	1.0000	0.0000	0.0000	0.9824	0.0085	0.0004	0.0351	0.0339	0.0007	0.9649	0.0339	0.0007	0.0176	0.0085	0.0004	0.9824	0.0085	0.0004	0.0351	0.0339	0.0007	0.0000	47.2793	0.0000
CRWA1090	8	1.0000	0.0000	0.0000	0.9772	0.0109	0.0004	0.0455	0.0435	0.0008	0.9545	0.0435	0.0008	0.0228	0.0109	0.0004	0.9772	0.0109	0.0004	0.0455	0.0435	0.0008	0.0000	46.7687	0.0000
CRWA1092	306	1.0000	0.0000	0.0000	0.9755	0.0117	0.0004	0.0490	0.0466	0.0008	0.9510	0.0466	0.0008	0.0245	0.0117	0.0004	0.9755	0.0117	0.0004	0.0490	0.0466	0.0008	0.0000	46.5982	0.0000
CRWA1093	270	1.0000	0.0000	0.0000	0.9761	0.0114	0.0004	0.0479	0.0456	0.0008	0.9521	0.0456	0.0008	0.0239	0.0114	0.0004	0.9761	0.0114	0.0004	0.0479	0.0456	0.0008	0.0000	46.6557	0.0000
PCRA1141	18	1.0000	0.0000	0.0000	0.9803	0.0095	0.0004	0.0394	0.0379	0.0007	0.9606	0.0379	0.0007	0.0197	0.0095	0.0004	0.9803	0.0095	0.0004	0.0394	0.0379	0.0007	0.0000	47.0682	0.0000
PCRA1142	28	1.0000	0.0000	0.0000	0.9766	0.0112	0.0004	0.0468	0.0446	0.0008	0.9532	0.0446	0.0008	0.0234	0.0112	0.0004	0.9766	0.0112	0.0004	0.0468	0.0446	0.0008	0.0000	46.7067	0.0000
PCRA1143	18	1.0000	0.0000	0.0000	0.9764	0.0113	0.0004	0.0472	0.0450	0.0008	0.9528	0.0450	0.0008	0.0236	0.0113	0.0004	0.9764	0.0113	0.0004	0.0472	0.0450	0.0008	0.0000	46.6861	0.0000
PCRA1144	32	1.0000	0.0000	0.0000	0.9740	0.0123	0.0004	0.0520	0.0493	0.0008	0.9480	0.0493	0.0008	0.0260	0.0123	0.0004	0.9740	0.0123	0.0004	0.0520	0.0493	0.0008	0.0000	46.4514	0.0000
PCRA1145	23	1.0000	0.0000	0.0000	0.9805	0.0094	0.0004	0.0390	0.0375	0.0008	0.9610	0.0375	0.0008	0.0195	0.0094	0.0004	0.9805	0.0094	0.0004	0.0390	0.0375	0.0008	0.0000	47.0898	0.0000
PCRA1146	19	1.0000	0.0000	0.0000	0.9777	0.0107	0.0004	0.0446	0.0427	0.0008	0.9554	0.0427	0.0008	0.0223	0.0107	0.0004	0.9777	0.0107	0.0004	0.0446	0.0427	0.0008	0.0000	46.8128	0.0000
PCRA1147	27	1.0000	0.0000	0.0000	0.9785	0.0103	0.0004	0.0429	0.0411	0.0008	0.9571	0.0411	0.0008	0.0215	0.0103	0.0004	0.9785	0.0103	0.0004	0.0429	0.0411	0.0008	0.0000	46.8968	0.0000
PCRA1148	240	1.0000	0.0000	0.0000	0.9739	0.0124	0.0004	0.0523	0.0495	0.0008	0.9477	0.0495	0.0008	0.0261	0.0124	0.0004	0.9739	0.0124	0.0004	0.0523	0.0495	0.0008	0.0000	46.4396	0.0000
PCRA1149	268	1.0000	0.0000	0.0000	0.9702	0.0140	0.0004	0.0597	0.0561	0.0009	0.9403	0.0561	0.0009	0.0298	0.0140	0.0004	0.9702	0.0140	0.0004	0.0597	0.0561	0.0009	0.0000	46.0769	0.0000
PCRA1150	245	1.0000	0.0000	0.0000	0.9716	0.0134	0.0004	0.0568	0.0536	0.0008	0.9432	0.0536	0.0008	0.0284	0.0134	0.0004	0.9716	0.0134	0.0004	0.0568	0.0536	0.0008	0.0000	46.2172	0.0000
DHFA1202	43	1.0000	0.0000	0.0000	0.9756	0.0116	0.0004	0.0488	0.0464	0.0009	0.9512	0.0464	0.0009	0.0244	0.0116	0.0004	0.9756	0.0116	0.0004	0.0488	0.0464	0.0009	0.0000	46.6107	0.0000
DHFA1203	49	1.0000	0.0000	0.0000	0.9771	0.0109	0.0004	0.0458	0.0437	0.0009	0.9542	0.0437	0.0009	0.0229	0.0109	0.0004	0.9771	0.0109	0.0004	0.0458	0.0437	0.0009	0.0000	46.7556	0.0000
DHFA1204	34	1.0000	0.0000	0.0000	0.9738	0.0124	0.0005	0.0523	0.0496	0.0009	0.9477	0.0496	0.0009	0.0262	0.0124	0.0005	0.9738	0.0124	0.0005	0.0523	0.0496	0.0009	0.0000	46.4366	0.0000
DHFA1205	42	1.0000	0.0000	0.0000	0.9772	0.0109	0.0004	0.0457	0.0436	0.0009	0.9543	0.0436	0.0009	0.0228	0.0109	0.0004	0.9772	0.0109	0.0004	0.0457	0.0436	0.0009	0.0000	46.7620	0.0000
DHFA1206	42	1.0000	0.0000	0.0000	0.9723	0.0131	0.0005	0.0554	0.0524	0.0009	0.9446	0.0524	0.0009	0.0277	0.0131	0.0005	0.9723	0.0131	0.0005	0.0554	0.0524	0.0009	0.0000	46.2851	0.0000
DHFA1207	372	1.0000	0.0000	0.0000	0.9645	0.0165	0.0005	0.0709	0.0659	0.0010	0.9291	0.0659	0.0010	0.0355	0.0165	0.0005	0.9645	0.0165	0.0005	0.0709	0.0659	0.0010	0.0000	45.5256	0.0000
DHFA1208	48	1.0000	0.0000	0.0000	0.9717	0.0133	0.0005	0.0565	0.0533	0.0009	0.9435	0.0533	0.0009	0.0283	0.0133	0.0005	0.9717	0.0133	0.0005	0.0565	0.0533	0.0009	0.0000	46.2314	0.0000
DHFA1209	425	1.0000	0.0000	0.0000	0.9744	0.0122	0.0004	0.0512	0.0486	0.0009	0.9488	0.0486	0.0009	0.0256	0.0122	0.0004	0.9744	0.0122	0.0004	0.0512	0.0486	0.0009	0.0000	46.4901	0.0000
DHFA1210	373	1.0000	0.0000	0.0000	0.9658	0.0159	0.0005	0.0685	0.0638	0.0010	0.9315	0.0638	0.0010	0.0342	0.0159	0.0005	0.9658	0.0159	0.0005	0.0685	0.0638	0.0010	0.0000	45.6455	0.0000
DHFA1211	34	1.0000	0.0000	0.0000	0.9726	0.0129	0.0005	0.0548	0.0518	0.0009	0.9452	0.0518	0.0009	0.0274	0.0129	0.0005	0.9726	0.0129	0.0005	0.0548	0.0518	0.0009	0.0000	46.3159	0.0000
# All positions (variant and fixed)
# Pop ID	Private	Sites	Variant Sites	Polymorphic Sites	% Polymorphic Loci	Num Indv	Var	StdErr	P	Var	StdErr	Obs Het	Var	StdErr	Obs Hom	Var	StdErr	Exp Het	Var	StdErr	Exp Hom	Var	StdErr	Pi	Var	StdErr	Fis	Var	StdErr
TGCP1	98	4059475.0000	38305.0000	2062.0000	0.0508	1.0000	0.0000	0.0000	0.9997	0.0001	0.0000	0.0005	0.0005	0.0000	0.9995	0.0005	0.0000	0.0003	0.0001	0.0000	0.9997	0.0001	0.0000	0.0005	0.0005	0.0000	0.0000	48.9751	0.0000
TGCP2	84	3928944.0000	36995.0000	2124.0000	0.0541	1.0000	0.0000	0.0000	0.9997	0.0001	0.0000	0.0005	0.0005	0.0000	0.9995	0.0005	0.0000	0.0003	0.0001	0.0000	0.9997	0.0001	0.0000	0.0005	0.0005	0.0000	0.0000	48.9735	0.0000
TGCP3	5	3849394.0000	36054.0000	1717.0000	0.0446	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.9996	0.0004	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.0000	48.9782	0.0000
TGCP4	7	3849011.0000	36097.0000	1701.0000	0.0442	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.9996	0.0004	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.0000	48.9784	0.0000
TGCP5	9	3858495.0000	36131.0000	1671.0000	0.0433	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.9996	0.0004	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.0000	48.9788	0.0000
TGCP6	2	3856973.0000	36113.0000	1705.0000	0.0442	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.9996	0.0004	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.0000	48.9784	0.0000
TGCP7	6	3865494.0000	36245.0000	1678.0000	0.0434	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.9996	0.0004	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.0000	48.9787	0.0000
TGCP8	3	3858320.0000	36121.0000	1600.0000	0.0415	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.9996	0.0004	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.0000	48.9797	0.0000
TGCP9	57	3895928.0000	36606.0000	1784.0000	0.0458	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0005	0.0005	0.0000	0.9995	0.0005	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0005	0.0005	0.0000	0.0000	48.9776	0.0000
TGCP10	11	3852353.0000	36116.0000	1648.0000	0.0428	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.9996	0.0004	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.0000	48.9791	0.0000
MRLP123	286	7760799.0000	67617.0000	2741.0000	0.0353	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.9996	0.0004	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.0000	48.9827	0.0000
MRLP124	269	7488042.0000	63796.0000	2582.0000	0.0345	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0003	0.0003	0.0000	0.9997	0.0003	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0003	0.0003	0.0000	0.0000	48.9831	0.0000
MRLP125	317	7666919.0000	66570.0000	2385.0000	0.0311	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0003	0.0003	0.0000	0.9997	0.0003	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0003	0.0003	0.0000	0.0000	48.9848	0.0000
MRLP126	15	7443826.0000	64071.0000	2071.0000	0.0278	1.0000	0.0000	0.0000	0.9999	0.0001	0.0000	0.0003	0.0003	0.0000	0.9997	0.0003	0.0000	0.0001	0.0001	0.0000	0.9999	0.0001	0.0000	0.0003	0.0003	0.0000	0.0000	48.9864	0.0000
MRLP127	25	7389667.0000	63025.0000	2267.0000	0.0307	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0003	0.0003	0.0000	0.9997	0.0003	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0003	0.0003	0.0000	0.0000	48.9850	0.0000
MRLP128	15	7394363.0000	62579.0000	2056.0000	0.0278	1.0000	0.0000	0.0000	0.9999	0.0001	0.0000	0.0003	0.0003	0.0000	0.9997	0.0003	0.0000	0.0001	0.0001	0.0000	0.9999	0.0001	0.0000	0.0003	0.0003	0.0000	0.0000	48.9864	0.0000
MRLP129	13	7134481.0000	60243.0000	1858.0000	0.0260	1.0000	0.0000	0.0000	0.9999	0.0001	0.0000	0.0003	0.0003	0.0000	0.9997	0.0003	0.0000	0.0001	0.0001	0.0000	0.9999	0.0001	0.0000	0.0003	0.0003	0.0000	0.0000	48.9872	0.0000
MRLP130	19	6969610.0000	57729.0000	1877.0000	0.0269	1.0000	0.0000	0.0000	0.9999	0.0001	0.0000	0.0003	0.0003	0.0000	0.9997	0.0003	0.0000	0.0001	0.0001	0.0000	0.9999	0.0001	0.0000	0.0003	0.0003	0.0000	0.0000	48.9868	0.0000
STT183	154	7483038.0000	65772.0000	2503.0000	0.0334	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0003	0.0003	0.0000	0.9997	0.0003	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0003	0.0003	0.0000	0.0000	48.9836	0.0000
STT184	172	7459977.0000	65331.0000	2537.0000	0.0340	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0003	0.0003	0.0000	0.9997	0.0003	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0003	0.0003	0.0000	0.0000	48.9833	0.0000
STT185	14	6058108.0000	48081.0000	1231.0000	0.0203	1.0000	0.0000	0.0000	0.9999	0.0001	0.0000	0.0002	0.0002	0.0000	0.9998	0.0002	0.0000	0.0001	0.0001	0.0000	0.9999	0.0001	0.0000	0.0002	0.0002	0.0000	0.0000	48.9901	0.0000
STT186	17	6069852.0000	48173.0000	1381.0000	0.0228	1.0000	0.0000	0.0000	0.9999	0.0001	0.0000	0.0002	0.0002	0.0000	0.9998	0.0002	0.0000	0.0001	0.0001	0.0000	0.9999	0.0001	0.0000	0.0002	0.0002	0.0000	0.0000	48.9889	0.0000
STT187	12	6375935.0000	51604.0000	1498.0000	0.0235	1.0000	0.0000	0.0000	0.9999	0.0001	0.0000	0.0002	0.0002	0.0000	0.9998	0.0002	0.0000	0.0001	0.0001	0.0000	0.9999	0.0001	0.0000	0.0002	0.0002	0.0000	0.0000	48.9885	0.0000
STT188	21	7379538.0000	64569.0000	2287.0000	0.0310	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0003	0.0003	0.0000	0.9997	0.0003	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0003	0.0003	0.0000	0.0000	48.9848	0.0000
STT189	188	7631891.0000	67381.0000	2726.0000	0.0357	1.0000	0.0000	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.9996	0.0004	0.0000	0.0002	0.0001	0.0000	0.9998	0.0001	0.0000	0.0004	0.0004	0.0000	0.0000	48.9825	0.0000
STT190	7	6334763.0000	51313.0000	1471.0000	0.0232	1.0000	0.0000	0.0000	0.9999	0.0001	0.0000	0.0002	0.0002	0.0000	0.9998	0.0002	0.0000	0.0001	0.0001	0.0000	0.9999	0.0001	0.0000	0.0002	0.0002	0.0000	0.0000	48.9886	0.0000
STT191	12	6587670.0000	54151.0000	1623.0000	0.0246	1.0000	0.0000	0.0000	0.9999	0.0001	0.0000	0.0002	0.0002	0.0000	0.9998	0.0002	0.0000	0.0001	0.0001	0.0000	0.9999	0.0001	0.0000	0.0002	0.0002	0.0000	0.0000	48.9879	0.0000
STT192	16	6296569.0000	50634.0000	1304.0000	0.0207	1.0000	0.0000	0.0000	0.9999	0.0001	0.0000	0.0002	0.0002	0.0000	0.9998	0.0002	0.0000	0.0001	0.0001	0.0000	0.9999	0.0001	0.0000	0.0002	0.0002	0.0000	0.0000	48.9899	0.0000
FSSP241	162	6946399.0000	57316.0000	2010.0000	0.0289	1.0000	0.0000	0.0000	0.9999	0.0001	0.0000	0.0003	0.0003	0.0000	0.9997	0.0003	0.0000	0.0001	0.0001	0.0000	0.9999	0.0001	0.0000	0.0003	0.0003	0.0000	0.0000	48.9858	0.0000
FSSP242	19	5915804.0000	46964.0000	1042.0000	0.0176	1.0000	0.0000	0.0000	0.9999	0.0000	0.0000	0.0002	0.0002	0.0000	0.9998	0.0002	0.0000	0.0001	0.0000	0.0000	0.9999	0.0000	0.0000	0.0002	0.0002	0.0000	0.0000	48.9914	0.0000
FSSP243	162	6826787.0000	55830.0000	1852.0000	0.0271	1.0000	0.0000	0.0000	0.9999	0.0001	0.0000	0.0003	0.0003	0.0000	0.9997	0.0003	0.0000	0.0001	0.0001	0.0000	0.9999	0.0001	0.0000	0.0003	0.0003	0.0000	0.0000	48.9867	0.0000
