# Population TGCP	WM1,WM10,WM11,WM12,WM13,WM14,WM15,WM16,WM17,WM18,WM19,WM2,WM20,WM21,WM22,WM23,WM24,WM3,WM4,WM5,WM6,WM7,WM8,WM9
# Population STT	WM183,WM184,WM185,WM186,WM187,WM188,WM189,WM190,WM191,WM192,WM193,WM194,WM195,WM196,WM197,WM198,WM199,WM200,WM201,WM202,WM203,WM204,WM205,WM206
# Population MPO	WM482,WM483,WM484,WM485,WM486,WM487,WM488,WM489,WM490,WM491,WM492,WM493,WM494,WM495,WM496,WM497,WM498,WM499,WM500,WM501,WM502,WM503,WM504,WM505
# Population PTP	WM721,WM722,WM723,WM724,WM725,WM726,WM727,WM728,WM729,WM730,WM731,WM732,WM733,WM734,WM735,WM736,WM737,WM738,WM739,WM740,WM741,WM742,WM743,WM744
# Group defaultgrp	TGCP,STT,MPO,PTP
# Batch ID 	Locus ID	Chr	BP	PopCnt	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Phi_ct	Smoothed Phi_ct	Smoothed Phi_ct P-value	Phi_sc	Smoothed Phi_sc	Smoothed Phi_sc P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value
22540000	62869	un	5658122	4	-0.0055	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0055	0.0000	0.0000	-0.0048	0.0000	0.0000
22540000	62907	un	5661542	4	0.4545	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2555	0.0000	0.0000	0.2555	0.0000	0.0000
22540000	62915	un	5662262	4	0.2957	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0607	0.0000	0.0000	0.0603	0.0000	0.0000
22540000	62929	un	5663522	4	0.0709	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0033	0.0000	0.0000	0.0033	0.0000	0.0000
22540000	62939	un	5664422	3	0.1500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0204	0.0000	0.0000	-nan	0.0000	0.0000
22540000	62945	un	5664962	2	0.4412	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2741	0.0000	0.0000	-nan	0.0000	0.0000
22540000	62946	un	5665052	2	0.2979	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1193	0.0000	0.0000	-nan	0.0000	0.0000
22540000	62976	un	5667752	3	0.2277	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0459	0.0000	0.0000	-nan	0.0000	0.0000
22540000	63011	un	5670902	4	0.0692	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0033	0.0000	0.0000	0.0033	0.0000	0.0000
22540000	63039	un	5673422	4	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0006	0.0000	0.0000	0.0005	0.0000	0.0000
22540000	63096	un	5678552	4	0.1009	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0060	0.0000	0.0000	0.0061	0.0000	0.0000
22540000	63181	un	5686202	4	0.0245	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0006	0.0000	0.0000	0.0005	0.0000	0.0000
22540000	63214	un	5689172	4	0.0704	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0033	0.0000	0.0000	0.0033	0.0000	0.0000
22540000	63223	un	5689982	4	0.2739	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1066	0.0000	0.0000	0.1076	0.0000	0.0000
22540000	63310	un	5697812	4	0.4735	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3835	0.0000	0.0000	0.3921	0.0000	0.0000
22540000	63340	un	5700512	4	0.2695	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1893	0.0000	0.0000	0.1966	0.0000	0.0000
22540000	63344	un	5700872	4	0.3033	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1051	0.0000	0.0000	0.0998	0.0000	0.0000
22540000	63348	un	5701232	4	0.0476	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0016	0.0000	0.0000	0.0016	0.0000	0.0000
22540000	63360	un	5702312	3	0.7597	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4320	0.0000	0.0000	-nan	0.0000	0.0000
22540000	63403	un	5706182	2	0.0011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-nan	0.0000	0.0000
22540000	63480	un	5713112	4	0.0739	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0098	0.0000	0.0000	0.0093	0.0000	0.0000
22540000	63487	un	5713742	3	0.0542	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0027	0.0000	0.0000	-nan	0.0000	0.0000
22540000	63543	un	5718782	4	0.2769	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1601	0.0000	0.0000	0.1635	0.0000	0.0000
22540000	63550	un	5719412	4	0.1037	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0990	0.0000	0.0000	0.0985	0.0000	0.0000
22540000	63562	un	5720492	4	0.4499	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1589	0.0000	0.0000	0.1747	0.0000	0.0000
22540000	63569	un	5721122	4	0.1530	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0124	0.0000	0.0000	0.0131	0.0000	0.0000
22540000	63591	un	5723102	2	0.0443	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0278	0.0000	0.0000	-nan	0.0000	0.0000
22540000	63598	un	5723732	3	0.1133	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0104	0.0000	0.0000	-nan	0.0000	0.0000
22540000	63607	un	5724542	4	0.0408	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0014	0.0000	0.0000	0.0014	0.0000	0.0000
22540000	63663	un	5729582	3	0.2696	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0644	0.0000	0.0000	-nan	0.0000	0.0000
22540000	63674	un	5730572	4	0.0509	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0018	0.0000	0.0000	0.0018	0.0000	0.0000
22540000	63730	un	5735612	2	0.2297	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0722	0.0000	0.0000	-nan	0.0000	0.0000
22540000	63743	un	5736782	4	0.0186	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0004	0.0000	0.0000	0.0005	0.0000	0.0000
22540000	63766	un	5738852	4	0.2887	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0731	0.0000	0.0000	0.0720	0.0000	0.0000
22540000	63861	un	5747402	3	0.0659	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0041	0.0000	0.0000	-nan	0.0000	0.0000
22540000	63887	un	5749742	4	0.0620	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0509	0.0000	0.0000	0.0509	0.0000	0.0000
22540000	63905	un	5751362	3	-0.0027	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0027	0.0000	0.0000	-nan	0.0000	0.0000
22540000	63931	un	5753702	3	0.0524	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0135	0.0000	0.0000	-nan	0.0000	0.0000
22540000	63952	un	5755592	3	0.2988	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0692	0.0000	0.0000	-nan	0.0000	0.0000
22540000	64078	un	5766932	3	0.0538	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0080	0.0000	0.0000	-nan	0.0000	0.0000
22540000	64143	un	5772782	4	0.0733	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0100	0.0000	0.0000	0.0098	0.0000	0.0000
22540000	64179	un	5776022	4	0.1393	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0538	0.0000	0.0000	0.0528	0.0000	0.0000
22540000	64190	un	5777012	4	0.1096	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0126	0.0000	0.0000	0.0128	0.0000	0.0000
22540000	64266	un	5783852	3	0.0411	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0018	0.0000	0.0000	-nan	0.0000	0.0000
22540000	64288	un	5785832	4	0.0380	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0026	0.0000	0.0000	0.0025	0.0000	0.0000
22540000	64352	un	5791592	4	0.2509	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0641	0.0000	0.0000	0.0628	0.0000	0.0000
22540000	64356	un	5791952	3	0.0027	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-nan	0.0000	0.0000
22540000	64397	un	5795642	3	0.6929	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5638	0.0000	0.0000	-nan	0.0000	0.0000
22540000	64424	un	5798072	4	0.1060	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0206	0.0000	0.0000	0.0206	0.0000	0.0000
22540000	64453	un	5800682	3	0.5805	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4814	0.0000	0.0000	-nan	0.0000	0.0000
22540000	64460	un	5801312	3	0.2141	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0353	0.0000	0.0000	-nan	0.0000	0.0000
22540000	64480	un	5803112	3	0.6298	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3364	0.0000	0.0000	-nan	0.0000	0.0000
22540000	64561	un	5810402	3	0.8415	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5369	0.0000	0.0000	-nan	0.0000	0.0000
22540000	64623	un	5815982	2	0.7798	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7494	0.0000	0.0000	-nan	0.0000	0.0000
22540000	64637	un	5817242	4	0.1465	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0228	0.0000	0.0000	0.0230	0.0000	0.0000
22540000	64639	un	5817422	4	-0.0016	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	64653	un	5818682	4	0.3386	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1718	0.0000	0.0000	0.1705	0.0000	0.0000
22540000	64657	un	5819042	4	0.5302	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3189	0.0000	0.0000	0.3187	0.0000	0.0000
22540000	64715	un	5824262	2	0.1036	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0149	0.0000	0.0000	-nan	0.0000	0.0000
22540000	64744	un	5826872	3	0.3309	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0989	0.0000	0.0000	-nan	0.0000	0.0000
22540000	64758	un	5828132	4	0.0995	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0374	0.0000	0.0000	0.0374	0.0000	0.0000
22540000	64761	un	5828402	3	-0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0000	0.0000	0.0000	-nan	0.0000	0.0000
22540000	64847	un	5836142	3	0.0315	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0010	0.0000	0.0000	-nan	0.0000	0.0000
22540000	64854	un	5836772	3	0.6919	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4104	0.0000	0.0000	-nan	0.0000	0.0000
22540000	64978	un	5847932	4	0.8929	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4265	0.0000	0.0000	0.4203	0.0000	0.0000
22540000	64986	un	5848652	4	0.7171	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4917	0.0000	0.0000	0.4880	0.0000	0.0000
22540000	65020	un	5851712	4	-0.0009	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	65065	un	5855762	2	-0.0031	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0001	0.0000	0.0000	-nan	0.0000	0.0000
22540000	65081	un	5857202	2	0.0827	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0097	0.0000	0.0000	-nan	0.0000	0.0000
22540000	65086	un	5857652	2	0.0233	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0011	0.0000	0.0000	-nan	0.0000	0.0000
22540000	65089	un	5857922	3	0.4038	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1822	0.0000	0.0000	-nan	0.0000	0.0000
22540000	65101	un	5859002	4	0.5031	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2942	0.0000	0.0000	0.2942	0.0000	0.0000
22540000	65105	un	5859362	3	0.1043	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0082	0.0000	0.0000	-nan	0.0000	0.0000
22540000	65117	un	5860442	4	0.1573	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0142	0.0000	0.0000	0.0145	0.0000	0.0000
22540000	65170	un	5865212	4	0.2488	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0869	0.0000	0.0000	0.0863	0.0000	0.0000
22540000	65217	un	5869442	4	-0.0128	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0129	0.0000	0.0000	-0.0130	0.0000	0.0000
22540000	65234	un	5870972	4	0.0792	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0048	0.0000	0.0000	0.0047	0.0000	0.0000
22540000	65287	un	5875742	3	0.4607	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2890	0.0000	0.0000	-nan	0.0000	0.0000
22540000	65320	un	5878712	2	0.0046	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	-nan	0.0000	0.0000
22540000	65338	un	5880332	2	0.0509	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0038	0.0000	0.0000	-nan	0.0000	0.0000
22540000	65360	un	5882312	4	0.0215	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005	0.0000	0.0000	0.0005	0.0000	0.0000
22540000	65367	un	5882942	2	-0.0028	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0001	0.0000	0.0000	-nan	0.0000	0.0000
22540000	65379	un	5884022	4	0.2781	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1033	0.0000	0.0000	0.1057	0.0000	0.0000
22540000	65393	un	5885282	4	0.2870	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0498	0.0000	0.0000	0.0544	0.0000	0.0000
22540000	65434	un	5888972	3	0.5717	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3961	0.0000	0.0000	-nan	0.0000	0.0000
22540000	65532	un	5897792	2	0.0193	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0009	0.0000	0.0000	-nan	0.0000	0.0000
22540000	65566	un	5900852	3	0.1610	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0772	0.0000	0.0000	-nan	0.0000	0.0000
22540000	65573	un	5901482	3	0.0018	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	-nan	0.0000	0.0000
22540000	65597	un	5903642	4	0.2897	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0449	0.0000	0.0000	0.0474	0.0000	0.0000
22540000	65632	un	5906792	4	0.1884	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0224	0.0000	0.0000	0.0218	0.0000	0.0000
22540000	65641	un	5907602	4	0.3137	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1033	0.0000	0.0000	0.0995	0.0000	0.0000
22540000	65717	un	5914442	4	0.1542	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0148	0.0000	0.0000	0.0146	0.0000	0.0000
22540000	65776	un	5919752	3	0.7460	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4238	0.0000	0.0000	-nan	0.0000	0.0000
22540000	65812	un	5922992	2	0.2628	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0966	0.0000	0.0000	-nan	0.0000	0.0000
22540000	65817	un	5923442	4	0.0922	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0111	0.0000	0.0000	0.0106	0.0000	0.0000
22540000	65824	un	5924072	4	0.6717	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2852	0.0000	0.0000	0.2872	0.0000	0.0000
22540000	65940	un	5934512	4	0.1186	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0379	0.0000	0.0000	0.0377	0.0000	0.0000
22540000	65947	un	5935142	4	0.0619	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0028	0.0000	0.0000	0.0028	0.0000	0.0000
22540000	65968	un	5937032	3	0.0936	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0275	0.0000	0.0000	-nan	0.0000	0.0000
22540000	65979	un	5938022	3	0.0613	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0037	0.0000	0.0000	-nan	0.0000	0.0000
22540000	65986	un	5938652	4	0.0446	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0398	0.0000	0.0000	0.0404	0.0000	0.0000
22540000	66049	un	5944322	3	0.7642	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5719	0.0000	0.0000	-nan	0.0000	0.0000
22540000	66092	un	5948192	2	0.2522	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1771	0.0000	0.0000	-nan	0.0000	0.0000
22540000	66127	un	5951342	2	0.2350	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0789	0.0000	0.0000	-nan	0.0000	0.0000
22540000	66156	un	5953952	3	0.0726	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0045	0.0000	0.0000	-nan	0.0000	0.0000
22540000	66206	un	5958452	4	0.5019	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3042	0.0000	0.0000	0.3079	0.0000	0.0000
22540000	66285	un	5965562	4	0.1070	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0465	0.0000	0.0000	0.0454	0.0000	0.0000
22540000	66317	un	5968442	2	0.0178	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0009	0.0000	0.0000	-nan	0.0000	0.0000
22540000	66409	un	5976722	2	-0.0018	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0000	0.0000	0.0000	-nan	0.0000	0.0000
22540000	66502	un	5985092	4	0.6090	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4509	0.0000	0.0000	0.4505	0.0000	0.0000
22540000	66527	un	5987342	2	0.0618	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0057	0.0000	0.0000	-nan	0.0000	0.0000
22540000	66572	un	5991392	2	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	-nan	0.0000	0.0000
22540000	66691	un	6002102	4	0.0709	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0195	0.0000	0.0000	0.0192	0.0000	0.0000
22540000	66697	un	6002642	4	0.1185	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0125	0.0000	0.0000	0.0122	0.0000	0.0000
22540000	66763	un	6008582	4	0.2050	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0285	0.0000	0.0000	0.0268	0.0000	0.0000
22540000	66769	un	6009122	4	0.1365	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0269	0.0000	0.0000	0.0253	0.0000	0.0000
22540000	66894	un	6020372	3	0.2705	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0767	0.0000	0.0000	-nan	0.0000	0.0000
22540000	66896	un	6020552	3	0.0226	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0007	0.0000	0.0000	-nan	0.0000	0.0000
22540000	66905	un	6021362	4	0.3588	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0788	0.0000	0.0000	0.0770	0.0000	0.0000
22540000	66919	un	6022622	2	-0.0168	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0121	0.0000	0.0000	-nan	0.0000	0.0000
22540000	66953	un	6025682	2	0.4993	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3565	0.0000	0.0000	-nan	0.0000	0.0000
22540000	66993	un	6029282	3	0.0452	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0020	0.0000	0.0000	-nan	0.0000	0.0000
22540000	67002	un	6030092	4	0.1324	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1242	0.0000	0.0000	0.1260	0.0000	0.0000
22540000	67059	un	6035222	3	-0.0024	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0000	0.0000	0.0000	-nan	0.0000	0.0000
22540000	67149	un	6043322	2	0.0388	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0029	0.0000	0.0000	-nan	0.0000	0.0000
22540000	67200	un	6047912	2	0.0200	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0009	0.0000	0.0000	-nan	0.0000	0.0000
22540000	67251	un	6052502	3	0.0040	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	-nan	0.0000	0.0000
22540000	67262	un	6053492	4	0.1706	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0540	0.0000	0.0000	0.0539	0.0000	0.0000
22540000	67365	un	6062762	3	0.7126	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5635	0.0000	0.0000	-nan	0.0000	0.0000
22540000	67369	un	6063122	3	0.0325	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0184	0.0000	0.0000	-nan	0.0000	0.0000
22540000	67403	un	6066182	3	0.3449	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1022	0.0000	0.0000	-nan	0.0000	0.0000
22540000	67547	un	6079142	3	0.6776	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4702	0.0000	0.0000	-nan	0.0000	0.0000
22540000	67616	un	6085352	4	0.3275	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2541	0.0000	0.0000	0.2564	0.0000	0.0000
22540000	67635	un	6087062	4	0.0213	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005	0.0000	0.0000	0.0005	0.0000	0.0000
22540000	67656	un	6088952	4	0.5419	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4049	0.0000	0.0000	0.4082	0.0000	0.0000
22540000	67667	un	6089942	4	0.4316	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2266	0.0000	0.0000	0.2296	0.0000	0.0000
22540000	67703	un	6093182	4	0.0232	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0016	0.0000	0.0000	0.0016	0.0000	0.0000
22540000	67736	un	6096152	4	0.0567	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0020	0.0000	0.0000	0.0020	0.0000	0.0000
22540000	67781	un	6100202	4	0.1020	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0073	0.0000	0.0000	0.0070	0.0000	0.0000
22540000	67796	un	6101552	2	0.6975	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6302	0.0000	0.0000	-nan	0.0000	0.0000
22540000	67842	un	6105692	4	0.0772	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0036	0.0000	0.0000	0.0036	0.0000	0.0000
22540000	67872	un	6108392	3	0.4850	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2658	0.0000	0.0000	-nan	0.0000	0.0000
22540000	68032	un	6122792	3	0.4167	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2924	0.0000	0.0000	-nan	0.0000	0.0000
22540000	68042	un	6123692	2	0.2297	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0722	0.0000	0.0000	-nan	0.0000	0.0000
22540000	68052	un	6124592	3	0.8772	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6363	0.0000	0.0000	-nan	0.0000	0.0000
22540000	68062	un	6125492	2	-0.0130	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0124	0.0000	0.0000	-nan	0.0000	0.0000
22540000	68064	un	6125672	4	0.5516	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2149	0.0000	0.0000	0.2164	0.0000	0.0000
22540000	68084	un	6127472	3	0.3921	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2212	0.0000	0.0000	-nan	0.0000	0.0000
22540000	68193	un	6137282	2	0.0808	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0079	0.0000	0.0000	-nan	0.0000	0.0000
